Sample	FastQC_percent_duplicates	FastQC_percent_gc	FastQC_avg_sequence_length	FastQC_total_sequences	FastQC_percent_fails
PD_65P_cutadapt_1	2.32985791589	48.0	126.232765437	3485612.0	9.09090909091
PD_65P_cutadapt_2	2.75358070514	49.0	150.392880504	3485612.0	18.1818181818
PD_66P_cutadapt_1	2.26650968079	46.0	125.779862301	2837633.0	9.09090909091
PD_66P_cutadapt_2	2.78987019855	48.0	150.371250616	2837633.0	18.1818181818
PD_6P_cutadapt_1	1.99487754653	48.0	126.976068782	2574378.0	9.09090909091
PD_6P_cutadapt_2	2.67809737293	49.0	150.440584483	2574378.0	18.1818181818
PD_70P_cutadapt_1	3.83649345234	46.0	127.721337022	2853088.0	9.09090909091
PD_70P_cutadapt_2	4.45577540341	47.0	150.431840518	2853088.0	18.1818181818
PD_73P_cutadapt_1	1.56154750041	45.0	131.184418965	1221485.0	9.09090909091
PD_73P_cutadapt_2	1.93934141081	47.0	150.456625337	1221485.0	18.1818181818
PD_74P_cutadapt_1	3.26767911517	48.0	125.565038437	3474776.0	9.09090909091
PD_74P_cutadapt_2	3.48621686029	49.0	150.359573394	3474776.0	18.1818181818
PD_75P_cutadapt_1	1.93315261654	47.0	127.686736096	2968877.0	9.09090909091
PD_75P_cutadapt_2	2.4482363375	48.0	150.40592554	2968877.0	18.1818181818
PD_76P_cutadapt_1	3.70540038964	49.0	128.571322374	2768416.0	9.09090909091
PD_76P_cutadapt_2	4.4015654575	50.0	150.465027294	2768416.0	18.1818181818
PD_77P_cutadapt_1	2.05952155378	50.0	124.497478759	3895105.0	9.09090909091
PD_77P_cutadapt_2	2.52211894938	51.0	150.420810222	3895105.0	18.1818181818
PD_78P_cutadapt_1	2.25236532436	49.0	126.38360823	2711751.0	9.09090909091
PD_78P_cutadapt_2	3.05892739541	50.0	150.451425297	2711751.0	18.1818181818
PD_79S_cutadapt_1	2.49291182673	47.0	126.875108417	3887756.0	9.09090909091
PD_79S_cutadapt_2	2.95832214813	48.0	150.43279748	3887756.0	18.1818181818
PD_7P_cutadapt_1	6.23020830828	43.0	125.909599155	3319261.0	9.09090909091
PD_7P_cutadapt_2	6.56740386764	45.0	150.367886105	3319261.0	18.1818181818
PD_81P_cutadapt_1	35.6882883781	80.0	147.128084958	20057.0	45.4545454545
PD_81P_cutadapt_2	89.2506356883	92.0	150.959515381	20057.0	54.5454545455
PD_82P_cutadapt_1	2.09017140279	47.0	129.289552406	3432819.0	9.09090909091
PD_82P_cutadapt_2	2.65517122154	48.0	150.440135061	3432819.0	18.1818181818
PD_83P_cutadapt_1	5.03534405973	46.0	128.937062937	52767.0	9.09090909091
PD_83P_cutadapt_2	5.32529800822	47.0	150.432467262	52767.0	18.1818181818
PD_84P_cutadapt_1	2.01796884326	50.0	119.768577777	3223623.0	18.1818181818
PD_84P_cutadapt_2	2.46123804167	51.0	150.375435961	3223623.0	27.2727272727
PD_8P_cutadapt_1	6.87702447012	47.0	125.352752344	4217860.0	9.09090909091
PD_8P_cutadapt_2	7.23622150499	48.0	150.361511525	4217860.0	18.1818181818
PD_9P_cutadapt_1	7.06398781314	46.0	126.422721618	3977833.0	9.09090909091
PD_9P_cutadapt_2	7.40906158196	48.0	150.402148607	3977833.0	18.1818181818
PD_Extr_neg_plate1_cutadapt_1	33.5903791426	78.0	144.499403287	10893.0	54.5454545455
PD_Extr_neg_plate1_cutadapt_2	80.0055081245	88.0	150.88717525	10893.0	54.5454545455
PD_Extr_neg_plate2_cutadapt_1	37.3902452841	81.0	148.535093185	35306.0	54.5454545455
PD_Extr_neg_plate2_cutadapt_2	94.964028777	95.0	150.986206311	35306.0	54.5454545455
PD_Extr_neg_plate3_cutadapt_1	24.9189189189	79.0	144.009369369	5550.0	54.5454545455
PD_Extr_neg_plate3_cutadapt_2	85.6396396396	90.0	150.956216216	5550.0	54.5454545455
PD_Extr_pos_plate1_cutadapt_1	12.7373084465	56.0	142.838928027	68845.0	36.3636363636
PD_Extr_pos_plate1_cutadapt_2	49.2497639625	69.0	150.721170746	68845.0	45.4545454545
PD_Extr_pos_plate2_cutadapt_1	35.4956786985	80.0	147.360752415	19670.0	54.5454545455
PD_Extr_pos_plate2_cutadapt_2	88.9425521098	92.0	150.950940519	19670.0	54.5454545455
PD_Extr_pos_plate3_cutadapt_1	6.82121851988	51.0	133.947464633	5505929.0	9.09090909091
PD_Extr_pos_plate3_cutadapt_2	7.03045889845	51.0	150.365903374	5505929.0	18.1818181818
PD_Lib_neg_plate1_cutadapt_1	31.4949374628	78.0	145.335318642	16790.0	54.5454545455
PD_Lib_neg_plate1_cutadapt_2	81.7927337701	89.0	150.894520548	16790.0	54.5454545455
PD_Lib_neg_plate2_cutadapt_1	26.9964664311	79.0	145.984452297	4245.0	54.5454545455
PD_Lib_neg_plate2_cutadapt_2	86.0541813899	90.0	150.939929329	4245.0	54.5454545455
PD_Lib_pos_plate1_cutadapt_1	5.64762728114	47.0	138.883156046	4255907.0	9.09090909091
PD_Lib_pos_plate1_cutadapt_2	6.02579768664	48.0	150.502159469	4255907.0	18.1818181818
PD_Lib_pos_plate2_cutadapt_1	5.79606509458	47.0	141.304257597	4084276.0	9.09090909091
PD_Lib_pos_plate2_cutadapt_2	6.26969487503	47.0	150.525558018	4084276.0	18.1818181818
