Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_223P_bmtagged_1	pass	0.0	pass	132.803629249	Sanger / Illumina 1.9	pass	852.8 Mbp	60-151	Conventional base calls	pass	warn	warn	6383690.0	pass	pass	pass	49.0	97.2982325501	PD_223P_bmtagged_1.fastq	fail	pass
PD_223P_bmtagged_2	fail	0.0	pass	145.439036357	Sanger / Illumina 1.9	pass	934.5 Mbp	60-151	Conventional base calls	pass	warn	warn	6383690.0	pass	pass	pass	50.0	97.3900839928	PD_223P_bmtagged_2.fastq	fail	pass
PD_224S_bmtagged_1	pass	0.0	pass	134.34855878	Sanger / Illumina 1.9	pass	924.9 Mbp	60-151	Conventional base calls	pass	pass	warn	6843368.0	pass	warn	pass	45.0	93.7255952692	PD_224S_bmtagged_1.fastq	fail	pass
PD_224S_bmtagged_2	fail	0.0	pass	146.296739266	Sanger / Illumina 1.9	pass	1 Gbp	60-151	Conventional base calls	pass	pass	warn	6843368.0	pass	warn	pass	45.0	93.7082311344	PD_224S_bmtagged_2.fastq	fail	pass
PD_225P_bmtagged_1	pass	0.0	pass	131.970150668	Sanger / Illumina 1.9	pass	773.1 Mbp	60-151	Conventional base calls	pass	pass	warn	5823916.0	pass	warn	pass	46.0	96.5800841335	PD_225P_bmtagged_1.fastq	fail	pass
PD_225P_bmtagged_2	fail	0.0	pass	145.716853402	Sanger / Illumina 1.9	pass	854.1 Mbp	60-151	Conventional base calls	pass	pass	warn	5823916.0	pass	warn	pass	46.0	96.5611976576	PD_225P_bmtagged_2.fastq	fail	pass
PD_226S_bmtagged_1	pass	0.0	pass	133.008535689	Sanger / Illumina 1.9	pass	590.2 Mbp	60-151	Conventional base calls	pass	warn	warn	4411126.0	pass	warn	pass	47.0	98.064683646	PD_226S_bmtagged_1.fastq	fail	pass
PD_226S_bmtagged_2	fail	0.0	pass	145.989479784	Sanger / Illumina 1.9	pass	648.1 Mbp	60-151	Conventional base calls	pass	warn	warn	4411126.0	pass	warn	pass	47.0	98.0857297317	PD_226S_bmtagged_2.fastq	fail	pass
PD_227P_bmtagged_1	pass	0.0	pass	124.677413571	Sanger / Illumina 1.9	pass	493.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3937630.0	pass	pass	pass	47.0	98.4920822855	PD_227P_bmtagged_1.fastq	fail	pass
PD_227P_bmtagged_2	fail	0.0	pass	144.160778438	Sanger / Illumina 1.9	pass	571.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3937630.0	pass	pass	pass	48.0	98.4551059321	PD_227P_bmtagged_2.fastq	fail	pass
PD_228S_bmtagged_1	pass	0.0	pass	134.615477234	Sanger / Illumina 1.9	pass	664 Mbp	60-151	Conventional base calls	pass	pass	warn	4903473.0	pass	pass	pass	47.0	98.6512206556	PD_228S_bmtagged_1.fastq	fail	pass
PD_228S_bmtagged_2	fail	0.0	pass	145.89896712	Sanger / Illumina 1.9	pass	720 Mbp	60-151	Conventional base calls	pass	pass	warn	4903473.0	pass	pass	pass	47.0	98.6694603464	PD_228S_bmtagged_2.fastq	fail	pass
PD_229P_bmtagged_1	pass	0.0	pass	132.404385391	Sanger / Illumina 1.9	pass	636.4 Mbp	60-151	Conventional base calls	pass	warn	warn	4778684.0	pass	pass	pass	48.0	97.4374693331	PD_229P_bmtagged_1.fastq	fail	pass
PD_229P_bmtagged_2	fail	0.0	pass	145.736029417	Sanger / Illumina 1.9	pass	700.9 Mbp	60-151	Conventional base calls	pass	warn	warn	4778684.0	pass	pass	pass	48.0	97.4495206154	PD_229P_bmtagged_2.fastq	fail	pass
PD_230S_bmtagged_1	pass	0.0	pass	134.9022883	Sanger / Illumina 1.9	pass	644.3 Mbp	60-151	Conventional base calls	pass	pass	warn	4748285.0	pass	pass	pass	46.0	96.7519892825	PD_230S_bmtagged_1.fastq	fail	pass
PD_230S_bmtagged_2	fail	0.0	pass	146.214757118	Sanger / Illumina 1.9	pass	698.7 Mbp	60-151	Conventional base calls	pass	warn	warn	4748285.0	pass	pass	pass	46.0	96.7173157528	PD_230S_bmtagged_2.fastq	fail	pass
PD_231P_bmtagged_1	pass	0.0	pass	130.017308027	Sanger / Illumina 1.9	pass	740.2 Mbp	60-151	Conventional base calls	pass	pass	warn	5660264.0	pass	warn	pass	47.0	96.865850384	PD_231P_bmtagged_1.fastq	fail	pass
PD_231P_bmtagged_2	fail	0.0	pass	144.650653397	Sanger / Illumina 1.9	pass	824.1 Mbp	60-151	Conventional base calls	pass	pass	warn	5660264.0	pass	warn	pass	48.0	96.8110710055	PD_231P_bmtagged_2.fastq	fail	pass
PD_232S_bmtagged_1	pass	0.0	pass	131.395716631	Sanger / Illumina 1.9	pass	609.6 Mbp	60-151	Conventional base calls	pass	warn	warn	4612164.0	pass	warn	pass	48.0	97.4063862544	PD_232S_bmtagged_1.fastq	fail	pass
PD_232S_bmtagged_2	fail	0.0	pass	144.19844741	Sanger / Illumina 1.9	pass	669.4 Mbp	60-151	Conventional base calls	pass	pass	warn	4612164.0	pass	warn	pass	48.0	97.4195536796	PD_232S_bmtagged_2.fastq	fail	pass
PD_25P_bmtagged_1	pass	0.0	pass	122.049653617	Sanger / Illumina 1.9	pass	429.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3497429.0	pass	warn	pass	47.0	98.0789707624	PD_25P_bmtagged_1.fastq	fail	pass
PD_25P_bmtagged_2	fail	0.0	pass	142.975372481	Sanger / Illumina 1.9	pass	503.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3497429.0	pass	warn	pass	48.0	98.078512781	PD_25P_bmtagged_2.fastq	fail	pass
PD_26P_bmtagged_1	pass	0.0	pass	123.677122769	Sanger / Illumina 1.9	pass	459.9 kbp	60-151	Conventional base calls	pass	pass	warn	3698.0	pass	warn	pass	49.0	98.0530016225	PD_26P_bmtagged_1.fastq	fail	pass
PD_26P_bmtagged_2	fail	0.0	pass	142.936722553	Sanger / Illumina 1.9	pass	532 kbp	61-151	Conventional base calls	pass	warn	warn	3698.0	pass	warn	pass	49.0	98.0530016225	PD_26P_bmtagged_2.fastq	fail	pass
PD_27P_bmtagged_1	pass	0.0	pass	125.821536354	Sanger / Illumina 1.9	pass	564.1 Mbp	60-151	Conventional base calls	pass	pass	warn	4457737.0	pass	pass	pass	47.0	98.1118228514	PD_27P_bmtagged_1.fastq	fail	pass
PD_27P_bmtagged_2	fail	0.0	pass	144.622515415	Sanger / Illumina 1.9	pass	648.9 Mbp	60-151	Conventional base calls	pass	pass	warn	4457737.0	pass	pass	pass	48.0	98.060494306	PD_27P_bmtagged_2.fastq	fail	pass
PD_28P_bmtagged_1	pass	0.0	pass	124.716844677	Sanger / Illumina 1.9	pass	38.9 Mbp	60-151	Conventional base calls	pass	pass	warn	310282.0	pass	pass	pass	48.0	99.0098686354	PD_28P_bmtagged_1.fastq	fail	pass
PD_28P_bmtagged_2	fail	0.0	pass	142.145428997	Sanger / Illumina 1.9	pass	44.3 Mbp	61-151	Conventional base calls	pass	pass	warn	310282.0	pass	pass	pass	49.0	98.9876293269	PD_28P_bmtagged_2.fastq	fail	pass
PD_29P_bmtagged_1	pass	0.0	pass	127.082787135	Sanger / Illumina 1.9	pass	391.6 Mbp	60-151	Conventional base calls	pass	warn	warn	3063906.0	pass	pass	pass	48.0	97.8526123882	PD_29P_bmtagged_1.fastq	fail	pass
PD_29P_bmtagged_2	fail	0.0	pass	143.391880169	Sanger / Illumina 1.9	pass	442.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3063906.0	pass	pass	pass	49.0	97.7868457847	PD_29P_bmtagged_2.fastq	fail	pass
PD_2P_bmtagged_1	pass	0.0	pass	125.88432892	Sanger / Illumina 1.9	pass	334.7 Mbp	60-151	Conventional base calls	pass	pass	warn	2643634.0	pass	pass	pass	48.0	98.7819512556	PD_2P_bmtagged_1.fastq	fail	pass
PD_2P_bmtagged_2	fail	0.0	pass	143.656372251	Sanger / Illumina 1.9	pass	382.2 Mbp	60-151	Conventional base calls	pass	pass	warn	2643634.0	pass	pass	pass	48.0	98.8072366449	PD_2P_bmtagged_2.fastq	fail	pass
PD_30P_bmtagged_1	pass	0.0	pass	127.097554034	Sanger / Illumina 1.9	pass	330.6 Mbp	60-151	Conventional base calls	pass	pass	warn	2586054.0	pass	pass	pass	47.0	98.612339138	PD_30P_bmtagged_1.fastq	fail	pass
PD_30P_bmtagged_2	fail	0.0	pass	143.386403378	Sanger / Illumina 1.9	pass	373.2 Mbp	60-151	Conventional base calls	pass	pass	warn	2586054.0	pass	pass	pass	48.0	98.6502621674	PD_30P_bmtagged_2.fastq	fail	pass
PD_31P_bmtagged_1	pass	0.0	pass	125.487321879	Sanger / Illumina 1.9	pass	437.4 Mbp	60-151	Conventional base calls	pass	fail	warn	3465695.0	pass	pass	pass	50.0	97.8310091545	PD_31P_bmtagged_1.fastq	fail	pass
PD_31P_bmtagged_2	fail	0.0	pass	142.472243518	Sanger / Illumina 1.9	pass	497 Mbp	60-151	Conventional base calls	pass	warn	warn	3465695.0	pass	pass	pass	50.0	97.8576419817	PD_31P_bmtagged_2.fastq	fail	pass
PD_32P_bmtagged_1	pass	0.0	pass	120.881335632	Sanger / Illumina 1.9	pass	479.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3942582.0	pass	pass	pass	48.0	98.3823282502	PD_32P_bmtagged_1.fastq	fail	pass
PD_32P_bmtagged_2	fail	0.0	pass	143.642717894	Sanger / Illumina 1.9	pass	570 Mbp	60-151	Conventional base calls	pass	pass	warn	3942582.0	pass	pass	pass	49.0	98.3780090875	PD_32P_bmtagged_2.fastq	fail	pass
PD_33P_bmtagged_1	pass	0.0	pass	125.819999275	Sanger / Illumina 1.9	pass	523.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4135150.0	pass	pass	pass	50.0	98.0637505103	PD_33P_bmtagged_1.fastq	fail	pass
PD_33P_bmtagged_2	fail	0.0	pass	144.543346674	Sanger / Illumina 1.9	pass	601.6 Mbp	60-151	Conventional base calls	pass	pass	warn	4135150.0	pass	pass	pass	50.0	97.9975286448	PD_33P_bmtagged_2.fastq	fail	pass
PD_34P_bmtagged_1	pass	0.0	pass	122.789540634	Sanger / Illumina 1.9	pass	540.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4375600.0	pass	warn	pass	48.0	97.8793056224	PD_34P_bmtagged_1.fastq	fail	pass
PD_34P_bmtagged_2	fail	0.0	pass	143.125641741	Sanger / Illumina 1.9	pass	630.4 Mbp	60-151	Conventional base calls	pass	pass	warn	4375600.0	pass	warn	pass	49.0	97.8765942671	PD_34P_bmtagged_2.fastq	fail	pass
PD_35P_bmtagged_1	pass	0.0	pass	125.346020216	Sanger / Illumina 1.9	pass	518.9 Mbp	60-151	Conventional base calls	pass	pass	warn	4116115.0	pass	warn	pass	46.0	97.5248669968	PD_35P_bmtagged_1.fastq	fail	pass
PD_35P_bmtagged_2	fail	0.0	pass	144.172914508	Sanger / Illumina 1.9	pass	597.3 Mbp	60-151	Conventional base calls	pass	pass	warn	4116115.0	pass	warn	pass	47.0	97.5918454263	PD_35P_bmtagged_2.fastq	fail	pass
PD_36P_bmtagged_1	pass	0.0	pass	125.640449438	Sanger / Illumina 1.9	pass	224.9 kbp	60-151	Conventional base calls	pass	fail	warn	1780.0	pass	fail	warn	47.0	98.4269662921	PD_36P_bmtagged_1.fastq	fail	pass
PD_36P_bmtagged_2	fail	0.0	pass	139.586516854	Sanger / Illumina 1.9	pass	250.1 kbp	61-151	Conventional base calls	pass	warn	warn	1780.0	pass	warn	warn	48.0	98.8202247191	PD_36P_bmtagged_2.fastq	fail	pass
PD_38P_bmtagged_1	pass	0.0	pass	124.046871765	Sanger / Illumina 1.9	pass	435.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3491953.0	pass	warn	pass	44.0	96.995309421	PD_38P_bmtagged_1.fastq	fail	pass
PD_38P_bmtagged_2	fail	0.0	pass	143.814677345	Sanger / Illumina 1.9	pass	505.4 Mbp	60-151	Conventional base calls	pass	pass	warn	3491953.0	pass	warn	pass	45.0	97.0005846389	PD_38P_bmtagged_2.fastq	fail	pass
PD_39P_bmtagged_1	pass	0.0	pass	124.83357655	Sanger / Illumina 1.9	pass	276.1 Mbp	60-151	Conventional base calls	pass	warn	warn	2198999.0	pass	pass	pass	48.0	98.7492201739	PD_39P_bmtagged_1.fastq	fail	pass
PD_39P_bmtagged_2	fail	0.0	pass	143.378873751	Sanger / Illumina 1.9	pass	317.3 Mbp	60-151	Conventional base calls	pass	warn	warn	2198999.0	pass	pass	pass	49.0	98.7466222294	PD_39P_bmtagged_2.fastq	fail	pass
PD_3P_bmtagged_1	pass	0.0	pass	123.148523891	Sanger / Illumina 1.9	pass	443.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3581747.0	pass	pass	pass	47.0	98.4405606119	PD_3P_bmtagged_1.fastq	fail	pass
PD_3P_bmtagged_2	fail	0.0	pass	143.101621639	Sanger / Illumina 1.9	pass	515.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3581747.0	pass	warn	pass	48.0	98.4257848046	PD_3P_bmtagged_2.fastq	fail	pass
PD_40P_bmtagged_1	pass	0.0	pass	126.852781384	Sanger / Illumina 1.9	pass	392.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3073470.0	pass	pass	pass	45.0	94.912344088	PD_40P_bmtagged_1.fastq	fail	pass
PD_40P_bmtagged_2	fail	0.0	pass	143.919114226	Sanger / Illumina 1.9	pass	445.2 Mbp	60-151	Conventional base calls	pass	warn	warn	3073470.0	pass	pass	pass	46.0	94.9065176414	PD_40P_bmtagged_2.fastq	fail	pass
PD_41P_bmtagged_1	pass	0.0	pass	132.427344575	Sanger / Illumina 1.9	pass	405 Mbp	60-151	Conventional base calls	pass	pass	warn	3040881.0	pass	pass	pass	47.0	98.0834642353	PD_41P_bmtagged_1.fastq	fail	pass
PD_41P_bmtagged_2	fail	0.0	pass	143.373902497	Sanger / Illumina 1.9	pass	438.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3040881.0	pass	pass	pass	48.0	98.0651540216	PD_41P_bmtagged_2.fastq	fail	pass
PD_42P_bmtagged_1	pass	0.0	pass	127.794465028	Sanger / Illumina 1.9	pass	520.3 Mbp	60-151	Conventional base calls	pass	fail	warn	4047934.0	pass	pass	pass	48.0	97.1363679743	PD_42P_bmtagged_1.fastq	fail	pass
PD_42P_bmtagged_2	fail	0.0	pass	143.279117693	Sanger / Illumina 1.9	pass	583.8 Mbp	60-151	Conventional base calls	pass	warn	warn	4047934.0	pass	pass	pass	49.0	97.1153511062	PD_42P_bmtagged_2.fastq	fail	pass
PD_43P_bmtagged_1	pass	0.0	pass	123.60308352	Sanger / Illumina 1.9	pass	294 Mbp	60-151	Conventional base calls	pass	warn	warn	2364830.0	pass	pass	pass	49.0	98.6433632142	PD_43P_bmtagged_1.fastq	fail	pass
PD_43P_bmtagged_2	fail	0.0	pass	143.630503673	Sanger / Illumina 1.9	pass	341.9 Mbp	60-151	Conventional base calls	pass	pass	warn	2364830.0	pass	pass	pass	50.0	98.6695077923	PD_43P_bmtagged_2.fastq	fail	pass
PD_44P_bmtagged_1	pass	0.0	pass	126.078708605	Sanger / Illumina 1.9	pass	432.7 Mbp	60-151	Conventional base calls	pass	warn	warn	3412435.0	pass	pass	pass	47.0	98.1918760373	PD_44P_bmtagged_1.fastq	fail	pass
PD_44P_bmtagged_2	fail	0.0	pass	143.502517704	Sanger / Illumina 1.9	pass	492.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3412435.0	pass	pass	pass	47.0	98.2173033167	PD_44P_bmtagged_2.fastq	fail	pass
PD_45P_bmtagged_1	pass	0.0	pass	127.114459873	Sanger / Illumina 1.9	pass	552.5 Mbp	60-151	Conventional base calls	pass	warn	warn	4321663.0	pass	pass	pass	47.0	98.2516546982	PD_45P_bmtagged_1.fastq	fail	pass
PD_45P_bmtagged_2	fail	0.0	pass	143.876182386	Sanger / Illumina 1.9	pass	625.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4321663.0	pass	pass	pass	48.0	98.2770854872	PD_45P_bmtagged_2.fastq	fail	pass
PD_46P_bmtagged_1	pass	0.0	pass	125.703661559	Sanger / Illumina 1.9	pass	466.6 Mbp	60-151	Conventional base calls	pass	warn	warn	3690996.0	pass	pass	pass	50.0	97.8038316312	PD_46P_bmtagged_1.fastq	fail	pass
PD_46P_bmtagged_2	fail	0.0	pass	144.541157996	Sanger / Illumina 1.9	pass	537 Mbp	60-151	Conventional base calls	pass	warn	warn	3690996.0	pass	pass	pass	51.0	97.8113972252	PD_46P_bmtagged_2.fastq	fail	pass
PD_47P_bmtagged_1	pass	0.0	pass	127.625126733	Sanger / Illumina 1.9	pass	422.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3288402.0	pass	pass	pass	48.0	98.086948815	PD_47P_bmtagged_1.fastq	fail	pass
PD_47P_bmtagged_2	fail	0.0	pass	143.801690912	Sanger / Illumina 1.9	pass	476 Mbp	60-151	Conventional base calls	pass	warn	warn	3288402.0	pass	warn	pass	49.0	98.1067441536	PD_47P_bmtagged_2.fastq	fail	pass
PD_48P_bmtagged_1	pass	0.0	pass	126.904577057	Sanger / Illumina 1.9	pass	402.4 Mbp	60-151	Conventional base calls	pass	pass	warn	3152397.0	pass	warn	pass	47.0	98.0388528445	PD_48P_bmtagged_1.fastq	fail	pass
PD_48P_bmtagged_2	fail	0.0	pass	144.349221243	Sanger / Illumina 1.9	pass	458 Mbp	60-151	Conventional base calls	pass	pass	warn	3152397.0	pass	warn	pass	48.0	98.072948001	PD_48P_bmtagged_2.fastq	fail	pass
PD_4P_bmtagged_1	pass	0.0	pass	121.912367982	Sanger / Illumina 1.9	pass	408.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3332686.0	pass	pass	pass	48.0	98.6505975586	PD_4P_bmtagged_1.fastq	fail	pass
PD_4P_bmtagged_2	fail	0.0	pass	143.005555279	Sanger / Illumina 1.9	pass	479.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3332686.0	pass	pass	pass	49.0	98.6540347428	PD_4P_bmtagged_2.fastq	fail	pass
PD_50P_bmtagged_1	pass	0.0	pass	126.42810956	Sanger / Illumina 1.9	pass	27.8 Mbp	60-151	Conventional base calls	pass	warn	warn	218986.0	pass	pass	pass	47.0	98.8016226309	PD_50P_bmtagged_1.fastq	fail	pass
PD_50P_bmtagged_2	fail	0.0	pass	143.292986766	Sanger / Illumina 1.9	pass	31.5 Mbp	61-151	Conventional base calls	pass	warn	warn	218986.0	pass	pass	pass	48.0	98.7768036061	PD_50P_bmtagged_2.fastq	fail	pass
PD_51P_bmtagged_1	pass	0.0	pass	129.179199699	Sanger / Illumina 1.9	pass	444.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3418912.0	pass	pass	pass	46.0	97.9041678209	PD_51P_bmtagged_1.fastq	fail	pass
PD_51P_bmtagged_2	fail	0.0	pass	144.663385311	Sanger / Illumina 1.9	pass	497.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3418912.0	pass	pass	pass	46.0	97.8695104268	PD_51P_bmtagged_2.fastq	fail	pass
PD_52P_bmtagged_1	pass	0.0	pass	125.279203006	Sanger / Illumina 1.9	pass	319.9 Mbp	60-151	Conventional base calls	pass	pass	warn	2539242.0	pass	pass	pass	50.0	98.7673774919	PD_52P_bmtagged_1.fastq	fail	pass
PD_52P_bmtagged_2	fail	0.0	pass	143.17803502	Sanger / Illumina 1.9	pass	365.9 Mbp	60-151	Conventional base calls	pass	pass	warn	2539242.0	pass	pass	pass	50.0	98.757749751	PD_52P_bmtagged_2.fastq	fail	pass
PD_53P_bmtagged_1	pass	0.0	pass	129.216576094	Sanger / Illumina 1.9	pass	420.4 Mbp	60-151	Conventional base calls	pass	pass	warn	3234803.0	pass	pass	pass	48.0	98.457285377	PD_53P_bmtagged_1.fastq	fail	pass
PD_53P_bmtagged_2	fail	0.0	pass	144.769003862	Sanger / Illumina 1.9	pass	471.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3234803.0	pass	pass	pass	48.0	98.503293054	PD_53P_bmtagged_2.fastq	fail	pass
PD_54P_bmtagged_1	pass	0.0	pass	126.353801949	Sanger / Illumina 1.9	pass	484.8 Mbp	60-151	Conventional base calls	pass	warn	warn	3814767.0	pass	pass	pass	48.0	97.4134145388	PD_54P_bmtagged_1.fastq	fail	pass
PD_54P_bmtagged_2	fail	0.0	pass	144.198889211	Sanger / Illumina 1.9	pass	553.7 Mbp	60-151	Conventional base calls	pass	warn	warn	3814767.0	pass	pass	pass	49.0	97.4501495164	PD_54P_bmtagged_2.fastq	fail	pass
PD_55P_bmtagged_1	pass	0.0	pass	131.499772599	Sanger / Illumina 1.9	pass	476.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3603769.0	pass	pass	pass	47.0	96.6533571233	PD_55P_bmtagged_1.fastq	fail	pass
PD_55P_bmtagged_2	fail	0.0	pass	145.786214377	Sanger / Illumina 1.9	pass	528.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3603769.0	pass	pass	pass	48.0	96.7565390927	PD_55P_bmtagged_2.fastq	fail	pass
PD_56P_bmtagged_1	pass	0.0	pass	126.467410558	Sanger / Illumina 1.9	pass	807.5 Mbp	60-151	Conventional base calls	pass	warn	warn	6348774.0	pass	pass	pass	48.0	97.4965037129	PD_56P_bmtagged_1.fastq	fail	pass
PD_56P_bmtagged_2	fail	0.0	pass	144.76634922	Sanger / Illumina 1.9	pass	925 Mbp	60-151	Conventional base calls	pass	pass	warn	6348774.0	pass	pass	pass	48.0	97.5493327954	PD_56P_bmtagged_2.fastq	fail	pass
PD_57P_bmtagged_1	pass	0.0	pass	123.277569916	Sanger / Illumina 1.9	pass	509.9 Mbp	60-151	Conventional base calls	pass	pass	warn	4112780.0	pass	warn	pass	45.0	96.5171934648	PD_57P_bmtagged_1.fastq	fail	pass
PD_57P_bmtagged_2	fail	0.0	pass	142.346557803	Sanger / Illumina 1.9	pass	589.3 Mbp	60-151	Conventional base calls	pass	pass	warn	4112780.0	pass	warn	pass	46.0	96.5867642852	PD_57P_bmtagged_2.fastq	fail	pass
PD_58P_bmtagged_1	pass	0.0	pass	126.773976664	Sanger / Illumina 1.9	pass	435 Mbp	60-151	Conventional base calls	pass	warn	warn	3411953.0	pass	pass	pass	48.0	98.1805449481	PD_58P_bmtagged_1.fastq	fail	pass
PD_58P_bmtagged_2	fail	0.0	pass	142.973480584	Sanger / Illumina 1.9	pass	491 Mbp	60-151	Conventional base calls	pass	warn	warn	3411953.0	pass	pass	pass	48.0	98.1382960152	PD_58P_bmtagged_2.fastq	fail	pass
PD_59P_bmtagged_1	pass	0.0	pass	125.295275353	Sanger / Illumina 1.9	pass	313.8 Mbp	60-151	Conventional base calls	pass	pass	warn	2490218.0	pass	pass	pass	51.0	98.6481294769	PD_59P_bmtagged_1.fastq	fail	pass
PD_59P_bmtagged_2	fail	0.0	pass	144.371796365	Sanger / Illumina 1.9	pass	361.8 Mbp	60-151	Conventional base calls	pass	pass	warn	2490218.0	pass	pass	pass	51.0	98.6494010382	PD_59P_bmtagged_2.fastq	fail	pass
PD_5P_bmtagged_1	pass	0.0	pass	125.677222628	Sanger / Illumina 1.9	pass	416.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3292263.0	pass	pass	pass	49.0	98.4501244224	PD_5P_bmtagged_1.fastq	fail	pass
PD_5P_bmtagged_2	fail	0.0	pass	143.725865765	Sanger / Illumina 1.9	pass	476.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3292263.0	pass	pass	pass	49.0	98.4613094439	PD_5P_bmtagged_2.fastq	fail	pass
PD_60P_bmtagged_1	pass	0.0	pass	125.891723275	Sanger / Illumina 1.9	pass	457.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3616382.0	pass	pass	pass	47.0	98.2728099739	PD_60P_bmtagged_1.fastq	fail	pass
PD_60P_bmtagged_2	fail	0.0	pass	144.155141243	Sanger / Illumina 1.9	pass	524.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3616382.0	pass	warn	pass	48.0	98.2949075546	PD_60P_bmtagged_2.fastq	fail	pass
PD_63P_bmtagged_1	pass	0.0	pass	136.884280704	Sanger / Illumina 1.9	pass	416.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3023316.0	pass	warn	pass	47.0	98.1826983472	PD_63P_bmtagged_1.fastq	fail	pass
PD_63P_bmtagged_2	fail	0.0	pass	146.768433733	Sanger / Illumina 1.9	pass	446.6 Mbp	60-151	Conventional base calls	pass	warn	warn	3023316.0	pass	pass	pass	47.0	98.1778162338	PD_63P_bmtagged_2.fastq	fail	pass
PD_64P_bmtagged_1	pass	0.0	pass	122.849613655	Sanger / Illumina 1.9	pass	494 Mbp	60-151	Conventional base calls	pass	pass	warn	3998109.0	pass	pass	pass	48.0	98.5609151632	PD_64P_bmtagged_1.fastq	fail	pass
PD_64P_bmtagged_2	fail	0.0	pass	139.999609816	Sanger / Illumina 1.9	pass	563.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3998109.0	pass	warn	pass	49.0	98.632702894	PD_64P_bmtagged_2.fastq	fail	pass
PD_65P_bmtagged_1	pass	0.0	pass	125.185213459	Sanger / Illumina 1.9	pass	417.9 Mbp	60-151	Conventional base calls	pass	warn	warn	3319343.0	pass	pass	pass	48.0	98.2831651094	PD_65P_bmtagged_1.fastq	fail	pass
PD_65P_bmtagged_2	fail	0.0	pass	142.784699864	Sanger / Illumina 1.9	pass	477 Mbp	60-151	Conventional base calls	pass	pass	warn	3319343.0	pass	pass	pass	48.0	98.2803544732	PD_65P_bmtagged_2.fastq	fail	pass
PD_66P_bmtagged_1	pass	0.0	pass	124.879618097	Sanger / Illumina 1.9	pass	340.8 Mbp	60-151	Conventional base calls	pass	warn	warn	2713780.0	pass	pass	pass	46.0	98.3459162122	PD_66P_bmtagged_1.fastq	fail	pass
PD_66P_bmtagged_2	fail	0.0	pass	144.399342614	Sanger / Illumina 1.9	pass	394.4 Mbp	60-151	Conventional base calls	pass	pass	warn	2713780.0	pass	pass	pass	47.0	98.3399502746	PD_66P_bmtagged_2.fastq	fail	pass
PD_6P_bmtagged_1	pass	0.0	pass	125.933191167	Sanger / Illumina 1.9	pass	309.6 Mbp	60-151	Conventional base calls	pass	pass	warn	2444557.0	pass	warn	pass	47.0	98.7628068099	PD_6P_bmtagged_1.fastq	fail	pass
PD_6P_bmtagged_2	fail	0.0	pass	140.831216454	Sanger / Illumina 1.9	pass	346.5 Mbp	60-151	Conventional base calls	pass	pass	warn	2444557.0	pass	warn	pass	48.0	98.7844646004	PD_6P_bmtagged_2.fastq	fail	pass
PD_70P_bmtagged_1	pass	0.0	pass	126.670314654	Sanger / Illumina 1.9	pass	343.5 Mbp	60-151	Conventional base calls	pass	pass	warn	2695916.0	pass	pass	pass	46.0	96.9270680894	PD_70P_bmtagged_1.fastq	fail	pass
PD_70P_bmtagged_2	fail	0.0	pass	144.179153208	Sanger / Illumina 1.9	pass	391.2 Mbp	60-151	Conventional base calls	pass	pass	warn	2695916.0	pass	pass	pass	47.0	96.9341345976	PD_70P_bmtagged_2.fastq	fail	pass
PD_73P_bmtagged_1	pass	0.0	pass	130.514657059	Sanger / Illumina 1.9	pass	154 Mbp	60-151	Conventional base calls	pass	pass	warn	1173496.0	pass	warn	pass	45.0	99.2163543669	PD_73P_bmtagged_1.fastq	fail	pass
