Sample	FastQC_percent_duplicates	FastQC_percent_gc	FastQC_avg_sequence_length	FastQC_total_sequences	FastQC_percent_fails
PD_65P_bmtagged_1	1.71683489056	48.0	125.185213459	3319343.0	9.09090909091
PD_65P_bmtagged_2	1.71964552678	48.0	142.784699864	3319343.0	18.1818181818
PD_66P_bmtagged_1	1.65408378785	46.0	124.879618097	2713780.0	9.09090909091
PD_66P_bmtagged_2	1.66004972543	47.0	144.399342614	2713780.0	18.1818181818
PD_6P_bmtagged_1	1.2371931901	47.0	125.933191167	2444557.0	9.09090909091
PD_6P_bmtagged_2	1.21553539961	48.0	140.831216454	2444557.0	18.1818181818
PD_70P_bmtagged_1	3.07293191058	46.0	126.670314654	2695916.0	9.09090909091
PD_70P_bmtagged_2	3.06586540238	47.0	144.179153208	2695916.0	18.1818181818
PD_73P_bmtagged_1	0.783645633149	45.0	130.514657059	1173496.0	9.09090909091
PD_73P_bmtagged_2	0.754546858142	46.0	145.210379925	1173496.0	18.1818181818
PD_74P_bmtagged_1	2.82246819414	48.0	124.829225278	3342011.0	9.09090909091
PD_74P_bmtagged_2	2.7461034936	48.0	144.37304964	3342011.0	18.1818181818
PD_75P_bmtagged_1	1.28355559618	47.0	126.753908616	2830030.0	9.09090909091
PD_75P_bmtagged_2	1.25793457662	48.0	143.976904132	2830030.0	18.1818181818
PD_76P_bmtagged_1	2.94387565251	49.0	127.46114781	2615155.0	9.09090909091
PD_76P_bmtagged_2	2.88470053194	49.0	144.024000107	2615155.0	18.1818181818
PD_77P_bmtagged_1	1.53578699732	50.0	123.438771125	3711623.0	9.09090909091
PD_77P_bmtagged_2	1.53371278769	50.0	142.3161431	3711623.0	18.1818181818
PD_78P_bmtagged_1	1.43427923607	49.0	125.186286085	2562215.0	9.09090909091
PD_78P_bmtagged_2	1.45996740378	50.0	142.493964012	2562215.0	18.1818181818
PD_79S_bmtagged_1	1.94809885044	47.0	126.014001169	3719261.0	9.09090909091
PD_79S_bmtagged_2	1.96176451196	48.0	144.309434589	3719261.0	18.1818181818
PD_7P_bmtagged_1	5.61888202541	43.0	125.088406969	3184715.0	9.09090909091
PD_7P_bmtagged_2	5.71978147776	45.0	143.592037592	3184715.0	18.1818181818
PD_81P_bmtagged_1	1.81818181818	48.0	124.371428571	770.0	27.2727272727
PD_81P_bmtagged_2	1.68831168831	49.0	137.696103896	770.0	18.1818181818
PD_82P_bmtagged_1	1.46379568369	47.0	128.292163301	3257596.0	9.09090909091
PD_82P_bmtagged_2	1.44229730554	48.0	144.25962888	3257596.0	18.1818181818
PD_83P_bmtagged_1	2.01499250375	46.0	127.977931034	50025.0	9.09090909091
PD_83P_bmtagged_2	1.93903048476	46.0	144.84045977	50025.0	18.1818181818
PD_84P_bmtagged_1	1.59702833286	50.0	118.858674065	3069472.0	18.1818181818
PD_84P_bmtagged_2	1.64279823136	50.0	141.345698544	3069472.0	27.2727272727
PD_8P_bmtagged_1	6.37621488466	47.0	124.439271753	4026273.0	9.09090909091
PD_8P_bmtagged_2	6.41976162422	48.0	143.988061416	4026273.0	18.1818181818
PD_9P_bmtagged_1	6.42064826447	46.0	125.458262712	3774239.0	9.09090909091
PD_9P_bmtagged_2	6.3722188597	47.0	143.851638436	3774239.0	18.1818181818
PD_Extr_neg_plate1_bmtagged_1	1.91188694929	53.0	128.259351621	1203.0	9.09090909091
PD_Extr_neg_plate1_bmtagged_2	1.82876142976	53.0	144.515378221	1203.0	27.2727272727
PD_Extr_neg_plate2_bmtagged_1	2.63157894737	48.0	120.421052632	38.0	36.3636363636
PD_Extr_neg_plate2_bmtagged_2	2.63157894737	49.0	135.0	38.0	45.4545454545
PD_Extr_neg_plate3_bmtagged_1	2.01793721973	56.0	113.031390135	446.0	18.1818181818
PD_Extr_neg_plate3_bmtagged_2	1.79372197309	55.0	138.713004484	446.0	27.2727272727
PD_Extr_pos_plate1_bmtagged_1	2.38519533927	45.0	139.942357779	29180.0	9.09090909091
PD_Extr_pos_plate1_bmtagged_2	2.07676490747	45.0	146.474982865	29180.0	18.1818181818
PD_Extr_pos_plate2_bmtagged_1	1.66435506241	46.0	130.083217753	721.0	18.1818181818
PD_Extr_pos_plate2_bmtagged_2	1.38696255201	46.0	141.159500693	721.0	18.1818181818
PD_Extr_pos_plate3_bmtagged_1	6.1823794996	51.0	133.030836851	5239186.0	9.09090909091
PD_Extr_pos_plate3_bmtagged_2	6.05466674358	51.0	145.612336344	5239186.0	18.1818181818
PD_Lib_neg_plate1_bmtagged_1	1.66487647691	53.0	128.214822771	1862.0	18.1818181818
PD_Lib_neg_plate1_bmtagged_2	1.34264232009	53.0	144.085929108	1862.0	27.2727272727
PD_Lib_neg_plate2_bmtagged_1	1.36054421769	52.0	132.700680272	294.0	18.1818181818
PD_Lib_neg_plate2_bmtagged_2	1.02040816327	52.0	145.829931973	294.0	18.1818181818
PD_Lib_pos_plate1_bmtagged_1	4.8453784166	47.0	138.137840239	4033336.0	9.09090909091
PD_Lib_pos_plate1_bmtagged_2	4.90581175444	47.0	146.869274962	4033336.0	18.1818181818
PD_Lib_pos_plate2_bmtagged_1	4.84413320525	47.0	140.44128871	3813023.0	9.09090909091
PD_Lib_pos_plate2_bmtagged_2	4.70712912246	47.0	147.180826342	3813023.0	18.1818181818
