Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_160P_1_bbduk_filt	pass	0.0	pass	144.844696191	Sanger / Illumina 1.9	pass	507 Mbp	60-151	Conventional base calls	pass	warn	warn	3480932.0	pass	pass	pass	49.0	96.7087846557	PD_160P_1_bbduk_filt.fastq.gz	fail	pass
PD_160P_2_bbduk_filt	pass	0.0	pass	144.222628308	Sanger / Illumina 1.9	pass	504.8 Mbp	60-151	Conventional base calls	pass	warn	warn	3480932.0	pass	pass	warn	49.0	96.6607753845	PD_160P_2_bbduk_filt.fastq.gz	fail	pass
PD_161S_1_bbduk_filt	fail	0.0	warn	136.904744911	Sanger / Illumina 1.9	pass	18.5 Mbp	60-151	Conventional base calls	pass	fail	warn	134502.0	pass	fail	fail	65.0	52.4133470134	PD_161S_1_bbduk_filt.fastq.gz	fail	pass
PD_161S_2_bbduk_filt	fail	0.0	fail	131.168562549	Sanger / Illumina 1.9	pass	17.7 Mbp	60-151	Conventional base calls	pass	fail	warn	134502.0	pass	fail	fail	79.0	31.9259193172	PD_161S_2_bbduk_filt.fastq.gz	fail	pass
PD_162P_1_bbduk_filt	pass	0.0	pass	145.642100928	Sanger / Illumina 1.9	pass	492.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3360534.0	pass	warn	pass	46.0	97.6589818215	PD_162P_1_bbduk_filt.fastq.gz	fail	pass
PD_162P_2_bbduk_filt	pass	0.0	pass	144.693759385	Sanger / Illumina 1.9	pass	488.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3360534.0	pass	pass	warn	46.0	97.5310177933	PD_162P_2_bbduk_filt.fastq.gz	fail	pass
PD_163S_1_bbduk_filt	pass	0.0	pass	145.650074694	Sanger / Illumina 1.9	pass	522.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3565218.0	pass	warn	pass	46.0	97.4964832498	PD_163S_1_bbduk_filt.fastq.gz	fail	pass
PD_163S_2_bbduk_filt	pass	0.0	pass	144.64456367	Sanger / Illumina 1.9	pass	518.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3565218.0	pass	pass	warn	47.0	97.3598459192	PD_163S_2_bbduk_filt.fastq.gz	fail	pass
PD_164P_1_bbduk_filt	pass	0.0	pass	145.097162088	Sanger / Illumina 1.9	pass	356.8 Mbp	60-151	Conventional base calls	pass	warn	warn	2445460.0	pass	pass	warn	48.0	97.1949690731	PD_164P_1_bbduk_filt.fastq.gz	fail	pass
PD_164P_2_bbduk_filt	pass	0.0	pass	144.048079298	Sanger / Illumina 1.9	pass	354.2 Mbp	60-151	Conventional base calls	pass	warn	warn	2445460.0	pass	pass	warn	49.0	97.0368786886	PD_164P_2_bbduk_filt.fastq.gz	fail	pass
PD_165S_1_bbduk_filt	pass	0.0	pass	145.290544885	Sanger / Illumina 1.9	pass	561.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3843327.0	pass	warn	pass	47.0	97.4359798593	PD_165S_1_bbduk_filt.fastq.gz	fail	pass
PD_165S_2_bbduk_filt	pass	0.0	pass	144.493125357	Sanger / Illumina 1.9	pass	558.4 Mbp	60-151	Conventional base calls	pass	pass	warn	3843327.0	pass	warn	warn	48.0	97.3039199755	PD_165S_2_bbduk_filt.fastq.gz	fail	pass
PD_166_1_bbduk_filt	pass	0.0	pass	145.560013493	Sanger / Illumina 1.9	pass	442.2 Mbp	60-151	Conventional base calls	pass	warn	warn	3020729.0	pass	pass	pass	49.0	97.7250113644	PD_166_1_bbduk_filt.fastq.gz	fail	pass
PD_166_2_bbduk_filt	pass	0.0	pass	144.9016691	Sanger / Illumina 1.9	pass	440.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3020729.0	pass	pass	warn	49.0	97.5593925136	PD_166_2_bbduk_filt.fastq.gz	fail	pass
PD_167P_1_bbduk_filt	pass	0.0	pass	146.024329275	Sanger / Illumina 1.9	pass	541.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3689218.0	pass	pass	pass	47.0	96.2882723568	PD_167P_1_bbduk_filt.fastq.gz	fail	pass
PD_167P_2_bbduk_filt	pass	0.0	pass	145.09106808	Sanger / Illumina 1.9	pass	538.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3689218.0	pass	pass	warn	47.0	96.1839666965	PD_167P_2_bbduk_filt.fastq.gz	fail	pass
PD_169P_1_bbduk_filt	pass	0.0	pass	144.646820264	Sanger / Illumina 1.9	pass	463.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3187513.0	pass	pass	pass	50.0	97.2002788298	PD_169P_1_bbduk_filt.fastq.gz	fail	pass
PD_169P_2_bbduk_filt	pass	0.0	pass	143.850797158	Sanger / Illumina 1.9	pass	461 Mbp	60-151	Conventional base calls	pass	pass	warn	3187513.0	pass	pass	warn	50.0	97.0651134789	PD_169P_2_bbduk_filt.fastq.gz	fail	pass
PD_16P_1_bbduk_filt	pass	0.0	pass	144.071702916	Sanger / Illumina 1.9	pass	324.8 Mbp	60-151	Conventional base calls	pass	warn	warn	2242224.0	pass	pass	warn	47.0	96.9620887285	PD_16P_1_bbduk_filt.fastq.gz	fail	pass
PD_16P_2_bbduk_filt	pass	0.0	pass	143.934736226	Sanger / Illumina 1.9	pass	324.5 Mbp	60-151	Conventional base calls	pass	warn	warn	2242224.0	pass	pass	warn	47.0	96.7436572819	PD_16P_2_bbduk_filt.fastq.gz	fail	pass
PD_170S_1_bbduk_filt	pass	0.0	pass	145.23696758	Sanger / Illumina 1.9	pass	418.9 Mbp	60-151	Conventional base calls	pass	pass	warn	2868481.0	pass	pass	pass	47.0	97.6709737198	PD_170S_1_bbduk_filt.fastq.gz	fail	pass
PD_170S_2_bbduk_filt	pass	0.0	pass	144.328969235	Sanger / Illumina 1.9	pass	416.3 Mbp	60-151	Conventional base calls	pass	pass	warn	2868481.0	pass	pass	warn	47.0	97.5012296897	PD_170S_2_bbduk_filt.fastq.gz	fail	pass
PD_171P_1_bbduk_filt	pass	0.0	pass	145.56708739	Sanger / Illumina 1.9	pass	563.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3851618.0	pass	pass	pass	45.0	97.3915469239	PD_171P_1_bbduk_filt.fastq.gz	fail	pass
PD_171P_2_bbduk_filt	pass	0.0	pass	144.97316089	Sanger / Illumina 1.9	pass	561.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3851618.0	pass	pass	warn	46.0	97.2444061234	PD_171P_2_bbduk_filt.fastq.gz	fail	pass
PD_172S_1_bbduk_filt	pass	0.0	pass	144.816496906	Sanger / Illumina 1.9	pass	326.6 Mbp	60-151	Conventional base calls	pass	warn	warn	2243063.0	pass	pass	warn	49.0	96.9011428432	PD_172S_1_bbduk_filt.fastq.gz	fail	pass
PD_172S_2_bbduk_filt	pass	0.0	pass	144.279361748	Sanger / Illumina 1.9	pass	325.4 Mbp	60-151	Conventional base calls	pass	warn	warn	2243063.0	pass	pass	fail	49.0	96.5838911396	PD_172S_2_bbduk_filt.fastq.gz	fail	pass
PD_173P_1_bbduk_filt	pass	0.0	pass	145.361520505	Sanger / Illumina 1.9	pass	493.6 Mbp	60-151	Conventional base calls	pass	warn	warn	3376879.0	pass	pass	pass	48.0	97.3957693154	PD_173P_1_bbduk_filt.fastq.gz	fail	pass
PD_173P_2_bbduk_filt	pass	0.0	pass	144.665452923	Sanger / Illumina 1.9	pass	491.2 Mbp	60-151	Conventional base calls	pass	warn	warn	3376879.0	pass	pass	warn	48.0	97.2900701351	PD_173P_2_bbduk_filt.fastq.gz	fail	pass
PD_174S_1_bbduk_filt	pass	0.0	pass	146.025027461	Sanger / Illumina 1.9	pass	538.4 Mbp	60-151	Conventional base calls	pass	pass	warn	3666133.0	pass	pass	pass	46.0	96.1389064645	PD_174S_1_bbduk_filt.fastq.gz	fail	pass
PD_174S_2_bbduk_filt	pass	0.0	pass	144.808524404	Sanger / Illumina 1.9	pass	533.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3666133.0	pass	pass	warn	46.0	96.0387900485	PD_174S_2_bbduk_filt.fastq.gz	fail	pass
PD_175P_1_bbduk_filt	pass	0.0	pass	144.636835456	Sanger / Illumina 1.9	pass	337 Mbp	60-151	Conventional base calls	pass	warn	warn	2317528.0	pass	pass	warn	47.0	96.5309730529	PD_175P_1_bbduk_filt.fastq.gz	fail	pass
PD_175P_2_bbduk_filt	pass	0.0	pass	143.880167144	Sanger / Illumina 1.9	pass	335.2 Mbp	60-151	Conventional base calls	pass	warn	warn	2317528.0	pass	pass	warn	48.0	96.3377145712	PD_175P_2_bbduk_filt.fastq.gz	fail	pass
PD_176S_1_bbduk_filt	pass	0.0	pass	145.770683952	Sanger / Illumina 1.9	pass	545.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3719635.0	pass	pass	pass	47.0	97.4972378082	PD_176S_1_bbduk_filt.fastq.gz	fail	pass
PD_176S_2_bbduk_filt	pass	0.0	pass	144.976767344	Sanger / Illumina 1.9	pass	542.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3719635.0	pass	pass	warn	47.0	97.3884305591	PD_176S_2_bbduk_filt.fastq.gz	fail	pass
PD_177P_1_bbduk_filt	pass	0.0	pass	145.735484271	Sanger / Illumina 1.9	pass	397.6 Mbp	60-151	Conventional base calls	pass	warn	warn	2712678.0	pass	pass	pass	47.0	96.8124316684	PD_177P_1_bbduk_filt.fastq.gz	fail	pass
PD_177P_2_bbduk_filt	pass	0.0	pass	145.11002043	Sanger / Illumina 1.9	pass	395.8 Mbp	60-151	Conventional base calls	pass	warn	warn	2712678.0	pass	pass	warn	47.0	96.6929323796	PD_177P_2_bbduk_filt.fastq.gz	fail	pass
PD_178S_1_bbduk_filt	pass	0.0	pass	145.221424904	Sanger / Illumina 1.9	pass	594.2 Mbp	60-151	Conventional base calls	pass	warn	warn	4068499.0	pass	pass	pass	48.0	97.4907765566	PD_178S_1_bbduk_filt.fastq.gz	fail	pass
PD_178S_2_bbduk_filt	pass	0.0	pass	144.367801	Sanger / Illumina 1.9	pass	590.6 Mbp	60-151	Conventional base calls	pass	warn	warn	4068499.0	pass	pass	warn	48.0	97.3628365144	PD_178S_2_bbduk_filt.fastq.gz	fail	pass
PD_179P_1_bbduk_filt	pass	0.0	pass	145.762904917	Sanger / Illumina 1.9	pass	576.4 Mbp	60-151	Conventional base calls	pass	pass	warn	3932009.0	pass	pass	pass	46.0	95.4785391955	PD_179P_1_bbduk_filt.fastq.gz	fail	pass
PD_179P_2_bbduk_filt	pass	0.0	pass	144.980169171	Sanger / Illumina 1.9	pass	573.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3932009.0	pass	pass	warn	46.0	95.3708793688	PD_179P_2_bbduk_filt.fastq.gz	fail	pass
PD_180S_1_bbduk_filt	pass	0.0	pass	145.600403461	Sanger / Illumina 1.9	pass	487.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3332171.0	pass	pass	pass	45.0	97.1323613888	PD_180S_1_bbduk_filt.fastq.gz	fail	pass
PD_180S_2_bbduk_filt	pass	0.0	pass	144.53117262	Sanger / Illumina 1.9	pass	484.2 Mbp	60-151	Conventional base calls	pass	warn	warn	3332171.0	pass	pass	warn	45.0	97.0406935182	PD_180S_2_bbduk_filt.fastq.gz	fail	pass
PD_181P_1_bbduk_filt	pass	0.0	pass	145.265263968	Sanger / Illumina 1.9	pass	475.4 Mbp	60-151	Conventional base calls	pass	warn	warn	3254347.0	pass	pass	pass	46.0	97.09512505	PD_181P_1_bbduk_filt.fastq.gz	fail	pass
PD_181P_2_bbduk_filt	pass	0.0	pass	144.541760298	Sanger / Illumina 1.9	pass	473 Mbp	60-151	Conventional base calls	pass	pass	warn	3254347.0	pass	pass	warn	46.0	96.913015861	PD_181P_2_bbduk_filt.fastq.gz	fail	pass
PD_182S_1_bbduk_filt	fail	0.0	warn	125.166858973	Sanger / Illumina 1.9	pass	14.6 Mbp	60-151	Conventional base calls	pass	fail	warn	116134.0	pass	fail	fail	63.0	53.1472264798	PD_182S_1_bbduk_filt.fastq.gz	fail	pass
PD_182S_2_bbduk_filt	fail	0.0	fail	132.161520313	Sanger / Illumina 1.9	pass	15.4 Mbp	60-151	Conventional base calls	pass	fail	warn	116134.0	pass	fail	fail	77.0	34.8450927377	PD_182S_2_bbduk_filt.fastq.gz	fail	pass
PD_183P_1_bbduk_filt	pass	0.0	pass	145.48722903	Sanger / Illumina 1.9	pass	741.3 Mbp	60-151	Conventional base calls	pass	warn	warn	5066804.0	pass	pass	pass	48.0	96.8686785785	PD_183P_1_bbduk_filt.fastq.gz	fail	pass
PD_183P_2_bbduk_filt	pass	0.0	pass	144.77321641	Sanger / Illumina 1.9	pass	737.6 Mbp	60-151	Conventional base calls	pass	warn	warn	5066804.0	pass	pass	warn	48.0	96.7571527499	PD_183P_2_bbduk_filt.fastq.gz	fail	pass
PD_184S_1_bbduk_filt	pass	0.0	pass	145.510513683	Sanger / Illumina 1.9	pass	795.4 Mbp	60-151	Conventional base calls	pass	pass	warn	5435298.0	pass	pass	pass	45.0	96.6871463103	PD_184S_1_bbduk_filt.fastq.gz	fail	pass
PD_184S_2_bbduk_filt	pass	0.0	pass	144.87221087	Sanger / Illumina 1.9	pass	791.8 Mbp	60-151	Conventional base calls	pass	pass	warn	5435298.0	pass	pass	warn	45.0	96.5436627787	PD_184S_2_bbduk_filt.fastq.gz	fail	pass
PD_188S_1_bbduk_filt	pass	0.0	pass	145.325022975	Sanger / Illumina 1.9	pass	363.5 Mbp	60-151	Conventional base calls	pass	pass	warn	2487498.0	pass	pass	pass	47.0	97.5936381984	PD_188S_1_bbduk_filt.fastq.gz	fail	pass
PD_188S_2_bbduk_filt	pass	0.0	pass	144.565055329	Sanger / Illumina 1.9	pass	361.6 Mbp	60-151	Conventional base calls	pass	warn	warn	2487498.0	pass	pass	warn	47.0	97.4993153744	PD_188S_2_bbduk_filt.fastq.gz	fail	pass
PD_189P_1_bbduk_filt	pass	0.0	pass	145.237962596	Sanger / Illumina 1.9	pass	432.8 Mbp	60-151	Conventional base calls	pass	warn	warn	2963222.0	pass	pass	pass	46.0	97.3494428224	PD_189P_1_bbduk_filt.fastq.gz	fail	pass
PD_189P_2_bbduk_filt	pass	0.0	pass	144.547793584	Sanger / Illumina 1.9	pass	430.7 Mbp	60-151	Conventional base calls	pass	warn	warn	2963222.0	pass	pass	warn	46.0	97.1891162608	PD_189P_2_bbduk_filt.fastq.gz	fail	pass
PD_190S_1_bbduk_filt	pass	0.0	pass	145.825549859	Sanger / Illumina 1.9	pass	496.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3385506.0	pass	pass	pass	47.0	97.6407319262	PD_190S_1_bbduk_filt.fastq.gz	fail	pass
PD_190S_2_bbduk_filt	pass	0.0	pass	144.897472933	Sanger / Illumina 1.9	pass	493.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3385506.0	pass	pass	warn	48.0	97.5336187686	PD_190S_2_bbduk_filt.fastq.gz	fail	pass
PD_191P_1_bbduk_filt	fail	0.0	fail	133.3142333	Sanger / Illumina 1.9	pass	11.8 Mbp	60-151	Conventional base calls	pass	fail	warn	88307.0	pass	fail	fail	66.0	44.1312693218	PD_191P_1_bbduk_filt.fastq.gz	fail	pass
PD_191P_2_bbduk_filt	fail	0.0	fail	133.541938918	Sanger / Illumina 1.9	pass	11.8 Mbp	60-151	Conventional base calls	pass	fail	warn	88307.0	pass	fail	fail	78.0	31.6079133025	PD_191P_2_bbduk_filt.fastq.gz	fail	pass
PD_192S_1_bbduk_filt	fail	0.0	fail	121.504533265	Sanger / Illumina 1.9	pass	12.4 Mbp	60-151	Conventional base calls	pass	fail	warn	101803.0	pass	fail	fail	87.0	3.7415400332	PD_192S_1_bbduk_filt.fastq.gz	fail	pass
PD_192S_2_bbduk_filt	fail	0.0	fail	136.210936809	Sanger / Illumina 1.9	pass	13.9 Mbp	60-151	Conventional base calls	pass	fail	warn	101803.0	pass	fail	fail	99.0	1.15418995511	PD_192S_2_bbduk_filt.fastq.gz	fail	pass
PD_193P_1_bbduk_filt	pass	0.0	pass	145.315092396	Sanger / Illumina 1.9	pass	483.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3309077.0	pass	pass	pass	46.0	97.1991523006	PD_193P_1_bbduk_filt.fastq.gz	fail	pass
PD_193P_2_bbduk_filt	pass	0.0	pass	144.45286586	Sanger / Illumina 1.9	pass	480.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3309077.0	pass	pass	warn	46.0	97.0265006988	PD_193P_2_bbduk_filt.fastq.gz	fail	pass
PD_194S_1_bbduk_filt	pass	0.0	pass	145.233634089	Sanger / Illumina 1.9	pass	349.7 Mbp	60-151	Conventional base calls	pass	pass	warn	2394749.0	pass	pass	pass	48.0	97.9467427692	PD_194S_1_bbduk_filt.fastq.gz	fail	pass
PD_194S_2_bbduk_filt	pass	0.0	pass	144.449792442	Sanger / Illumina 1.9	pass	347.8 Mbp	60-151	Conventional base calls	pass	warn	warn	2394749.0	pass	pass	warn	48.0	97.7791287032	PD_194S_2_bbduk_filt.fastq.gz	fail	pass
PD_195_1_bbduk_filt	pass	0.0	pass	145.031154706	Sanger / Illumina 1.9	pass	543.2 Mbp	60-151	Conventional base calls	pass	fail	warn	3724638.0	pass	pass	pass	49.0	97.2153770213	PD_195_1_bbduk_filt.fastq.gz	fail	pass
PD_195_2_bbduk_filt	pass	0.0	pass	144.526160663	Sanger / Illumina 1.9	pass	541.3 Mbp	60-151	Conventional base calls	pass	fail	warn	3724638.0	pass	pass	warn	49.0	97.0627008318	PD_195_2_bbduk_filt.fastq.gz	fail	pass
PD_196_1_bbduk_filt	pass	0.0	pass	145.521120887	Sanger / Illumina 1.9	pass	661.9 Mbp	60-151	Conventional base calls	pass	pass	warn	4522490.0	pass	pass	pass	46.0	96.9390619462	PD_196_1_bbduk_filt.fastq.gz	fail	pass
PD_196_2_bbduk_filt	pass	0.0	pass	144.645830947	Sanger / Illumina 1.9	pass	657.8 Mbp	60-151	Conventional base calls	pass	warn	warn	4522490.0	pass	warn	warn	47.0	96.8242179437	PD_196_2_bbduk_filt.fastq.gz	fail	pass
PD_197_1_bbduk_filt	pass	0.0	pass	145.49145677	Sanger / Illumina 1.9	pass	561.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3838946.0	pass	pass	pass	48.0	97.2335785451	PD_197_1_bbduk_filt.fastq.gz	fail	pass
PD_197_2_bbduk_filt	pass	0.0	pass	144.471874832	Sanger / Illumina 1.9	pass	557.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3838946.0	pass	pass	warn	48.0	97.040125642	PD_197_2_bbduk_filt.fastq.gz	fail	pass
PD_198_1_bbduk_filt	pass	0.0	pass	145.569217458	Sanger / Illumina 1.9	pass	447.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3058253.0	pass	pass	pass	47.0	97.0362412441	PD_198_1_bbduk_filt.fastq.gz	fail	pass
PD_198_2_bbduk_filt	pass	0.0	pass	144.801846675	Sanger / Illumina 1.9	pass	445.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3058253.0	pass	pass	warn	47.0	96.9179092683	PD_198_2_bbduk_filt.fastq.gz	fail	pass
PD_199P_1_bbduk_filt	pass	0.0	pass	151.0	Sanger / Illumina 1.9	pass	151 bp	151.0	Conventional base calls	pass	fail	pass	1.0	pass	fail	fail	45.0	100.0	PD_199P_1_bbduk_filt.fastq.gz	pass	pass
PD_199P_2_bbduk_filt	pass	0.0	pass	151.0	Illumina 1.5	pass	151 bp	151.0	Conventional base calls	pass	fail	pass	1.0	pass	fail	fail	47.0	100.0	PD_199P_2_bbduk_filt.fastq.gz	pass	fail
PD_1P_1_bbduk_filt	pass	0.0	pass	144.593361861	Sanger / Illumina 1.9	pass	329.1 Mbp	60-151	Conventional base calls	pass	warn	warn	2264008.0	pass	pass	warn	51.0	96.8033843101	PD_1P_1_bbduk_filt.fastq.gz	fail	pass
PD_1P_2_bbduk_filt	pass	0.0	pass	143.930190176	Sanger / Illumina 1.9	pass	327.6 Mbp	60-151	Conventional base calls	pass	warn	warn	2264008.0	pass	pass	warn	52.0	96.6704641973	PD_1P_2_bbduk_filt.fastq.gz	fail	pass
PD_200S_1_bbduk_filt	pass	0.0	pass	145.561163355	Sanger / Illumina 1.9	pass	518.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3540347.0	pass	pass	pass	48.0	97.722090004	PD_200S_1_bbduk_filt.fastq.gz	fail	pass
PD_200S_2_bbduk_filt	pass	0.0	pass	144.671773699	Sanger / Illumina 1.9	pass	515 Mbp	60-151	Conventional base calls	pass	warn	warn	3540347.0	pass	pass	warn	48.0	97.6032590262	PD_200S_2_bbduk_filt.fastq.gz	fail	pass
PD_203_1_bbduk_filt	pass	0.0	pass	145.318689636	Sanger / Illumina 1.9	pass	434 Mbp	60-151	Conventional base calls	pass	warn	warn	2970197.0	pass	pass	pass	48.0	98.2339130562	PD_203_1_bbduk_filt.fastq.gz	fail	pass
PD_203_2_bbduk_filt	pass	0.0	pass	144.806520241	Sanger / Illumina 1.9	pass	432.5 Mbp	60-151	Conventional base calls	pass	warn	warn	2970197.0	pass	pass	warn	48.0	98.1309028874	PD_203_2_bbduk_filt.fastq.gz	fail	pass
PD_204_1_bbduk_filt	pass	0.0	pass	144.890503603	Sanger / Illumina 1.9	pass	371.8 Mbp	60-151	Conventional base calls	pass	warn	warn	2551810.0	pass	warn	pass	47.0	97.604746557	PD_204_1_bbduk_filt.fastq.gz	fail	pass
PD_204_2_bbduk_filt	pass	0.0	pass	144.172994071	Sanger / Illumina 1.9	pass	369.9 Mbp	60-151	Conventional base calls	pass	pass	warn	2551810.0	pass	pass	warn	47.0	97.4903464847	PD_204_2_bbduk_filt.fastq.gz	fail	pass
PD_205P_1_bbduk_filt	pass	0.0	pass	145.933999475	Sanger / Illumina 1.9	pass	378.7 Mbp	60-151	Conventional base calls	pass	pass	warn	2580131.0	pass	pass	pass	45.0	96.1236621936	PD_205P_1_bbduk_filt.fastq.gz	fail	pass
PD_205P_2_bbduk_filt	pass	0.0	pass	145.190381419	Sanger / Illumina 1.9	pass	376.7 Mbp	60-151	Conventional base calls	pass	pass	warn	2580131.0	pass	pass	warn	45.0	95.9567494671	PD_205P_2_bbduk_filt.fastq.gz	fail	pass
PD_206S_1_bbduk_filt	pass	0.0	pass	145.571490085	Sanger / Illumina 1.9	pass	599.7 Mbp	60-151	Conventional base calls	pass	warn	warn	4096680.0	pass	pass	pass	48.0	97.3346054134	PD_206S_1_bbduk_filt.fastq.gz	fail	pass
PD_206S_2_bbduk_filt	pass	0.0	pass	144.63143814	Sanger / Illumina 1.9	pass	595.8 Mbp	60-151	Conventional base calls	pass	warn	warn	4096680.0	pass	pass	warn	48.0	97.2313199218	PD_206S_2_bbduk_filt.fastq.gz	fail	pass
PD_207P_1_bbduk_filt	pass	0.0	pass	145.068421777	Sanger / Illumina 1.9	pass	502.6 Mbp	60-151	Conventional base calls	pass	warn	warn	3445102.0	pass	pass	pass	48.0	96.7727709935	PD_207P_1_bbduk_filt.fastq.gz	fail	pass
PD_207P_2_bbduk_filt	pass	0.0	pass	144.340957684	Sanger / Illumina 1.9	pass	500 Mbp	60-151	Conventional base calls	pass	fail	warn	3445102.0	pass	pass	warn	48.0	96.594390516	PD_207P_2_bbduk_filt.fastq.gz	fail	pass
PD_208S_1_bbduk_filt	pass	0.0	pass	145.656202964	Sanger / Illumina 1.9	pass	420.8 Mbp	60-151	Conventional base calls	pass	warn	warn	2872788.0	pass	pass	pass	47.0	97.2912679419	PD_208S_1_bbduk_filt.fastq.gz	fail	pass
PD_208S_2_bbduk_filt	pass	0.0	pass	144.848160741	Sanger / Illumina 1.9	pass	418.4 Mbp	60-151	Conventional base calls	pass	warn	warn	2872788.0	pass	pass	warn	48.0	97.1051189959	PD_208S_2_bbduk_filt.fastq.gz	fail	pass
PD_209P_1_bbduk_filt	pass	0.0	pass	145.477354803	Sanger / Illumina 1.9	pass	547.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3741257.0	pass	pass	pass	45.0	96.6338641481	PD_209P_1_bbduk_filt.fastq.gz	fail	pass
PD_209P_2_bbduk_filt	pass	0.0	pass	144.780576689	Sanger / Illumina 1.9	pass	544.7 Mbp	60-151	Conventional base calls	pass	warn	warn	3741257.0	pass	pass	warn	46.0	96.5433968655	PD_209P_2_bbduk_filt.fastq.gz	fail	pass
PD_210S_1_bbduk_filt	pass	0.0	pass	145.811077203	Sanger / Illumina 1.9	pass	482.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3290614.0	pass	pass	pass	46.0	97.1689738663	PD_210S_1_bbduk_filt.fastq.gz	fail	pass
PD_210S_2_bbduk_filt	pass	0.0	pass	144.728170487	Sanger / Illumina 1.9	pass	478.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3290614.0	pass	pass	warn	46.0	97.0585438913	PD_210S_2_bbduk_filt.fastq.gz	fail	pass
PD_211P_1_bbduk_filt	fail	0.0	fail	114.257612054	Sanger / Illumina 1.9	pass	10.6 Mbp	60-151	Conventional base calls	pass	fail	warn	92255.0	pass	fail	fail	66.0	45.6755731397	PD_211P_1_bbduk_filt.fastq.gz	fail	pass
PD_211P_2_bbduk_filt	fail	0.0	fail	131.689274294	Sanger / Illumina 1.9	pass	12.2 Mbp	60-151	Conventional base calls	pass	fail	warn	92255.0	pass	fail	fail	80.0	29.4260473687	PD_211P_2_bbduk_filt.fastq.gz	fail	pass
PD_212S_1_bbduk_filt	fail	0.0	fail	138.2852464	Sanger / Illumina 1.9	pass	8.2 Mbp	60-151	Conventional base calls	pass	fail	warn	59233.0	pass	fail	fail	75.0	28.3591916668	PD_212S_1_bbduk_filt.fastq.gz	fail	pass
PD_212S_2_bbduk_filt	fail	0.0	fail	133.798288116	Sanger / Illumina 1.9	pass	7.9 Mbp	60-151	Conventional base calls	pass	fail	warn	59233.0	pass	fail	fail	88.0	17.8312764844	PD_212S_2_bbduk_filt.fastq.gz	fail	pass
PD_213S_1_bbduk_filt	pass	0.0	pass	145.342518499	Sanger / Illumina 1.9	pass	598.4 Mbp	60-151	Conventional base calls	pass	pass	warn	4094065.0	pass	pass	pass	46.0	97.5759793368	PD_213S_1_bbduk_filt.fastq.gz	fail	pass
PD_213S_2_bbduk_filt	pass	0.0	pass	144.622512833	Sanger / Illumina 1.9	pass	595.4 Mbp	60-151	Conventional base calls	pass	pass	warn	4094065.0	pass	pass	warn	46.0	97.3780274115	PD_213S_2_bbduk_filt.fastq.gz	fail	pass
PD_214S_1_bbduk_filt	pass	0.0	pass	145.826911486	Sanger / Illumina 1.9	pass	509 Mbp	60-151	Conventional base calls	pass	pass	warn	3470860.0	pass	pass	pass	46.0	96.1873817673	PD_214S_1_bbduk_filt.fastq.gz	fail	pass
PD_214S_2_bbduk_filt	pass	0.0	pass	145.0215134	Sanger / Illumina 1.9	pass	506.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3470860.0	pass	pass	warn	46.0	96.0870579905	PD_214S_2_bbduk_filt.fastq.gz	fail	pass
PD_215S_1_bbduk_filt	pass	0.0	pass	145.782170773	Sanger / Illumina 1.9	pass	704.7 Mbp	60-151	Conventional base calls	pass	pass	warn	4806389.0	pass	pass	pass	46.0	96.9229276255	PD_215S_1_bbduk_filt.fastq.gz	fail	pass
