Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_169P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	877 Mbp	151.0	Conventional base calls	pass	pass	pass	5807991.0	pass	warn	fail	52.0	92.7550793001	PD_169P_1.fastq.gz	fail	pass
PD_169P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	877 Mbp	151.0	Conventional base calls	pass	warn	pass	5807991.0	pass	warn	fail	53.0	92.5588291635	PD_169P_2.fastq.gz	fail	pass
PD_16P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	864.2 Mbp	151.0	Conventional base calls	pass	fail	pass	5723340.0	pass	fail	fail	56.0	73.7616311552	PD_16P_1.fastq.gz	fail	pass
PD_16P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	864.2 Mbp	151.0	Conventional base calls	pass	fail	pass	5723340.0	pass	fail	fail	61.0	73.5779645814	PD_16P_2.fastq.gz	fail	pass
PD_170S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	724.1 Mbp	151.0	Conventional base calls	pass	pass	pass	4795657.0	pass	warn	fail	50.0	94.811142937	PD_170S_1.fastq.gz	fail	pass
PD_170S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	724.1 Mbp	151.0	Conventional base calls	pass	warn	pass	4795657.0	pass	warn	fail	51.0	94.3647303573	PD_170S_2.fastq.gz	fail	pass
PD_171P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	873.2 Mbp	151.0	Conventional base calls	pass	warn	pass	5782836.0	pass	warn	fail	47.0	95.1727534924	PD_171P_1.fastq.gz	fail	pass
PD_171P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	873.2 Mbp	151.0	Conventional base calls	pass	warn	pass	5782836.0	pass	warn	fail	48.0	94.8991299151	PD_171P_2.fastq.gz	fail	pass
PD_172S_1	fail	0.0	warn	151.0	Sanger / Illumina 1.9	pass	751 Mbp	151.0	Conventional base calls	pass	fail	pass	4974086.0	pass	fail	fail	61.0	64.3196315833	PD_172S_1.fastq.gz	fail	pass
PD_172S_2	fail	0.0	warn	151.0	Sanger / Illumina 1.9	pass	751 Mbp	151.0	Conventional base calls	pass	fail	pass	4974086.0	pass	fail	fail	66.0	63.994613405	PD_172S_2.fastq.gz	fail	pass
PD_173P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	778.4 Mbp	151.0	Conventional base calls	pass	warn	pass	5155359.0	pass	warn	fail	51.0	93.4947551883	PD_173P_1.fastq.gz	fail	pass
PD_173P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	778.4 Mbp	151.0	Conventional base calls	pass	warn	pass	5155359.0	pass	warn	fail	51.0	93.2976320518	PD_173P_2.fastq.gz	fail	pass
PD_174S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	783.8 Mbp	151.0	Conventional base calls	pass	warn	pass	5191340.0	pass	warn	fail	49.0	90.1044452637	PD_174S_1.fastq.gz	fail	pass
PD_174S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	783.8 Mbp	151.0	Conventional base calls	pass	fail	pass	5191340.0	pass	warn	fail	50.0	89.5908760887	PD_174S_2.fastq.gz	fail	pass
PD_175P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	723.3 Mbp	151.0	Conventional base calls	pass	fail	pass	4790323.0	pass	fail	fail	54.0	79.9425429349	PD_175P_1.fastq.gz	fail	pass
PD_175P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	723.3 Mbp	151.0	Conventional base calls	pass	fail	pass	4790323.0	pass	fail	fail	57.0	79.5116876538	PD_175P_2.fastq.gz	fail	pass
PD_176S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	806.2 Mbp	151.0	Conventional base calls	pass	warn	pass	5339648.0	pass	warn	fail	49.0	95.1343944504	PD_176S_1.fastq.gz	fail	pass
PD_176S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	806.2 Mbp	151.0	Conventional base calls	pass	warn	pass	5339648.0	pass	warn	fail	49.0	94.9590143562	PD_176S_2.fastq.gz	fail	pass
PD_177P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	609.6 Mbp	151.0	Conventional base calls	pass	warn	pass	4037319.0	pass	warn	fail	50.0	92.0766177616	PD_177P_1.fastq.gz	fail	pass
PD_177P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	609.6 Mbp	151.0	Conventional base calls	pass	warn	pass	4037319.0	pass	warn	fail	51.0	91.874840239	PD_177P_2.fastq.gz	fail	pass
PD_178S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	956.9 Mbp	151.0	Conventional base calls	pass	warn	pass	6337236.0	pass	warn	fail	50.0	94.380082434	PD_178S_1.fastq.gz	fail	pass
PD_178S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	956.9 Mbp	151.0	Conventional base calls	pass	warn	pass	6337236.0	pass	warn	fail	51.0	94.0983058134	PD_178S_2.fastq.gz	fail	pass
PD_179P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	894.8 Mbp	151.0	Conventional base calls	pass	warn	pass	5925877.0	pass	warn	fail	49.0	90.6440994798	PD_179P_1.fastq.gz	fail	pass
PD_179P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	894.8 Mbp	151.0	Conventional base calls	pass	warn	pass	5925877.0	pass	warn	fail	50.0	90.4663554943	PD_179P_2.fastq.gz	fail	pass
PD_180S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	766.8 Mbp	151.0	Conventional base calls	pass	warn	pass	5078526.0	pass	warn	fail	48.0	92.7882328953	PD_180S_1.fastq.gz	fail	pass
PD_180S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	766.8 Mbp	151.0	Conventional base calls	pass	fail	pass	5078526.0	pass	warn	fail	49.0	92.3659009712	PD_180S_2.fastq.gz	fail	pass
PD_181P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	801.8 Mbp	151.0	Conventional base calls	pass	pass	pass	5310500.0	pass	warn	fail	48.0	94.8563771796	PD_181P_1.fastq.gz	fail	pass
PD_181P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	801.8 Mbp	151.0	Conventional base calls	pass	warn	pass	5310500.0	pass	warn	fail	49.0	94.5153320341	PD_181P_2.fastq.gz	fail	pass
PD_182S_1	fail	0.0	fail	151.0	Sanger / Illumina 1.9	pass	857.3 Mbp	151.0	Conventional base calls	pass	fail	pass	5677861.0	pass	fail	fail	82.0	2.70538282552	PD_182S_1.fastq.gz	fail	pass
PD_182S_2	fail	0.0	fail	151.0	Sanger / Illumina 1.9	pass	857.3 Mbp	151.0	Conventional base calls	pass	fail	pass	5677861.0	pass	fail	fail	98.0	1.88827610409	PD_182S_2.fastq.gz	fail	pass
PD_183P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	1.1 Gbp	151.0	Conventional base calls	pass	warn	pass	7296653.0	pass	warn	fail	50.0	93.963918361	PD_183P_1.fastq.gz	fail	pass
PD_183P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	1.1 Gbp	151.0	Conventional base calls	pass	warn	pass	7296653.0	pass	warn	fail	50.0	93.6672825591	PD_183P_2.fastq.gz	fail	pass
PD_184S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	1.2 Gbp	151.0	Conventional base calls	pass	warn	pass	8114033.0	pass	warn	fail	47.0	93.1614085186	PD_184S_1.fastq.gz	fail	pass
PD_184S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	1.2 Gbp	151.0	Conventional base calls	pass	warn	pass	8114033.0	pass	warn	fail	48.0	92.9064806032	PD_184S_2.fastq.gz	fail	pass
PD_188S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	629.8 Mbp	151.0	Conventional base calls	pass	warn	pass	4171240.0	pass	fail	fail	49.0	95.3716077574	PD_188S_1.fastq.gz	fail	pass
PD_188S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	629.8 Mbp	151.0	Conventional base calls	pass	warn	pass	4171240.0	pass	warn	fail	49.0	95.1336522491	PD_188S_2.fastq.gz	fail	pass
PD_189P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	737.7 Mbp	151.0	Conventional base calls	pass	warn	pass	4885966.0	pass	warn	fail	48.0	94.7857715462	PD_189P_1.fastq.gz	fail	pass
PD_189P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	737.7 Mbp	151.0	Conventional base calls	pass	warn	pass	4885966.0	pass	warn	fail	49.0	94.5093228534	PD_189P_2.fastq.gz	fail	pass
PD_190S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	738.3 Mbp	151.0	Conventional base calls	pass	warn	pass	4889937.0	pass	warn	fail	50.0	94.4609771575	PD_190S_1.fastq.gz	fail	pass
PD_190S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	738.3 Mbp	151.0	Conventional base calls	pass	warn	pass	4889937.0	pass	warn	fail	50.0	94.1785027384	PD_190S_2.fastq.gz	fail	pass
PD_191P_1	fail	0.0	fail	151.0	Sanger / Illumina 1.9	pass	1.1 Gbp	151.0	Conventional base calls	pass	fail	pass	7299010.0	pass	fail	fail	83.0	1.48513542002	PD_191P_1.fastq.gz	fail	pass
PD_191P_2	fail	0.0	fail	151.0	Sanger / Illumina 1.9	pass	1.1 Gbp	151.0	Conventional base calls	pass	fail	pass	7299010.0	pass	fail	fail	98.0	1.25244382457	PD_191P_2.fastq.gz	fail	pass
PD_192S_1	fail	0.0	fail	151.0	Sanger / Illumina 1.9	pass	892.7 Mbp	151.0	Conventional base calls	pass	fail	pass	5912379.0	pass	fail	fail	83.0	0.632571085176	PD_192S_1.fastq.gz	fail	pass
PD_192S_2	fail	0.0	fail	151.0	Sanger / Illumina 1.9	pass	892.7 Mbp	151.0	Conventional base calls	pass	fail	pass	5912379.0	pass	fail	fail	99.0	0.391703576513	PD_192S_2.fastq.gz	fail	pass
PD_193P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	826.9 Mbp	151.0	Conventional base calls	pass	pass	pass	5476336.0	pass	fail	fail	50.0	93.2752767608	PD_193P_1.fastq.gz	fail	pass
PD_193P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	826.9 Mbp	151.0	Conventional base calls	pass	warn	pass	5476336.0	pass	warn	fail	50.0	93.0216273005	PD_193P_2.fastq.gz	fail	pass
PD_194S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	590.9 Mbp	151.0	Conventional base calls	pass	pass	pass	3913413.0	pass	warn	fail	51.0	95.4594102333	PD_194S_1.fastq.gz	fail	pass
PD_194S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	590.9 Mbp	151.0	Conventional base calls	pass	warn	pass	3913413.0	pass	warn	fail	51.0	95.1926604808	PD_194S_2.fastq.gz	fail	pass
PD_195_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	884.3 Mbp	151.0	Conventional base calls	pass	fail	pass	5856708.0	pass	warn	fail	51.0	95.0318446557	PD_195_1.fastq.gz	fail	pass
PD_195_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	884.3 Mbp	151.0	Conventional base calls	pass	fail	pass	5856708.0	pass	warn	fail	51.0	94.7809554081	PD_195_2.fastq.gz	fail	pass
PD_196_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	1 Gbp	151.0	Conventional base calls	pass	warn	pass	7184581.0	pass	warn	fail	50.0	91.0994095703	PD_196_1.fastq.gz	fail	pass
PD_196_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	1 Gbp	151.0	Conventional base calls	pass	fail	pass	7184581.0	pass	warn	fail	51.0	90.7194126489	PD_196_2.fastq.gz	fail	pass
PD_197_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	902.6 Mbp	151.0	Conventional base calls	pass	pass	pass	5977496.0	pass	warn	fail	51.0	92.491878506	PD_197_1.fastq.gz	fail	pass
PD_197_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	902.6 Mbp	151.0	Conventional base calls	pass	warn	pass	5977496.0	pass	warn	fail	52.0	91.9467528454	PD_197_2.fastq.gz	fail	pass
PD_198_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	615.7 Mbp	151.0	Conventional base calls	pass	pass	pass	4078110.0	pass	pass	warn	47.0	96.6166376092	PD_198_1.fastq.gz	fail	pass
PD_198_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	615.7 Mbp	151.0	Conventional base calls	pass	pass	pass	4078110.0	pass	warn	warn	48.0	96.3851760761	PD_198_2.fastq.gz	fail	pass
PD_199P_1	pass	0.0	pass	151.0	Sanger / Illumina 1.9	pass	151 bp	151.0	Conventional base calls	pass	fail	pass	1.0	pass	fail	fail	45.0	100.0	PD_199P_1.fastq.gz	pass	pass
PD_199P_2	pass	0.0	pass	151.0	Illumina 1.5	pass	151 bp	151.0	Conventional base calls	pass	fail	pass	1.0	pass	fail	fail	47.0	100.0	PD_199P_2.fastq.gz	pass	fail
PD_1P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	684.1 Mbp	151.0	Conventional base calls	pass	fail	pass	4530977.0	pass	fail	fail	55.0	87.0875036418	PD_1P_1.fastq.gz	fail	pass
PD_1P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	684.1 Mbp	151.0	Conventional base calls	pass	fail	pass	4530977.0	pass	fail	fail	57.0	86.7042678163	PD_1P_2.fastq.gz	fail	pass
PD_200S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	801.5 Mbp	151.0	Conventional base calls	pass	warn	pass	5308323.0	pass	warn	fail	50.0	95.8420901901	PD_200S_1.fastq.gz	fail	pass
PD_200S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	801.5 Mbp	151.0	Conventional base calls	pass	warn	pass	5308323.0	pass	warn	fail	50.0	95.5059932811	PD_200S_2.fastq.gz	fail	pass
PD_203_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	697.9 Mbp	151.0	Conventional base calls	pass	pass	pass	4622146.0	pass	warn	fail	51.0	95.6783035966	PD_203_1.fastq.gz	fail	pass
PD_203_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	697.9 Mbp	151.0	Conventional base calls	pass	pass	pass	4622146.0	pass	warn	fail	51.0	95.4442951284	PD_203_2.fastq.gz	fail	pass
PD_204_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	700.5 Mbp	151.0	Conventional base calls	pass	warn	pass	4639104.0	pass	fail	fail	51.0	93.2643314134	PD_204_1.fastq.gz	fail	pass
PD_204_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	700.5 Mbp	151.0	Conventional base calls	pass	warn	pass	4639104.0	pass	warn	fail	51.0	92.9801002288	PD_204_2.fastq.gz	fail	pass
PD_205P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	522 Mbp	151.0	Conventional base calls	pass	pass	pass	3457539.0	pass	warn	warn	46.0	95.364820726	PD_205P_1.fastq.gz	fail	pass
PD_205P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	522 Mbp	151.0	Conventional base calls	pass	pass	pass	3457539.0	pass	pass	fail	47.0	95.0934628516	PD_205P_2.fastq.gz	fail	pass
PD_206S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	941.1 Mbp	151.0	Conventional base calls	pass	warn	pass	6233061.0	pass	warn	fail	49.0	94.7234158123	PD_206S_1.fastq.gz	fail	pass
PD_206S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	941.1 Mbp	151.0	Conventional base calls	pass	warn	pass	6233061.0	pass	warn	fail	50.0	94.4116906465	PD_206S_2.fastq.gz	fail	pass
PD_207P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	832.6 Mbp	151.0	Conventional base calls	pass	warn	pass	5514461.0	pass	warn	fail	50.0	93.9768685078	PD_207P_1.fastq.gz	fail	pass
PD_207P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	832.6 Mbp	151.0	Conventional base calls	pass	fail	pass	5514461.0	pass	warn	fail	50.0	93.7247511472	PD_207P_2.fastq.gz	fail	pass
PD_208S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	668.5 Mbp	151.0	Conventional base calls	pass	warn	pass	4427191.0	pass	warn	fail	50.0	92.2167396743	PD_208S_1.fastq.gz	fail	pass
PD_208S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	668.5 Mbp	151.0	Conventional base calls	pass	fail	pass	4427191.0	pass	warn	fail	51.0	91.9424591514	PD_208S_2.fastq.gz	fail	pass
PD_209P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	855.7 Mbp	151.0	Conventional base calls	pass	warn	pass	5666979.0	pass	warn	fail	48.0	93.9997082106	PD_209P_1.fastq.gz	fail	pass
PD_209P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	855.7 Mbp	151.0	Conventional base calls	pass	warn	pass	5666979.0	pass	warn	fail	48.0	93.8365934411	PD_209P_2.fastq.gz	fail	pass
PD_210S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	742.6 Mbp	151.0	Conventional base calls	pass	warn	pass	4918530.0	pass	warn	fail	48.0	93.7092103261	PD_210S_1.fastq.gz	fail	pass
PD_210S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	742.6 Mbp	151.0	Conventional base calls	pass	warn	pass	4918530.0	pass	warn	fail	49.0	93.3337810055	PD_210S_2.fastq.gz	fail	pass
PD_211P_1	fail	0.0	fail	151.0	Sanger / Illumina 1.9	pass	892.7 Mbp	151.0	Conventional base calls	pass	fail	pass	5912566.0	pass	fail	fail	83.0	2.09644448107	PD_211P_1.fastq.gz	fail	pass
PD_211P_2	fail	0.0	fail	151.0	Sanger / Illumina 1.9	pass	892.7 Mbp	151.0	Conventional base calls	pass	fail	pass	5912566.0	pass	fail	fail	98.0	1.38095710052	PD_211P_2.fastq.gz	fail	pass
PD_212S_1	fail	0.0	fail	151.0	Sanger / Illumina 1.9	pass	795 Mbp	151.0	Conventional base calls	pass	fail	pass	5265238.0	pass	fail	fail	84.0	1.15614906677	PD_212S_1.fastq.gz	fail	pass
PD_212S_2	fail	0.0	fail	151.0	Sanger / Illumina 1.9	pass	795 Mbp	151.0	Conventional base calls	pass	fail	pass	5265238.0	pass	fail	fail	98.0	0.840588782501	PD_212S_2.fastq.gz	fail	pass
PD_213S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	955.7 Mbp	151.0	Conventional base calls	pass	warn	pass	6329667.0	pass	warn	fail	49.0	93.4581163635	PD_213S_1.fastq.gz	fail	pass
PD_213S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	955.7 Mbp	151.0	Conventional base calls	pass	warn	pass	6329667.0	pass	warn	fail	50.0	93.1223289825	PD_213S_2.fastq.gz	fail	pass
PD_214S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	735.1 Mbp	151.0	Conventional base calls	pass	warn	pass	4868274.0	pass	warn	fail	48.0	92.9686431545	PD_214S_1.fastq.gz	fail	pass
PD_214S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	735.1 Mbp	151.0	Conventional base calls	pass	warn	pass	4868274.0	pass	warn	fail	49.0	92.6986528321	PD_214S_2.fastq.gz	fail	pass
PD_215S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	1 Gbp	151.0	Conventional base calls	pass	pass	pass	7126649.0	pass	warn	fail	48.0	94.5531861034	PD_215S_1.fastq.gz	fail	pass
PD_215S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	1 Gbp	151.0	Conventional base calls	pass	warn	pass	7126649.0	pass	warn	fail	48.0	94.3376550794	PD_215S_2.fastq.gz	fail	pass
PD_216S_1	fail	0.0	fail	151.0	Sanger / Illumina 1.9	warn	779.2 Mbp	151.0	Conventional base calls	pass	fail	pass	5160342.0	pass	fail	fail	83.0	2.61285780814	PD_216S_1.fastq.gz	fail	pass
PD_216S_2	fail	0.0	fail	151.0	Sanger / Illumina 1.9	pass	779.2 Mbp	151.0	Conventional base calls	pass	fail	pass	5160342.0	pass	fail	fail	98.0	1.27758974115	PD_216S_2.fastq.gz	fail	pass
PD_217P_1	fail	0.0	fail	151.0	Sanger / Illumina 1.9	pass	793.9 Mbp	151.0	Conventional base calls	pass	fail	pass	5258242.0	pass	fail	fail	84.0	2.33707111541	PD_217P_1.fastq.gz	fail	pass
PD_217P_2	fail	0.0	fail	151.0	Sanger / Illumina 1.9	pass	793.9 Mbp	151.0	Conventional base calls	pass	fail	pass	5258242.0	pass	fail	fail	98.0	1.74345342036	PD_217P_2.fastq.gz	fail	pass
PD_218S_1	fail	0.0	warn	151.0	Sanger / Illumina 1.9	pass	403.3 kbp	151.0	Conventional base calls	pass	fail	pass	2671.0	pass	fail	fail	67.0	56.1213028828	PD_218S_1.fastq.gz	fail	pass
PD_218S_2	fail	0.0	fail	151.0	Sanger / Illumina 1.9	pass	403.3 kbp	151.0	Conventional base calls	pass	fail	pass	2671.0	pass	fail	fail	75.0	48.0344440285	PD_218S_2.fastq.gz	fail	pass
PD_221P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	796.3 Mbp	151.0	Conventional base calls	pass	warn	pass	5273770.0	pass	warn	fail	51.0	92.7587107167	PD_221P_1.fastq.gz	fail	pass
PD_221P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	796.3 Mbp	151.0	Conventional base calls	pass	warn	pass	5273770.0	pass	warn	fail	51.0	92.4877126475	PD_221P_2.fastq.gz	fail	pass
PD_222S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	766.1 Mbp	151.0	Conventional base calls	pass	warn	pass	5073663.0	pass	warn	fail	50.0	93.6148928602	PD_222S_1.fastq.gz	fail	pass
PD_222S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	766.1 Mbp	151.0	Conventional base calls	pass	warn	pass	5073663.0	pass	warn	fail	51.0	93.2939805895	PD_222S_2.fastq.gz	fail	pass
PD_223P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	1 Gbp	151.0	Conventional base calls	pass	pass	pass	7110303.0	pass	warn	fail	51.0	94.1893743464	PD_223P_1.fastq.gz	fail	pass
PD_223P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	1 Gbp	151.0	Conventional base calls	pass	warn	pass	7110303.0	pass	warn	fail	51.0	93.9880942273	PD_223P_2.fastq.gz	fail	pass
PD_224S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	1.1 Gbp	151.0	Conventional base calls	pass	warn	pass	7766156.0	pass	warn	fail	48.0	89.1723153383	PD_224S_1.fastq.gz	fail	pass
PD_224S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	1.1 Gbp	151.0	Conventional base calls	pass	fail	pass	7766156.0	pass	warn	fail	48.0	88.9850457527	PD_224S_2.fastq.gz	fail	pass
PD_225P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	980.3 Mbp	151.0	Conventional base calls	pass	pass	pass	6492121.0	pass	warn	fail	48.0	93.9923039045	PD_225P_1.fastq.gz	fail	pass
PD_225P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	980.3 Mbp	151.0	Conventional base calls	pass	warn	pass	6492121.0	pass	warn	fail	48.0	93.7990594243	PD_225P_2.fastq.gz	fail	pass
PD_226S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	764 Mbp	151.0	Conventional base calls	pass	warn	pass	5060050.0	pass	warn	fail	50.0	92.9054817454	PD_226S_1.fastq.gz	fail	pass
PD_226S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	764 Mbp	151.0	Conventional base calls	pass	fail	pass	5060050.0	pass	warn	fail	50.0	92.5286952846	PD_226S_2.fastq.gz	fail	pass
PD_227P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	693.7 Mbp	151.0	Conventional base calls	pass	warn	pass	4594204.0	pass	fail	fail	52.0	92.462464899	PD_227P_1.fastq.gz	fail	pass
PD_227P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	693.7 Mbp	151.0	Conventional base calls	pass	warn	pass	4594204.0	pass	fail	fail	51.0	92.2015620161	PD_227P_2.fastq.gz	fail	pass
PD_228S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	821.6 Mbp	151.0	Conventional base calls	pass	warn	pass	5441217.0	pass	warn	fail	49.0	95.0118066957	PD_228S_1.fastq.gz	fail	pass
PD_228S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	821.6 Mbp	151.0	Conventional base calls	pass	warn	pass	5441217.0	pass	warn	fail	49.0	94.7518967777	PD_228S_2.fastq.gz	fail	pass
PD_229P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	809.4 Mbp	151.0	Conventional base calls	pass	warn	pass	5360278.0	pass	warn	fail	49.0	93.9549713151	PD_229P_1.fastq.gz	fail	pass
PD_229P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	809.4 Mbp	151.0	Conventional base calls	pass	warn	pass	5360278.0	pass	warn	fail	50.0	93.7469641329	PD_229P_2.fastq.gz	fail	pass
PD_230S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	812.6 Mbp	151.0	Conventional base calls	pass	warn	pass	5381971.0	pass	warn	fail	48.0	91.8869230686	PD_230S_1.fastq.gz	fail	pass
PD_230S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	812.6 Mbp	151.0	Conventional base calls	pass	fail	pass	5381971.0	pass	warn	fail	49.0	91.6118736966	PD_230S_2.fastq.gz	fail	pass
PD_231P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	963.4 Mbp	151.0	Conventional base calls	pass	pass	pass	6380740.0	pass	warn	fail	49.0	93.753991163	PD_231P_1.fastq.gz	fail	pass
PD_231P_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	963.4 Mbp	151.0	Conventional base calls	pass	warn	pass	6380740.0	pass	warn	fail	50.0	93.4483479933	PD_231P_2.fastq.gz	fail	pass
PD_232S_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	791.7 Mbp	151.0	Conventional base calls	pass	pass	pass	5243498.0	pass	warn	fail	50.0	93.514648292	PD_232S_1.fastq.gz	fail	pass
PD_232S_2	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	791.7 Mbp	151.0	Conventional base calls	pass	warn	pass	5243498.0	pass	warn	fail	51.0	93.0544884869	PD_232S_2.fastq.gz	fail	pass
PD_25P_1	fail	0.0	pass	151.0	Sanger / Illumina 1.9	pass	734.5 Mbp	151.0	Conventional base calls	pass	fail	pass	4864749.0	pass	fail	fail	56.0	79.1754011823	PD_25P_1.fastq.gz	fail	pass
