feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__UMGS124;g__JAHZGC01;s__JAHZGC01 sp019421015	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.425860711	0	0.489299394	0.384110296	1	0.620679873	1	NA	prevalence	146	22
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Alectryocaccomicrobium;s__Alectryocaccomicrobium faecavium	Age	Age	Age	0.711316232	0	0.26960821	0.008331473	1	0.016593533	1	NA	prevalence	146	23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Alectryocaccomicrobium;s__Alectryocaccomicrobium faecavium	BMI	BMI	BMI	0.129892889	0	0.220816349	0.556371577	1	0.803193823	1	NA	prevalence	146	23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Alectryocaccomicrobium;s__Alectryocaccomicrobium faecavium	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.301263535	0	0.618555281	0.626227269	1	0.293062146	1	NA	prevalence	146	23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Alectryocaccomicrobium;s__Alectryocaccomicrobium faecavium	Group	PD	GroupPD	-0.451670727	0	0.507431382	0.373405787	1	0.607379692	1	NA	prevalence	146	23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Alectryocaccomicrobium;s__Alectryocaccomicrobium faecavium	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.136034932	0	0.48349998	0.778438455	1	0.902499324	1	NA	prevalence	146	23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Aphodomonas;s__Aphodomonas sp934615235	Age	Age	Age	-0.511398988	0	0.448392196	0.254070913	1	0.254070913	1	NA	prevalence	146	4
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Aphodomonas;s__Aphodomonas sp934615235	BMI	BMI	BMI	0.530798985	0	0.336170142	0.114345383	1	0.114345383	1	NA	prevalence	146	4
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Aphodomonas;s__Aphodomonas sp934615235	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.980347849	0	1.562005107	0.53025198	1	0.53025198	1	NA	prevalence	146	4
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Aphodomonas;s__Aphodomonas sp934615235	Group	PD	GroupPD	0.103921446	0	1.020630249	0.918898871	1	0.918898871	1	NA	prevalence	146	4
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Aphodomonas;s__Aphodomonas sp934615235	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-1.533854059	0	1.149266446	0.181995029	1	0.181995029	1	NA	prevalence	146	4
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Avichristensenella;s__Avichristensenella intestinipullorum	Age	Age	Age	0.382091522	0	0.574886981	0.506282294	1	0.506282294	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Avichristensenella;s__Avichristensenella intestinipullorum	BMI	BMI	BMI	-0.226904186	0	0.697497818	0.744945193	1	0.744945193	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Avichristensenella;s__Avichristensenella intestinipullorum	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.188066618	0	1.646426885	0.909057746	1	0.909057746	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Avichristensenella;s__Avichristensenella intestinipullorum	Group	PD	GroupPD	-0.754252803	0	1.202347828	0.530451696	1	0.530451696	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Avichristensenella;s__Avichristensenella intestinipullorum	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.545615256	0	1.197801883	0.648739661	1	0.648739661	1	NA	prevalence	146	2
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFI01;s__CAKUFI01 sp934647305	Age	Age	Age	-0.487353144	0	0.388436041	0.2096041	1	0.2096041	1	NA	prevalence	146	4
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFI01;s__CAKUFI01 sp934647305	BMI	BMI	BMI	0.185767078	0	0.38598796	0.630319732	1	0.630319732	1	NA	prevalence	146	4
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFI01;s__CAKUFI01 sp934647305	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.463329921	0	1.054814073	0.660478449	1	0.660478449	1	NA	prevalence	146	4
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFI01;s__CAKUFI01 sp934647305	Group	PD	GroupPD	-0.726736618	0	0.929326972	0.434212723	1	0.434212723	1	NA	prevalence	146	4
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__CAKUFI01;s__CAKUFI01 sp934647305	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.807003241	0	0.90767055	0.373953273	1	0.373953273	1	NA	prevalence	146	4
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Egerieenecus;s__Egerieenecus merdigallinarum	Age	Age	Age	0.254374496	0	0.200326356	0.204155721	1	0.366631883	1	NA	prevalence	146	37
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Egerieenecus;s__Egerieenecus merdigallinarum	BMI	BMI	BMI	0.1298628	0	0.186376873	0.485943432	1	0.735745845	1	NA	prevalence	146	37
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Egerieenecus;s__Egerieenecus merdigallinarum	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.029619	0	0.483218138	0.951124034	1	0.210291931	1	NA	prevalence	146	37
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Egerieenecus;s__Egerieenecus merdigallinarum	Group	PD	GroupPD	0.194536565	0	0.441680877	0.659614133	1	0.884137461	1	NA	prevalence	146	37
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Egerieenecus;s__Egerieenecus merdigallinarum	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.067097318	0	0.397954586	0.866106983	1	0.98207266	1	NA	prevalence	146	37
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Egerieenecus;s__Egerieenecus sp900553315	Age	Age	Age	-0.023571385	0	0.267941442	0.929898811	1	0.935743728	1	NA	prevalence	146	18
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Egerieenecus;s__Egerieenecus sp900553315	BMI	BMI	BMI	-0.293111217	0	0.33087441	0.375688393	1	0.165467097	1	NA	prevalence	146	18
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Egerieenecus;s__Egerieenecus sp900553315	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.380739872	0	0.663827425	0.566270671	1	0.811878869	1	NA	prevalence	146	18
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Egerieenecus;s__Egerieenecus sp900553315	Group	PD	GroupPD	0.601086315	0	0.638777073	0.346707194	1	0.57320851	1	NA	prevalence	146	18
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Egerieenecus;s__Egerieenecus sp900553315	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.359637408	0	0.555202953	0.517141189	1	0.766847368	1	NA	prevalence	146	18
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Excrementavichristensenella;s__Excrementavichristensenella intestinipullorum	Age	Age	Age	0.338643216	0	0.302224608	0.262499987	1	0.312316439	1	NA	prevalence	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Excrementavichristensenella;s__Excrementavichristensenella intestinipullorum	BMI	BMI	BMI	0.225012806	0	0.243464918	0.355376789	1	0.136828544	1	NA	prevalence	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Excrementavichristensenella;s__Excrementavichristensenella intestinipullorum	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.516796687	0	0.716162117	0.470528328	1	0.719659749	1	NA	prevalence	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Excrementavichristensenella;s__Excrementavichristensenella intestinipullorum	Group	PD	GroupPD	-0.611086287	0	0.63829749	0.338380994	1	0.562260291	1	NA	prevalence	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Excrementavichristensenella;s__Excrementavichristensenella intestinipullorum	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.378385319	0	0.605316288	0.531903144	1	0.623683723	1	NA	prevalence	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecaligallichristensenella;s__Faecaligallichristensenella faecipullorum	Age	Age	Age	0.271578733	0	0.315700922	0.389656459	1	0.53560518	1	NA	prevalence	146	11
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecaligallichristensenella;s__Faecaligallichristensenella faecipullorum	BMI	BMI	BMI	-0.117448768	0	0.316307292	0.710404984	1	0.032291184	1	NA	prevalence	146	11
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecaligallichristensenella;s__Faecaligallichristensenella faecipullorum	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.616492242	0	0.660903915	0.350922405	1	0.240727451	1	NA	prevalence	146	11
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecaligallichristensenella;s__Faecaligallichristensenella faecipullorum	Group	PD	GroupPD	0.566730552	0	0.752067902	0.451111663	1	0.698721593	1	NA	prevalence	146	11
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecaligallichristensenella;s__Faecaligallichristensenella faecipullorum	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.6068687	0	0.618218112	0.326276379	1	0.546096483	1	NA	prevalence	146	11
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus avistercoris	Age	Age	Age	0.188354142	0	0.218926282	0.389593835	1	0.434856175	1	NA	prevalence	146	28
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus avistercoris	BMI	BMI	BMI	-0.105738603	0	0.226767308	0.641010224	1	0.78993038	1	NA	prevalence	146	28
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus avistercoris	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.495998598	0	0.501701166	0.322842472	1	0.541457682	1	NA	prevalence	146	28
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus avistercoris	Group	PD	GroupPD	0.192486127	0	0.498867793	0.699610749	1	0.132320666	1	NA	prevalence	146	28
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus avistercoris	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.278815793	0	0.441416585	0.527623001	1	0.236011007	1	NA	prevalence	146	28
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp900553265	Age	Age	Age	0.281119613	0	0.272958832	0.303058133	1	0.514272035	1	NA	prevalence	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp900553265	BMI	BMI	BMI	0.179321256	0	0.231176532	0.43793222	1	0.369044932	1	NA	prevalence	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp900553265	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.114853235	0	0.672737153	0.864439788	1	0.948671189	1	NA	prevalence	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp900553265	Group	PD	GroupPD	-0.102594219	0	0.578678639	0.85928022	1	0.492198625	1	NA	prevalence	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp900553265	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.155584775	0	0.539468192	0.773037519	1	0.182835173	1	NA	prevalence	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp900759005	Age	Age	Age	0.483234293	0	0.515700493	0.348735686	1	0.348735686	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp900759005	BMI	BMI	BMI	-0.470688557	0	0.689753203	0.494985166	1	0.494985166	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp900759005	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.52145898	0	1.019054488	0.608854943	1	0.608854943	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp900759005	Group	PD	GroupPD	1.087832692	0	1.306119042	0.404915751	1	0.404915751	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp900759005	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-1.379419601	0	1.146321323	0.228842988	1	0.228842988	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp934663595	Age	Age	Age	-0.427864181	0	0.478586705	0.37131332	1	0.37131332	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp934663595	BMI	BMI	BMI	-0.173269037	0	0.550517517	0.752960238	1	0.752960238	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp934663595	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.574913652	0	1.583216587	0.716507675	1	0.716507675	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp934663595	Group	PD	GroupPD	-0.28433815	0	1.059229598	0.788361702	1	0.788361702	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Faecivicinus;s__Faecivicinus sp934663595	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.237119718	0	1.059579918	0.822923408	1	0.822923408	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Fimadaptatus;s__Fimadaptatus faecigallinarum	Age	Age	Age	0.104894222	0	0.273373032	0.70119813	1	0.910717443	1	NA	prevalence	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Fimadaptatus;s__Fimadaptatus faecigallinarum	BMI	BMI	BMI	0.126838988	0	0.267767576	0.635720547	1	0.86730048	1	NA	prevalence	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Fimadaptatus;s__Fimadaptatus faecigallinarum	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	1.043326597	0	0.639089332	0.102569831	1	0.194619091	1	NA	prevalence	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Fimadaptatus;s__Fimadaptatus faecigallinarum	Group	PD	GroupPD	-0.684269523	0	0.63682035	0.282594384	1	0.485329182	1	NA	prevalence	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Fimadaptatus;s__Fimadaptatus faecigallinarum	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.238854366	0	0.583529815	0.682299883	1	0.888444709	1	NA	prevalence	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Fimadaptatus;s__Fimadaptatus sp900553645	Age	Age	Age	0.082085172	0	0.275251406	0.765536096	1	0.323092152	1	NA	prevalence	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Fimadaptatus;s__Fimadaptatus sp900553645	BMI	BMI	BMI	0.209715614	0	0.237938301	0.378108646	1	0.226683396	1	NA	prevalence	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Fimadaptatus;s__Fimadaptatus sp900553645	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.296555041	0	0.758102142	0.695663561	1	0.87475346	1	NA	prevalence	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Fimadaptatus;s__Fimadaptatus sp900553645	Group	PD	GroupPD	-0.298144236	0	0.592623677	0.614899584	1	0.85169767	1	NA	prevalence	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Fimadaptatus;s__Fimadaptatus sp900553645	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.312861718	0	0.569287054	0.582615989	1	0.729963104	1	NA	prevalence	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Firm-10;s__Firm-10 sp004552515	Age	Age	Age	-0.274692368	0	0.371328047	0.459447708	1	0.459447708	1	NA	prevalence	146	7
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Firm-10;s__Firm-10 sp004552515	BMI	BMI	BMI	-0.000940986	0	0.391945683	0.998084435	1	0.998084435	1	NA	prevalence	146	7
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Firm-10;s__Firm-10 sp004552515	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.706777237	0	0.860473788	0.411429007	1	0.411429007	1	NA	prevalence	146	7
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Firm-10;s__Firm-10 sp004552515	Group	PD	GroupPD	0.206777316	0	0.957209675	0.82897144	1	0.82897144	1	NA	prevalence	146	7
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Firm-10;s__Firm-10 sp004552515	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.109307905	0	0.808502406	0.892455332	1	0.892455332	1	NA	prevalence	146	7
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__JAJDGF01;s__	Age	Age	Age	0.238975746	0	0.370057712	0.518422057	1	0.518422057	1	NA	prevalence	146	7
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__JAJDGF01;s__	BMI	BMI	BMI	-0.094247898	0	0.414251394	0.82002426	1	0.82002426	1	NA	prevalence	146	7
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__JAJDGF01;s__	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.763714256	0	0.873633762	0.382019555	1	0.382019555	1	NA	prevalence	146	7
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__JAJDGF01;s__	Group	PD	GroupPD	-0.859462007	0	0.824218203	0.29705933	1	0.29705933	1	NA	prevalence	146	7
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__JAJDGF01;s__	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.105561588	0	0.761099938	0.889690305	1	0.889690305	1	NA	prevalence	146	7
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma merdipullorum	Age	Age	Age	0.283394007	0	0.193266049	0.142555304	1	0.264788594	1	NA	prevalence	146	51
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma merdipullorum	BMI	BMI	BMI	-0.319879938	0	0.231641688	0.167301835	1	0.306613766	1	NA	prevalence	146	51
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma merdipullorum	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.758249184	0	0.451019323	0.092726012	1	0.17685391	1	NA	prevalence	146	51
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma merdipullorum	Group	PD	GroupPD	0.025406036	0	0.43123684	0.953020332	1	0.803157995	1	NA	prevalence	146	51
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma merdipullorum	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.451131288	0	0.392971743	0.250968851	1	0.438952338	1	NA	prevalence	146	51
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma pullicola	Age	Age	Age	0.109853548	0	0.435736109	0.800955832	1	0.800955832	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma pullicola	BMI	BMI	BMI	-0.085179412	0	0.4904612	0.862123188	1	0.862123188	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma pullicola	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.82583747	0	1.099881979	0.452747812	1	0.452747812	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma pullicola	Group	PD	GroupPD	-1.049255099	0	1.010045482	0.298888618	1	0.298888618	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma pullicola	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.382913457	0	0.944100386	0.685047162	1	0.685047162	1	NA	prevalence	146	3
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma pullistercoris	Age	Age	Age	-0.036297604	0	0.28607084	0.899032787	1	0.014178882	1	NA	prevalence	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma pullistercoris	BMI	BMI	BMI	0.027429854	0	0.266640902	0.918064647	1	0.06644972	1	NA	prevalence	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma pullistercoris	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	0.529450689	0	0.641078968	0.408875361	1	0.650571662	1	NA	prevalence	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma pullistercoris	Group	PD	GroupPD	0.663347802	0	0.732245489	0.364984003	1	0.001599934	0.990126363	NA	prevalence	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma pullistercoris	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	0.359140906	0	0.585766076	0.539801501	1	0.788217341	1	NA	prevalence	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma sp004556545	Age	Age	Age	-0.526698711	0	0.441703069	0.233093818	1	0.233093818	1	NA	prevalence	146	4
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma sp004556545	BMI	BMI	BMI	0.253687371	0	0.354019058	0.473625627	1	0.473625627	1	NA	prevalence	146	4
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma sp004556545	Constipation_No0_Yes1	Yes	Constipation_No0_Yes1Yes	-0.980724726	0	1.547328586	0.526199598	1	0.526199598	1	NA	prevalence	146	4
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma sp004556545	Group	PD	GroupPD	0.172175024	0	0.993557808	0.862422383	1	0.862422383	1	NA	prevalence	146	4
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma sp004556545	Sex_Male1_Female2	Female	Sex_Male1_Female2Female	-0.465027669	0	0.930039916	0.61706924	1	0.61706924	1	NA	prevalence	146	4
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma sp023411375	Age	Age	Age	0.252936927	0	0.409753883	0.537043537	1	0.537043537	1	NA	prevalence	146	5
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma sp023411375	BMI	BMI	BMI	0.433653688	0	0.259800991	0.095082421	1	0.095082421	1	NA	prevalence	146	5
