feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D hominis	Group	PD	GroupPD	0.389573048	0.237902005	0.191491355	0.436076214	0.85050807	0.436076214	0.85050807	NA	abundance	146	44
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAGTTR01;s__JAGTTR01 sp018223385	Group	PD	GroupPD	0.056110481	0.237902005	0.225493333	0.436470285	0.85050807	0.436470285	0.85050807	NA	abundance	146	15
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;s__Desulfovibrio sp018379785	Group	PD	GroupPD	0.005392013	0.237902005	0.292679064	0.437716053	0.85050807	0.437716053	0.85050807	NA	abundance	146	23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900539695	Group	PD	GroupPD	0.140563648	0.237902005	0.123250263	0.439067848	0.85050807	0.439067848	0.85050807	NA	abundance	146	65
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia intestinalis	Group	PD	GroupPD	0.071354187	0.237902005	0.21417693	0.439501839	0.85050807	0.439501839	0.85050807	NA	abundance	146	97
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes amylophilus	Group	PD	GroupPD	-0.083056414	0.237902005	0.412286612	0.441209639	0.85050807	0.441209639	0.85050807	NA	abundance	146	41
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__HGM13222;s__HGM13222 sp900757485	Group	PD	GroupPD	0.433565841	0.237902005	0.245797201	0.443260969	0.85050807	0.443260969	0.85050807	NA	abundance	146	14
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster sp000431375	Group	PD	GroupPD	0.050851987	0.237902005	0.242050938	0.44380559	0.85050807	0.44380559	0.85050807	NA	abundance	146	64
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Anaerotardibacter;s__Anaerotardibacter sp000435675	Group	PD	GroupPD	0.482676937	0.237902005	0.320300263	0.44902973	0.85050807	0.44902973	0.85050807	NA	abundance	146	52
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Alitiscatomonas;s__Alitiscatomonas sp900066785	Group	PD	GroupPD	0.443189197	0.237902005	0.265987689	0.449348128	0.85050807	0.449348128	0.85050807	NA	abundance	146	24
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900317855	Group	PD	GroupPD	-0.192907562	0.237902005	0.564292741	0.450240191	0.85050807	0.450240191	0.85050807	NA	abundance	146	36
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella tayi	Group	PD	GroupPD	0.444861995	0.237902005	0.274194297	0.456722561	0.85050807	0.456722561	0.85050807	NA	abundance	146	38
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp000432435	Group	PD	GroupPD	-0.109700648	0.237902005	0.464338259	0.459963171	0.85050807	0.459963171	0.85050807	NA	abundance	146	31
d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAJFUR01;s__CAJFUR01 sp904420575	Group	PD	GroupPD	0.087427684	0.237902005	0.201138181	0.463167637	0.85050807	0.463167637	0.85050807	NA	abundance	146	31
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp905215475	Group	PD	GroupPD	0.523386793	0.237902005	0.386103009	0.463510564	0.85050807	0.463510564	0.85050807	NA	abundance	146	51
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia stercoris	Group	PD	GroupPD	-0.109120952	0.237902005	0.468023599	0.46372014	0.85050807	0.46372014	0.85050807	NA	abundance	146	35
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Zongyangia;s__Zongyangia gallinarum	Group	PD	GroupPD	0.382417607	0.237902005	0.192792893	0.463927805	0.85050807	0.463927805	0.85050807	NA	abundance	146	23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp934394595	Group	PD	GroupPD	0.315115901	0.237902005	0.103126646	0.469232929	0.85050807	0.469232929	0.85050807	NA	abundance	146	53
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter faecalis	Group	PD	GroupPD	0.103373883	0.237902005	0.183464686	0.472090922	0.85050807	0.472090922	0.85050807	NA	abundance	146	30
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900548245	Group	PD	GroupPD	0.01889031	0.237902005	0.303872273	0.476178534	0.85050807	0.476178534	0.85050807	NA	abundance	146	47
d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis	Group	PD	GroupPD	0.528194899	0.237902005	0.403979106	0.476490284	0.85050807	0.476490284	0.85050807	NA	abundance	146	42
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AF33-28;s__AF33-28 sp003477885	Group	PD	GroupPD	0.459541714	0.237902005	0.30268164	0.476645694	0.85050807	0.476645694	0.85050807	NA	abundance	146	16
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp003534295	Group	PD	GroupPD	0.752048587	0.237902005	0.707679337	0.477182409	0.85050807	0.477182409	0.85050807	NA	abundance	146	19
d__Bacteria;p__Bacillota;c__Bacilli;o__MOL361;f__Turicibacteraceae;g__Turicibacter;s__Turicibacter sanguinis	Group	PD	GroupPD	-0.046961503	0.237902005	0.393461722	0.478044182	0.85050807	0.478044182	0.85050807	NA	abundance	146	21
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Anaeromassilibacillus;s__Anaeromassilibacillus sp001305115	Group	PD	GroupPD	0.423038344	0.237902005	0.255562543	0.48356625	0.85050807	0.48356625	0.85050807	NA	abundance	146	14
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp000435835	Group	PD	GroupPD	0.382857384	0.237902005	0.202590013	0.485197633	0.85050807	0.485197633	0.85050807	NA	abundance	146	21
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoscilispira;s__Pseudoscilispira sp018369915	Group	PD	GroupPD	0.123942288	0.237902005	0.157755246	0.487075041	0.85050807	0.487075041	0.85050807	NA	abundance	146	15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A catus_A	Group	PD	GroupPD	0.131990213	0.237902005	0.150324102	0.487390811	0.85050807	0.487390811	0.85050807	NA	abundance	146	93
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B;s__Lachnoclostridium_B ammoniilytica	Group	PD	GroupPD	0.316313074	0.237902005	0.109631853	0.48783181	0.85050807	0.48783181	0.85050807	NA	abundance	146	85
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium dentium	Group	PD	GroupPD	0.710313815	0.237902005	0.666351693	0.490795361	0.85050807	0.490795361	0.85050807	NA	abundance	146	15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia faecicola	Group	PD	GroupPD	-0.096280673	0.237902005	0.472392195	0.492334745	0.85050807	0.492334745	0.85050807	NA	abundance	146	14
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Alangreenwoodia;s__Alangreenwoodia sp905206455	Group	PD	GroupPD	0.164880789	0.237902005	0.104032833	0.496595668	0.85050807	0.496595668	0.85050807	NA	abundance	146	51
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes communis	Group	PD	GroupPD	0.373578186	0.237902005	0.197706822	0.496709395	0.85050807	0.496709395	0.85050807	NA	abundance	146	88
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter bartlettii	Group	PD	GroupPD	0.424965757	0.237902005	0.274919719	0.50012982	0.85050807	0.50012982	0.85050807	NA	abundance	146	54
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855	Group	PD	GroupPD	0.563408682	0.237902005	0.476370398	0.502840892	0.85050807	0.502840892	0.85050807	NA	abundance	146	21
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900539885	Group	PD	GroupPD	0.066705277	0.237902005	0.255048148	0.505631125	0.85050807	0.505631125	0.85050807	NA	abundance	146	53
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ventrisoma;s__Ventrisoma faecale	Group	PD	GroupPD	-0.003671103	0.237902005	0.355803352	0.50750875	0.85050807	0.50750875	0.85050807	NA	abundance	146	20
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	Group	PD	GroupPD	0.420120243	0.237902005	0.272275739	0.508782022	0.85050807	0.508782022	0.85050807	NA	abundance	146	32
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma sp900548145	Group	PD	GroupPD	0.538556795	0.237902005	0.451414727	0.515209665	0.85050807	0.515209665	0.85050807	NA	abundance	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp003539495	Group	PD	GroupPD	0.550463734	0.237902005	0.46909192	0.518796859	0.85050807	0.518796859	0.85050807	NA	abundance	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger sp900540595	Group	PD	GroupPD	-0.134753554	0.237902005	0.570287408	0.518943155	0.85050807	0.518943155	0.85050807	NA	abundance	146	28
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus;s__Monoglobus pectinilyticus	Group	PD	GroupPD	0.075199268	0.237902005	0.250511362	0.51981557	0.85050807	0.51981557	0.85050807	NA	abundance	146	62
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum	Group	PD	GroupPD	0.777779618	0.237902005	0.827993175	0.520506745	0.85050807	0.520506745	0.85050807	NA	abundance	146	25
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A amylophila	Group	PD	GroupPD	0.37771748	0.237902005	0.217140566	0.523868682	0.85050807	0.523868682	0.85050807	NA	abundance	146	69
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus colihominis	Group	PD	GroupPD	0.073957262	0.237902005	0.252442962	0.526035321	0.85050807	0.526035321	0.85050807	NA	abundance	146	19
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp000431335	Group	PD	GroupPD	-0.082660937	0.237902005	0.49695159	0.527883013	0.85050807	0.527883013	0.85050807	NA	abundance	146	18
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter inops	Group	PD	GroupPD	-0.115841974	0.237902005	0.556655901	0.531598979	0.85050807	0.531598979	0.85050807	NA	abundance	146	24
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp001916715	Group	PD	GroupPD	-0.081386417	0.237902005	0.506646928	0.53252225	0.85050807	0.53252225	0.85050807	NA	abundance	146	36
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp000434995	Group	PD	GroupPD	0.486065075	0.237902005	0.391684463	0.532711541	0.85050807	0.532711541	0.85050807	NA	abundance	146	25
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Group	PD	GroupPD	0.121119158	0.237902005	0.186021483	0.533001885	0.85050807	0.533001885	0.85050807	NA	abundance	146	94
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	Group	PD	GroupPD	0.105996376	0.237902005	0.21069836	0.533614262	0.85050807	0.533614262	0.85050807	NA	abundance	146	140
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp002404795	Group	PD	GroupPD	0.398133272	0.237902005	0.255962705	0.535351578	0.85050807	0.535351578	0.85050807	NA	abundance	146	44
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia_C;s__Roseburia_C amylophila	Group	PD	GroupPD	0.464805495	0.237902005	0.362818186	0.535519128	0.85050807	0.535519128	0.85050807	NA	abundance	146	49
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071;s__UMGS1071 sp900542375	Group	PD	GroupPD	0.31726956	0.237902005	0.125748835	0.537162992	0.85050807	0.537162992	0.85050807	NA	abundance	146	61
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Massilistercora;s__Massilistercora sp902406105	Group	PD	GroupPD	0.447907399	0.237902005	0.337932533	0.545030473	0.858371438	0.545030473	0.858371438	NA	abundance	146	15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia excrementipullorum	Group	PD	GroupPD	0.409971379	0.237902005	0.282620685	0.547705713	0.858371438	0.547705713	0.858371438	NA	abundance	146	33
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium saudiense	Group	PD	GroupPD	0.40863303	0.237902005	0.281895769	0.549880775	0.858371438	0.549880775	0.858371438	NA	abundance	146	30
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Onthomonas;s__Onthomonas sp900545815	Group	PD	GroupPD	0.092893631	0.237902005	0.239824154	0.551166512	0.858371438	0.551166512	0.858371438	NA	abundance	146	27
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	Group	PD	GroupPD	0.325597504	0.237902005	0.146295631	0.554350783	0.858371438	0.554350783	0.858371438	NA	abundance	146	113
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp934835795	Group	PD	GroupPD	0.127705848	0.237902005	0.185487282	0.556562024	0.858371438	0.556562024	0.858371438	NA	abundance	146	89
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp905215595	Group	PD	GroupPD	0.091333342	0.237902005	0.249112362	0.558532051	0.858371438	0.558532051	0.858371438	NA	abundance	146	108
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp000435995	Group	PD	GroupPD	0.074731037	0.237902005	0.276902842	0.559339784	0.858371438	0.559339784	0.858371438	NA	abundance	146	50
d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp905370305	Group	PD	GroupPD	0.358303495	0.237902005	0.204042929	0.569039901	0.862074863	0.569039901	0.862074863	NA	abundance	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter asaccharolyticus	Group	PD	GroupPD	0.171765487	0.237902005	0.113477104	0.569137603	0.862074863	0.569137603	0.862074863	NA	abundance	146	85
d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis_A	Group	PD	GroupPD	0.49273226	0.237902005	0.442352647	0.572208834	0.862074863	0.572208834	0.862074863	NA	abundance	146	19
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__UBA1685;s__UBA1685 sp002320595	Group	PD	GroupPD	-0.092636825	0.237902005	0.57581499	0.573377024	0.862074863	0.573377024	0.862074863	NA	abundance	146	19
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Porcipelethomonas;s__Porcipelethomonas ammoniilytica	Group	PD	GroupPD	-0.009413031	0.237902005	0.433447874	0.574284381	0.862074863	0.574284381	0.862074863	NA	abundance	146	26
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Avimicrobium;s__Avimicrobium caecorum	Group	PD	GroupPD	0.3215658	0.237902005	0.145144695	0.574716576	0.862074863	0.574716576	0.862074863	NA	abundance	146	26
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A catus	Group	PD	GroupPD	0.123530255	0.237902005	0.203823833	0.578544045	0.86456582	0.578544045	0.86456582	NA	abundance	146	51
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter faecis	Group	PD	GroupPD	0.307753581	0.237902005	0.125125903	0.584460825	0.868568536	0.584460825	0.868568536	NA	abundance	146	71
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter ornithocaccae	Group	PD	GroupPD	0.04893504	0.237902005	0.344190847	0.585576281	0.868568536	0.585576281	0.868568536	NA	abundance	146	49
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp900317525	Group	PD	GroupPD	0.113579368	0.237902005	0.228329809	0.5891999	0.870706519	0.5891999	0.870706519	NA	abundance	146	64
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum;s__Anaerobutyricum hallii	Group	PD	GroupPD	0.346988058	0.237902005	0.204034254	0.595483323	0.876744818	0.595483323	0.876744818	NA	abundance	146	113
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides caccae	Group	PD	GroupPD	0.385160298	0.237902005	0.280404632	0.60141375	0.880568902	0.60141375	0.880568902	NA	abundance	146	86
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__Acutalibacter timonensis	Group	PD	GroupPD	0.399812978	0.237902005	0.30951472	0.603212832	0.880568902	0.603212832	0.880568902	NA	abundance	146	61
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1264;s__UMGS1264 sp904399395	Group	PD	GroupPD	0.15000667	0.237902005	0.167870143	0.608009732	0.880568902	0.608009732	0.880568902	NA	abundance	146	27
d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Allocoprobacillus;s__Allocoprobacillus merdigallinarum	Group	PD	GroupPD	0.496145754	0.237902005	0.496009957	0.611193863	0.880568902	0.611193863	0.880568902	NA	abundance	146	15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella hominis	Group	PD	GroupPD	0.135788646	0.237902005	0.195654202	0.611655733	0.880568902	0.611655733	0.880568902	NA	abundance	146	15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__QAND01;g__UMGS1975;s__UMGS1975 sp959600905	Group	PD	GroupPD	0.169973673	0.237902005	0.131614356	0.613821068	0.880568902	0.613821068	0.880568902	NA	abundance	146	33
d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-245;s__CAG-245 sp000435175	Group	PD	GroupPD	0.351767756	0.237902005	0.22338425	0.615566433	0.880568902	0.615566433	0.880568902	NA	abundance	146	30
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp934424005	Group	PD	GroupPD	0.116665115	0.237902005	0.24043	0.615736149	0.880568902	0.615736149	0.880568902	NA	abundance	146	122
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus rubiinfantis	Group	PD	GroupPD	0.354794555	0.237902005	0.231887592	0.621816196	0.883540453	0.621816196	0.883540453	NA	abundance	146	19
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__UBA644;g__UBA644;s__UBA644 sp900547165	Group	PD	GroupPD	0.412746715	0.237902005	0.346610134	0.622242775	0.883540453	0.622242775	0.883540453	NA	abundance	146	15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Alectryocaccomicrobium;s__Alectryocaccomicrobium faecavium	Group	PD	GroupPD	0.102724685	0.237902005	0.276775744	0.631058333	0.890012362	0.631058333	0.890012362	NA	abundance	146	23
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp900542445	Group	PD	GroupPD	0.162644616	0.237902005	0.155676564	0.6328264	0.890012362	0.6328264	0.890012362	NA	abundance	146	80
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__HGM13006;s__HGM13006 sp900757695	Group	PD	GroupPD	0.148523899	0.237902005	0.184836785	0.63534087	0.890012362	0.63534087	0.890012362	NA	abundance	146	25
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Coprobacteraceae;g__Coprobacter;s__Coprobacter fastidiosus	Group	PD	GroupPD	0.428188415	0.237902005	0.399412939	0.639929551	0.890012362	0.639929551	0.890012362	NA	abundance	146	19
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Fimadaptatus;s__Fimadaptatus faecigallinarum	Group	PD	GroupPD	0.10397158	0.237902005	0.278386952	0.640499901	0.890012362	0.640499901	0.890012362	NA	abundance	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E intestinalis	Group	PD	GroupPD	0.58903134	0.237902005	0.742550449	0.642037479	0.890012362	0.642037479	0.890012362	NA	abundance	146	19
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__QAND01;g__QAND01;s__QAND01 sp003150225	Group	PD	GroupPD	0.134596879	0.237902005	0.220874033	0.645180274	0.890012362	0.645180274	0.890012362	NA	abundance	146	25
d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__Acidaminococcus intestini	Group	PD	GroupPD	0.800471647	0.237902005	1.186592894	0.645412049	0.890012362	0.645412049	0.890012362	NA	abundance	146	12
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_D;s__Dorea_D sp000433535	Group	PD	GroupPD	0.40456391	0.237902005	0.363735822	0.64901192	0.890012362	0.64901192	0.890012362	NA	abundance	146	42
d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus evryensis	Group	PD	GroupPD	0.635559485	0.237902005	0.85056182	0.64910676	0.890012362	0.64910676	0.890012362	NA	abundance	146	13
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp004556345	Group	PD	GroupPD	0.138493237	0.237902005	0.216481741	0.653206462	0.892566364	0.653206462	0.892566364	NA	abundance	146	19
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp900547385	Group	PD	GroupPD	0.146044628	0.237902005	0.204797715	0.657761371	0.893360939	0.657761371	0.893360939	NA	abundance	146	40
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus;s__Frisingicoccus sp900549105	Group	PD	GroupPD	0.427046653	0.237902005	0.427245278	0.664411207	0.893360939	0.664411207	0.893360939	NA	abundance	146	16
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Group	PD	GroupPD	0.286418041	0.237902005	0.109202319	0.664688317	0.893360939	0.664688317	0.893360939	NA	abundance	146	94
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAGZHZ01;s__JAGZHZ01 sp018366495	Group	PD	GroupPD	0.422841289	0.237902005	0.41831342	0.664701798	0.893360939	0.664701798	0.893360939	NA	abundance	146	17
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus massiliensis	Group	PD	GroupPD	0.05054759	0.237902005	0.426855004	0.664982955	0.893360939	0.664982955	0.893360939	NA	abundance	146	25
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Emergencia;s__Emergencia timonensis	Group	PD	GroupPD	0.437252855	0.237902005	0.454300032	0.667983631	0.894380767	0.667983631	0.894380767	NA	abundance	146	15
d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Muricoprocola;s__Muricoprocola aceti	Group	PD	GroupPD	0.136890525	0.237902005	0.236767114	0.676525717	0.902788499	0.676525717	0.902788499	NA	abundance	146	17
