clade_name	clade_taxid	PD_Lib_pos_plate2_metaphlan4	PD_Lib_pos_plate1_metaphlan4	PD_Lib_neg_plate2_metaphlan4	PD_Lib_neg_plate1_metaphlan4	PD_Extr_pos_plate3_metaphlan4	PD_Extr_pos_plate2_metaphlan4	PD_Extr_pos_plate1_metaphlan4	PD_Extr_neg_plate3_metaphlan4	PD_Extr_neg_plate2_metaphlan4	PD_Extr_neg_plate1_metaphlan4	PD_9P_metaphlan4	PD_8P_metaphlan4	PD_84P_metaphlan4	PD_83P_metaphlan4	PD_82P_metaphlan4	PD_81P_metaphlan4	PD_7P_metaphlan4	PD_79S_metaphlan4	PD_78P_metaphlan4	PD_77P_metaphlan4	PD_76P_metaphlan4	PD_75P_metaphlan4	PD_74P_metaphlan4	PD_73P_metaphlan4	PD_70P_metaphlan4	PD_6P_metaphlan4	PD_66P_metaphlan4	PD_65P_metaphlan4	PD_64P_metaphlan4	PD_63P_metaphlan4	PD_60P_metaphlan4	PD_5P_metaphlan4	PD_59P_metaphlan4	PD_58P_metaphlan4	PD_57P_metaphlan4	PD_56P_metaphlan4	PD_55P_metaphlan4	PD_54P_metaphlan4	PD_53P_metaphlan4	PD_52P_metaphlan4	PD_51P_metaphlan4	PD_50P_metaphlan4	PD_4P_metaphlan4	PD_48P_metaphlan4	PD_47P_metaphlan4	PD_46P_metaphlan4	PD_45P_metaphlan4	PD_44P_metaphlan4	PD_43P_metaphlan4	PD_42P_metaphlan4	PD_41P_metaphlan4	PD_40P_metaphlan4	PD_3P_metaphlan4	PD_39P_metaphlan4	PD_38P_metaphlan4	PD_36P_metaphlan4	PD_35P_metaphlan4	PD_34P_metaphlan4	PD_33P_metaphlan4	PD_32P_metaphlan4	PD_31P_metaphlan4	PD_30P_metaphlan4	PD_2P_metaphlan4	PD_29P_metaphlan4	PD_28P_metaphlan4	PD_27P_metaphlan4	PD_26P_metaphlan4	PD_25P_metaphlan4	PD_232S_metaphlan4	PD_231P_metaphlan4	PD_230S_metaphlan4	PD_229P_metaphlan4	PD_228S_metaphlan4	PD_227P_metaphlan4	PD_226S_metaphlan4	PD_225P_metaphlan4	PD_224S_metaphlan4	PD_223P_metaphlan4	PD_222S_metaphlan4	PD_221P_metaphlan4	PD_218S_metaphlan4	PD_217P_metaphlan4	PD_216S_metaphlan4	PD_215S_metaphlan4	PD_214S_metaphlan4	PD_213S_metaphlan4	PD_212S_metaphlan4	PD_211P_metaphlan4	PD_210S_metaphlan4	PD_209P_metaphlan4	PD_208S_metaphlan4	PD_207P_metaphlan4	PD_206S_metaphlan4	PD_205P_metaphlan4	PD_204_metaphlan4	PD_203_metaphlan4	PD_200S_metaphlan4	PD_1P_metaphlan4	PD_199P_metaphlan4	PD_198_metaphlan4	PD_197_metaphlan4	PD_196_metaphlan4	PD_195_metaphlan4	PD_194S_metaphlan4	PD_193P_metaphlan4	PD_192S_metaphlan4	PD_191P_metaphlan4	PD_190S_metaphlan4	PD_189P_metaphlan4	PD_188S_metaphlan4	PD_184S_metaphlan4	PD_183P_metaphlan4	PD_182S_metaphlan4	PD_181P_metaphlan4	PD_180S_metaphlan4	PD_179P_metaphlan4	PD_178S_metaphlan4	PD_177P_metaphlan4	PD_176S_metaphlan4	PD_175P_metaphlan4	PD_174S_metaphlan4	PD_173P_metaphlan4	PD_172S_metaphlan4	PD_171P_metaphlan4	PD_170S_metaphlan4	PD_16P_metaphlan4	PD_169P_metaphlan4	PD_167P_metaphlan4	PD_166_metaphlan4	PD_165S_metaphlan4	PD_164P_metaphlan4	PD_163S_metaphlan4	PD_162P_metaphlan4	PD_161S_metaphlan4	PD_160P_metaphlan4	PD_15P_metaphlan4	PD_159S_metaphlan4	PD_158P_metaphlan4	PD_157S_metaphlan4	PD_156P_metaphlan4	PD_153S_metaphlan4	PD_152P_metaphlan4	PD_151S_metaphlan4	PD_150P_metaphlan4	PD_14P_metaphlan4	PD_149S_metaphlan4	PD_148P_metaphlan4	PD_147_metaphlan4	PD_146S_metaphlan4	PD_145P_metaphlan4	PD_142S_metaphlan4	PD_141P_metaphlan4	PD_140S_metaphlan4	PD_13P_metaphlan4	PD_138S_metaphlan4	PD_137P_metaphlan4	PD_134S_metaphlan4	PD_131P_metaphlan4	PD_130S_metaphlan4	PD_12P_metaphlan4	PD_129P_metaphlan4	PD_128S_metaphlan4	PD_127S_metaphlan4	PD_126P_metaphlan4	PD_123P_metaphlan4	PD_122S_metaphlan4	PD_121S_metaphlan4	PD_120S_metaphlan4	PD_11P_metaphlan4	PD_119P_metaphlan4	PD_118_metaphlan4	PD_117_metaphlan4	PD_116P_metaphlan4	PD_115S_metaphlan4	PD_114P_metaphlan4	PD_113P_metaphlan4	PD_112S_metaphlan4	PD_111P_metaphlan4	PD_110S_metaphlan4	PD_10P_metaphlan4	PD_109S_metaphlan4	PD_108S_metaphlan4	PD_107P_metaphlan4	PD_105P_metaphlan4	PD_104P_metaphlan4	PD_100P_metaphlan4
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter	2157|28890|183925|2158|2159|2172	0	0	0	0	0	0	0	0	0	0	0	33118.0	149900.0	0	0	0	0	145293.0	128103.0	68079.0	0	31201.0	0	17664.0	0	18130.0	0	0	51139.0	0	0	50576.0	0	107632.0	0	134891.0	0	0	81014.0	63609.0	0	0	15478.0	5655.0	0	159679.0	0	67433.0	30616.0	0	0	0	0	80684.0	0	0	0	0	0	0	0	0	0	23718.0	6718.0	72407.0	0	0	0	13982.0	0	0	33158.0	0	0	0	0	208110.0	40159.0	144831.0	0	0	0	0	16474.0	0	0	0	28392.0	0	0	0	0	0	100519.0	129764.0	0	59719.0	0	0	71453.0	8115.0	710076.0	0	0	0	0	88622.0	0	27024.0	0	0	0	0	0	0	0	0	131038.0	0	38701.0	199397.0	46827.0	0	52491.0	69032.0	188730.0	0	24618.0	63882.0	13029.0	0	0	0	39481.0	0	0	0	0	0	32533.0	137856.0	0	0	0	174032.0	36816.0	0	56241.0	145423.0	0	0	0	0	0	0	0	0	0	0	0	58072.0	0	479526.0	0	76483.0	557361.0	73919.0	89129.0	13030.0	24982.0	102268.0	15966.0	0	0	0	0	50121.0	0	59631.0	0	0	0	0	0	65637.0
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii	2157|28890|183925|2158|2159|2172|2173	0	0	0	0	0	0	0	0	0	0	0	33118.0	149900.0	0	0	0	0	145293.0	128103.0	68079.0	0	31201.0	0	17664.0	0	18130.0	0	0	51139.0	0	0	50576.0	0	107632.0	0	134891.0	0	0	81014.0	63609.0	0	0	15478.0	5655.0	0	159679.0	0	67433.0	30616.0	0	0	0	0	80684.0	0	0	0	0	0	0	0	0	0	23718.0	6718.0	72407.0	0	0	0	13982.0	0	0	33158.0	0	0	0	0	208110.0	40159.0	144831.0	0	0	0	0	16474.0	0	0	0	28392.0	0	0	0	0	0	100519.0	129764.0	0	59719.0	0	0	71453.0	8115.0	710076.0	0	0	0	0	88622.0	0	27024.0	0	0	0	0	0	0	0	0	131038.0	0	38701.0	199397.0	46827.0	0	52491.0	69032.0	188730.0	0	24618.0	63882.0	13029.0	0	0	0	39481.0	0	0	0	0	0	32533.0	137856.0	0	0	0	174032.0	36816.0	0	56241.0	145423.0	0	0	0	0	0	0	0	0	0	0	0	58072.0	0	479526.0	0	76483.0	557361.0	73919.0	89129.0	13030.0	24982.0	102268.0	15966.0	0	0	0	0	50121.0	0	59631.0	0	0	0	0	0	65637.0
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii|t__SGB713	2157|28890|183925|2158|2159|2172|2173|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68079.0	0	0	0	0	0	0	0	0	51139.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6718.0	0	0	0	0	13982.0	0	0	33158.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24618.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24982.0	19369.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanobrevibacter|s__Methanobrevibacter_smithii|t__SGB714	2157|28890|183925|2158|2159|2172|2173|	0	0	0	0	0	0	0	0	0	0	0	33118.0	149900.0	0	0	0	0	145293.0	128103.0	0	0	31201.0	0	17664.0	0	18130.0	0	0	0	0	0	50576.0	0	107632.0	0	134891.0	0	0	81014.0	63609.0	0	0	15478.0	5655.0	0	159679.0	0	67433.0	30616.0	0	0	0	0	80684.0	0	0	0	0	0	0	0	0	0	23718.0	0	72407.0	0	0	0	0	0	0	0	0	0	0	0	208110.0	40159.0	144831.0	0	0	0	0	16474.0	0	0	0	28392.0	0	0	0	0	0	100519.0	129764.0	0	59719.0	0	0	71453.0	8115.0	710076.0	0	0	0	0	88622.0	0	27024.0	0	0	0	0	0	0	0	0	131038.0	0	38701.0	199397.0	46827.0	0	52491.0	69032.0	188730.0	0	0	63882.0	13029.0	0	0	0	39481.0	0	0	0	0	0	32533.0	137856.0	0	0	0	174032.0	36816.0	0	56241.0	145423.0	0	0	0	0	0	0	0	0	0	0	0	58072.0	0	479526.0	0	76483.0	557361.0	73919.0	89129.0	13030.0	0	82899.0	15966.0	0	0	0	0	50121.0	0	59631.0	0	0	0	0	0	65637.0
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera	2157|28890|183925|2158|2159|2316	0	0	0	0	0	0	0	0	0	0	0	0	17967.0	0	0	0	0	12634.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19880.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28718.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9208.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16539.0	0	0	0	0	0	0	0	0
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_stadtmanae	2157|28890|183925|2158|2159|2316|2317	0	0	0	0	0	0	0	0	0	0	0	0	17967.0	0	0	0	0	12634.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19880.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28718.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9208.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16539.0	0	0	0	0	0	0	0	0
k__Archaea|p__Methanobacteriota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__Methanosphaera|s__Methanosphaera_stadtmanae|t__SGB698	2157|28890|183925|2158|2159|2316|2317|	0	0	0	0	0	0	0	0	0	0	0	0	17967.0	0	0	0	0	12634.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19880.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28718.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9208.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16539.0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota	2157|2283796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5161.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5005.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata	2157|2283796|183967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5161.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5005.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales	2157|2283796|183967|1235850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5161.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5005.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae	2157|2283796|183967|1235850|1577788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5161.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5005.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__GGB27314	2157|2283796|183967|1235850|1577788|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5005.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__GGB27314|s__GGB27314_SGB368	2157|2283796|183967|1235850|1577788||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5005.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__GGB27314|s__GGB27314_SGB368|t__SGB368	2157|2283796|183967|1235850|1577788|||	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5005.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__Methanomassiliicoccaceae_unclassified	2157|2283796|183967|1235850|1577788|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5161.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__Methanomassiliicoccaceae_unclassified|s__Methanomassiliicoccaceae_archaeon_DOK	2157|2283796|183967|1235850|1577788||1535962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5161.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Archaea|p__Thermoplasmatota|c__Thermoplasmata|o__Methanomassiliicoccales|f__Methanomassiliicoccaceae|g__Methanomassiliicoccaceae_unclassified|s__Methanomassiliicoccaceae_archaeon_DOK|t__SGB381	2157|2283796|183967|1235850|1577788||1535962|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5161.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria	2	6732626.0	6876634.0	0	0	8398272.0	0	34720.0	0	0	0	5513043.0	4866010.0	4327685.0	60601.0	4955349.0	0	4672681.0	5208412.0	3638325.0	5223735.0	3727346.0	4301856.0	4575985.0	2067389.0	3858834.0	3778273.0	3634530.0	4862554.0	5659511.0	4969225.0	5432269.0	4667780.0	3727402.0	4888191.0	5669399.0	8795881.0	5259251.0	5503545.0	4698950.0	3927532.0	5343070.0	398174.0	4607718.0	4591789.0	4820706.0	4923154.0	6201000.0	4929222.0	3492258.0	5460153.0	4785219.0	3781375.0	5066917.0	3394582.0	4797064.0	0	5377589.0	5966799.0	6004731.0	5505654.0	5115360.0	3909898.0	4141368.0	4704255.0	628554.0	6400480.0	0	5186652.0	6585595.0	8068364.0	7263258.0	7100631.0	7917007.0	5591239.0	6711664.0	8312823.0	10363505.0	9489711.0	6751361.0	7066555.0	0	87481.0	31763.0	9550987.0	7453462.0	8491453.0	27086.0	71989.0	7041129.0	7671471.0	6196060.0	7239340.0	8000088.0	4518512.0	5856618.0	6497816.0	7620766.0	5011964.0	0	6245440.0	8436659.0	9234623.0	7401342.0	5514987.0	7201642.0	0	67306.0	7155764.0	6222251.0	5711114.0	10927463.0	10182300.0	109531.0	6688717.0	6663580.0	7697851.0	8784954.0	6195816.0	7407038.0	5207932.0	7121344.0	7081945.0	5183833.0	8269008.0	6465970.0	5212213.0	7123218.0	7138043.0	6316632.0	8101046.0	5252161.0	7736855.0	7030856.0	90093.0	7829887.0	4785323.0	8113936.0	7856544.0	6551048.0	5018881.0	7904091.0	6155077.0	5673621.0	6005213.0	4568339.0	5727108.0	8359847.0	7485705.0	6143224.0	8959207.0	6748385.0	8793232.0	9687601.0	5704959.0	4748044.0	7405820.0	8864566.0	5185334.0	6088518.0	4432909.0	4372233.0	7329360.0	8302515.0	6850999.0	7438614.0	6338887.0	8048789.0	4651400.0	5714109.0	5637661.0	6308350.0	6498247.0	8251370.0	5731631.0	4368268.0	7734128.0	15884.0	5912518.0	5817543.0	3919580.0	7005432.0	7683014.0	0	4421046.0	6620907.0	4970010.0
k__Bacteria|p__Actinomycetota	2|201174	0	0	0	0	0	0	0	0	0	0	727465.0	232438.0	113895.0	5623.0	153667.0	0	184709.0	138129.0	149997.0	221337.0	435295.0	146665.0	683839.0	29835.0	186041.0	65669.0	200625.0	225279.0	187293.0	338294.0	264697.0	146829.0	88948.0	168690.0	195221.0	596411.0	593506.0	360202.0	72289.0	129745.0	259420.0	17021.0	64156.0	101915.0	413077.0	650113.0	326863.0	619799.0	105927.0	1126542.0	253452.0	155415.0	75194.0	269230.0	134129.0	0	329663.0	206401.0	298304.0	287020.0	1143615.0	40899.0	150321.0	598052.0	12863.0	180003.0	0	86815.0	196704.0	598618.0	562345.0	783814.0	135315.0	250968.0	122059.0	199679.0	459103.0	232912.0	130010.0	206049.0	0	0	0	107830.0	64991.0	67747.0	0	0	106140.0	312057.0	168311.0	1449232.0	80544.0	90681.0	126790.0	433394.0	216278.0	413261.0	0	86877.0	743556.0	92479.0	391408.0	653173.0	606069.0	0	0	245314.0	325330.0	126833.0	95227.0	239930.0	0	408708.0	132290.0	176535.0	215248.0	148327.0	245011.0	188320.0	83066.0	141712.0	181641.0	71291.0	115023.0	227654.0	254515.0	200625.0	170474.0	91532.0	498251.0	98084.0	110295.0	0	1305871.0	162735.0	316046.0	214338.0	288656.0	203820.0	52010.0	82124.0	151902.0	93484.0	261902.0	449299.0	223450.0	99216.0	52116.0	360832.0	124794.0	465967.0	889556.0	668045.0	57038.0	124165.0	149224.0	34018.0	69526.0	123814.0	1713068.0	156864.0	241930.0	308772.0	305244.0	222196.0	196244.0	411643.0	435216.0	211374.0	121290.0	239438.0	183003.0	115814.0	26786.0	1797167.0	0	85572.0	39489.0	136087.0	28973.0	425207.0	0	1975640.0	150055.0	967531.0
k__Bacteria|p__Actinomycetota|c__Actinomycetes	2|201174|1760	0	0	0	0	0	0	0	0	0	0	586206.0	10634.0	49726.0	0	73810.0	0	71736.0	22593.0	0	35474.0	389821.0	37306.0	536753.0	0	46029.0	32569.0	42038.0	24854.0	66068.0	104614.0	123317.0	82524.0	5206.0	88359.0	128274.0	394348.0	517955.0	197991.0	10018.0	38532.0	209253.0	5908.0	0	50703.0	191478.0	506374.0	116862.0	423603.0	27900.0	602154.0	138357.0	82830.0	26132.0	167937.0	0	0	59060.0	31975.0	64290.0	129712.0	1072810.0	0	57078.0	438440.0	0	69102.0	0	46273.0	44314.0	276433.0	251556.0	611873.0	35560.0	165376.0	55038.0	110025.0	369380.0	14422.0	0	115250.0	0	0	0	40074.0	10407.0	8636.0	0	0	44693.0	138267.0	60962.0	722906.0	15974.0	31196.0	66530.0	202580.0	24959.0	283978.0	0	18026.0	417783.0	8845.0	252098.0	466111.0	548478.0	0	0	92164.0	59591.0	14070.0	44557.0	139968.0	0	179268.0	7287.0	121264.0	150065.0	87624.0	60636.0	79739.0	11928.0	41301.0	125732.0	16586.0	19735.0	16797.0	111359.0	139705.0	50393.0	32015.0	368951.0	13451.0	0	0	1183489.0	73639.0	138062.0	6712.0	136738.0	98014.0	0	0	20694.0	33837.0	90308.0	5594.0	19112.0	9018.0	0	190627.0	80428.0	0	615084.0	67174.0	16086.0	29496.0	71951.0	34018.0	25540.0	39220.0	1664672.0	42493.0	50862.0	29761.0	50702.0	111952.0	5793.0	263106.0	242440.0	64059.0	18845.0	43364.0	7085.0	0	0	1668564.0	0	24603.0	24619.0	36486.0	5185.0	73250.0	0	1855440.0	89328.0	632150.0
