Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_159S_1_bbduk_polyg_filt	pass	0.0	pass	130.845546272	Sanger / Illumina 1.9	pass	751.6 Mbp	51-151	Conventional base calls	pass	pass	warn	5744277.0	pass	warn	pass	46.0	96.4509026064	PD_159S_1_bbduk_polyg_filt.fastq	fail	pass
PD_159S_2_bbduk_polyg_filt	pass	0.0	pass	130.826013613	Sanger / Illumina 1.9	pass	751.5 Mbp	50-151	Conventional base calls	pass	pass	warn	5744277.0	pass	warn	pass	46.0	96.3917695958	PD_159S_2_bbduk_polyg_filt.fastq	fail	pass
PD_15P_1_bbduk_polyg_filt	pass	0.0	pass	123.373677241	Sanger / Illumina 1.9	pass	448.9 Mbp	51-151	Conventional base calls	pass	pass	warn	3639079.0	pass	pass	pass	47.0	97.8345542759	PD_15P_1_bbduk_polyg_filt.fastq	fail	pass
PD_15P_2_bbduk_polyg_filt	pass	0.0	pass	123.349596148	Sanger / Illumina 1.9	pass	448.8 Mbp	50-151	Conventional base calls	pass	pass	warn	3639079.0	pass	pass	pass	47.0	97.8525996691	PD_15P_2_bbduk_polyg_filt.fastq	fail	pass
PD_160P_1_bbduk_polyg_filt	pass	0.0	pass	127.667385885	Sanger / Illumina 1.9	pass	717.3 Mbp	51-151	Conventional base calls	pass	pass	warn	5619061.0	pass	pass	pass	49.0	96.2571787424	PD_160P_1_bbduk_polyg_filt.fastq	fail	pass
PD_160P_2_bbduk_polyg_filt	pass	0.0	pass	127.648722447	Sanger / Illumina 1.9	pass	717.2 Mbp	50-151	Conventional base calls	pass	pass	warn	5619061.0	pass	warn	pass	49.0	96.3345473152	PD_160P_2_bbduk_polyg_filt.fastq	fail	pass
PD_161S_1_bbduk_polyg_filt	pass	0.0	pass	135.718864211	Sanger / Illumina 1.9	pass	9.1 Mbp	51-151	Conventional base calls	pass	warn	warn	67583.0	pass	warn	pass	46.0	95.1230338991	PD_161S_1_bbduk_polyg_filt.fastq	fail	pass
PD_161S_2_bbduk_polyg_filt	pass	0.0	pass	135.363227439	Sanger / Illumina 1.9	pass	9.1 Mbp	50-151	Conventional base calls	pass	warn	warn	67583.0	pass	warn	pass	46.0	95.5595342024	PD_161S_2_bbduk_polyg_filt.fastq	fail	pass
PD_162P_1_bbduk_polyg_filt	pass	0.0	pass	132.85514658	Sanger / Illumina 1.9	pass	636.7 Mbp	51-151	Conventional base calls	pass	pass	warn	4792921.0	pass	warn	pass	47.0	97.9058555172	PD_162P_1_bbduk_polyg_filt.fastq	fail	pass
PD_162P_2_bbduk_polyg_filt	pass	0.0	pass	132.819723922	Sanger / Illumina 1.9	pass	636.5 Mbp	50-151	Conventional base calls	pass	pass	warn	4792921.0	pass	warn	pass	47.0	97.941018689	PD_162P_2_bbduk_polyg_filt.fastq	fail	pass
PD_163S_1_bbduk_polyg_filt	pass	0.0	pass	128.086637518	Sanger / Illumina 1.9	pass	712.1 Mbp	51-151	Conventional base calls	pass	pass	warn	5560247.0	pass	warn	pass	47.0	97.6309425723	PD_163S_1_bbduk_polyg_filt.fastq	fail	pass
PD_163S_2_bbduk_polyg_filt	pass	0.0	pass	128.056061538	Sanger / Illumina 1.9	pass	712 Mbp	50-151	Conventional base calls	pass	pass	warn	5560247.0	pass	warn	pass	47.0	97.7118415548	PD_163S_2_bbduk_polyg_filt.fastq	fail	pass
PD_164P_1_bbduk_polyg_filt	pass	0.0	pass	130.079056207	Sanger / Illumina 1.9	pass	484.6 Mbp	51-151	Conventional base calls	pass	warn	warn	3725476.0	pass	pass	pass	48.0	97.811663143	PD_164P_1_bbduk_polyg_filt.fastq	fail	pass
PD_164P_2_bbduk_polyg_filt	pass	0.0	pass	130.044271121	Sanger / Illumina 1.9	pass	484.4 Mbp	50-151	Conventional base calls	pass	warn	warn	3725476.0	pass	pass	pass	48.0	97.8864170561	PD_164P_2_bbduk_polyg_filt.fastq	fail	pass
PD_165S_1_bbduk_polyg_filt	pass	0.0	pass	127.90759261	Sanger / Illumina 1.9	pass	781 Mbp	51-151	Conventional base calls	pass	pass	warn	6106622.0	pass	warn	pass	48.0	97.178772133	PD_165S_1_bbduk_polyg_filt.fastq	fail	pass
PD_165S_2_bbduk_polyg_filt	pass	0.0	pass	127.887104851	Sanger / Illumina 1.9	pass	780.9 Mbp	50-151	Conventional base calls	pass	pass	warn	6106622.0	pass	warn	pass	48.0	97.2193118293	PD_165S_2_bbduk_polyg_filt.fastq	fail	pass
PD_166_1_bbduk_polyg_filt	pass	0.0	pass	132.36185242	Sanger / Illumina 1.9	pass	572.8 Mbp	51-151	Conventional base calls	pass	warn	warn	4327745.0	pass	pass	pass	49.0	97.6888503018	PD_166_1_bbduk_polyg_filt.fastq	fail	pass
PD_166_2_bbduk_polyg_filt	pass	0.0	pass	132.340330588	Sanger / Illumina 1.9	pass	572.7 Mbp	50-151	Conventional base calls	pass	warn	warn	4327745.0	pass	pass	pass	49.0	97.7227545188	PD_166_2_bbduk_polyg_filt.fastq	fail	pass
PD_167P_1_bbduk_polyg_filt	pass	0.0	pass	137.159554522	Sanger / Illumina 1.9	pass	659.4 Mbp	51-151	Conventional base calls	pass	pass	warn	4807598.0	pass	pass	pass	47.0	96.2093048487	PD_167P_1_bbduk_polyg_filt.fastq	fail	pass
PD_167P_2_bbduk_polyg_filt	pass	0.0	pass	137.128860192	Sanger / Illumina 1.9	pass	659.2 Mbp	50-151	Conventional base calls	pass	pass	warn	4807598.0	pass	pass	pass	47.0	96.3090546182	PD_167P_2_bbduk_polyg_filt.fastq	fail	pass
PD_169P_1_bbduk_polyg_filt	pass	0.0	pass	125.5055348	Sanger / Illumina 1.9	pass	677.7 Mbp	51-151	Conventional base calls	pass	pass	warn	5400105.0	pass	pass	pass	50.0	96.8831301723	PD_169P_1_bbduk_polyg_filt.fastq	fail	pass
PD_169P_2_bbduk_polyg_filt	pass	0.0	pass	125.47934142	Sanger / Illumina 1.9	pass	677.5 Mbp	50-151	Conventional base calls	pass	pass	warn	5400105.0	pass	pass	pass	50.0	96.9739724367	PD_169P_2_bbduk_polyg_filt.fastq	fail	pass
PD_16P_1_bbduk_polyg_filt	pass	0.0	pass	121.228992883	Sanger / Illumina 1.9	pass	501 Mbp	51-151	Conventional base calls	pass	pass	warn	4133373.0	pass	pass	pass	47.0	97.7046137925	PD_16P_1_bbduk_polyg_filt.fastq	fail	pass
PD_16P_2_bbduk_polyg_filt	pass	0.0	pass	121.214705762	Sanger / Illumina 1.9	pass	501 Mbp	50-151	Conventional base calls	pass	pass	warn	4133373.0	pass	pass	pass	47.0	97.7014644962	PD_16P_2_bbduk_polyg_filt.fastq	fail	pass
PD_170S_1_bbduk_polyg_filt	pass	0.0	pass	128.679499929	Sanger / Illumina 1.9	pass	577.8 Mbp	51-151	Conventional base calls	pass	pass	warn	4490882.0	pass	warn	pass	47.0	97.8945815104	PD_170S_1_bbduk_polyg_filt.fastq	fail	pass
PD_170S_2_bbduk_polyg_filt	pass	0.0	pass	128.648537192	Sanger / Illumina 1.9	pass	577.7 Mbp	50-151	Conventional base calls	pass	pass	warn	4490882.0	pass	pass	pass	48.0	97.8752429137	PD_170S_2_bbduk_polyg_filt.fastq	fail	pass
PD_171P_1_bbduk_polyg_filt	pass	0.0	pass	132.45619689	Sanger / Illumina 1.9	pass	731.5 Mbp	51-151	Conventional base calls	pass	pass	warn	5522633.0	pass	warn	pass	46.0	97.459332686	PD_171P_1_bbduk_polyg_filt.fastq	fail	pass
PD_171P_2_bbduk_polyg_filt	pass	0.0	pass	132.439809417	Sanger / Illumina 1.9	pass	731.4 Mbp	50-151	Conventional base calls	pass	pass	warn	5522633.0	pass	pass	pass	46.0	97.3820196988	PD_171P_2_bbduk_polyg_filt.fastq	fail	pass
PD_172S_1_bbduk_polyg_filt	pass	0.0	pass	131.651243876	Sanger / Illumina 1.9	pass	430.5 Mbp	51-151	Conventional base calls	pass	warn	warn	3270744.0	pass	pass	pass	49.0	97.9210749324	PD_172S_1_bbduk_polyg_filt.fastq	fail	pass
PD_172S_2_bbduk_polyg_filt	pass	0.0	pass	131.630346184	Sanger / Illumina 1.9	pass	430.5 Mbp	50-151	Conventional base calls	pass	warn	warn	3270744.0	pass	pass	pass	49.0	97.9210043471	PD_172S_2_bbduk_polyg_filt.fastq	fail	pass
PD_173P_1_bbduk_polyg_filt	pass	0.0	pass	132.79960328	Sanger / Illumina 1.9	pass	642.9 Mbp	51-151	Conventional base calls	pass	warn	warn	4841197.0	pass	pass	pass	48.0	97.3925409685	PD_173P_1_bbduk_polyg_filt.fastq	fail	pass
PD_173P_2_bbduk_polyg_filt	pass	0.0	pass	132.776158045	Sanger / Illumina 1.9	pass	642.7 Mbp	50-151	Conventional base calls	pass	pass	warn	4841197.0	pass	pass	pass	48.0	97.4417367031	PD_173P_2_bbduk_polyg_filt.fastq	fail	pass
PD_174S_1_bbduk_polyg_filt	pass	0.0	pass	137.526097013	Sanger / Illumina 1.9	pass	655.1 Mbp	51-151	Conventional base calls	pass	pass	warn	4763821.0	pass	warn	pass	46.0	96.1541025316	PD_174S_1_bbduk_polyg_filt.fastq	fail	pass
PD_174S_2_bbduk_polyg_filt	pass	0.0	pass	137.47834207	Sanger / Illumina 1.9	pass	654.9 Mbp	50-151	Conventional base calls	pass	pass	warn	4763821.0	pass	warn	pass	46.0	96.2520406633	PD_174S_2_bbduk_polyg_filt.fastq	fail	pass
PD_175P_1_bbduk_polyg_filt	pass	0.0	pass	126.395309032	Sanger / Illumina 1.9	pass	483.1 Mbp	51-151	Conventional base calls	pass	pass	warn	3822708.0	pass	warn	pass	48.0	96.851417425	PD_175P_1_bbduk_polyg_filt.fastq	fail	pass
PD_175P_2_bbduk_polyg_filt	pass	0.0	pass	126.36136294	Sanger / Illumina 1.9	pass	483 Mbp	50-151	Conventional base calls	pass	pass	warn	3822708.0	pass	warn	pass	48.0	96.8938954357	PD_175P_2_bbduk_polyg_filt.fastq	fail	pass
PD_176S_1_bbduk_polyg_filt	pass	0.0	pass	134.467455247	Sanger / Illumina 1.9	pass	686.7 Mbp	51-151	Conventional base calls	pass	warn	warn	5106983.0	pass	warn	pass	47.0	97.5448827313	PD_176S_1_bbduk_polyg_filt.fastq	fail	pass
PD_176S_2_bbduk_polyg_filt	pass	0.0	pass	134.441570493	Sanger / Illumina 1.9	pass	686.5 Mbp	50-151	Conventional base calls	pass	warn	warn	5106983.0	pass	warn	pass	47.0	97.6362207652	PD_176S_2_bbduk_polyg_filt.fastq	fail	pass
PD_177P_1_bbduk_polyg_filt	pass	0.0	pass	133.967730775	Sanger / Illumina 1.9	pass	503.7 Mbp	51-151	Conventional base calls	pass	pass	warn	3760332.0	pass	warn	pass	47.0	96.933887388	PD_177P_1_bbduk_polyg_filt.fastq	fail	pass
PD_177P_2_bbduk_polyg_filt	pass	0.0	pass	133.94933958	Sanger / Illumina 1.9	pass	503.6 Mbp	50-151	Conventional base calls	pass	warn	warn	3760332.0	pass	warn	pass	47.0	96.9740526101	PD_177P_2_bbduk_polyg_filt.fastq	fail	pass
PD_178S_1_bbduk_polyg_filt	pass	0.0	pass	131.754458514	Sanger / Illumina 1.9	pass	791.7 Mbp	51-151	Conventional base calls	pass	warn	warn	6009457.0	pass	warn	pass	48.0	97.352610854	PD_178S_1_bbduk_polyg_filt.fastq	fail	pass
PD_178S_2_bbduk_polyg_filt	pass	0.0	pass	131.729496026	Sanger / Illumina 1.9	pass	791.6 Mbp	50-151	Conventional base calls	pass	warn	warn	6009457.0	pass	warn	pass	48.0	97.3767699583	PD_178S_2_bbduk_polyg_filt.fastq	fail	pass
PD_179P_1_bbduk_polyg_filt	pass	0.0	pass	133.50528179	Sanger / Illumina 1.9	pass	737.1 Mbp	51-151	Conventional base calls	pass	pass	warn	5521234.0	pass	warn	pass	46.0	95.0600624451	PD_179P_1_bbduk_polyg_filt.fastq	fail	pass
PD_179P_2_bbduk_polyg_filt	pass	0.0	pass	133.481810226	Sanger / Illumina 1.9	pass	736.9 Mbp	50-151	Conventional base calls	pass	pass	warn	5521234.0	pass	pass	pass	46.0	95.1216003205	PD_179P_2_bbduk_polyg_filt.fastq	fail	pass
PD_180S_1_bbduk_polyg_filt	pass	0.0	pass	133.288457266	Sanger / Illumina 1.9	pass	629.3 Mbp	51-151	Conventional base calls	pass	warn	warn	4721871.0	pass	warn	pass	45.0	97.3298772627	PD_180S_1_bbduk_polyg_filt.fastq	fail	pass
PD_180S_2_bbduk_polyg_filt	pass	0.0	pass	133.249037087	Sanger / Illumina 1.9	pass	629.1 Mbp	50-151	Conventional base calls	pass	pass	warn	4721871.0	pass	warn	pass	45.0	97.3467358459	PD_180S_2_bbduk_polyg_filt.fastq	fail	pass
PD_181P_1_bbduk_polyg_filt	pass	0.0	pass	129.213539604	Sanger / Illumina 1.9	pass	650.5 Mbp	51-151	Conventional base calls	pass	warn	warn	5034874.0	pass	pass	pass	46.0	97.1990789784	PD_181P_1_bbduk_polyg_filt.fastq	fail	pass
PD_181P_2_bbduk_polyg_filt	pass	0.0	pass	129.191910066	Sanger / Illumina 1.9	pass	650.4 Mbp	50-151	Conventional base calls	pass	warn	warn	5034874.0	pass	pass	pass	46.0	97.1500649098	PD_181P_2_bbduk_polyg_filt.fastq	fail	pass
PD_182S_1_bbduk_polyg_filt	pass	0.0	pass	135.054046644	Sanger / Illumina 1.9	pass	8.3 Mbp	51-151	Conventional base calls	pass	pass	warn	62002.0	pass	warn	pass	46.0	94.8162962485	PD_182S_1_bbduk_polyg_filt.fastq	fail	pass
PD_182S_2_bbduk_polyg_filt	pass	0.0	pass	134.808280378	Sanger / Illumina 1.9	pass	8.3 Mbp	50-151	Conventional base calls	pass	warn	warn	62002.0	pass	warn	pass	46.0	94.917905874	PD_182S_2_bbduk_polyg_filt.fastq	fail	pass
PD_183P_1_bbduk_polyg_filt	pass	0.0	pass	135.193828714	Sanger / Illumina 1.9	pass	940.9 Mbp	51-151	Conventional base calls	pass	warn	warn	6959846.0	pass	pass	pass	48.0	96.830253727	PD_183P_1_bbduk_polyg_filt.fastq	fail	pass
PD_183P_2_bbduk_polyg_filt	pass	0.0	pass	135.169237653	Sanger / Illumina 1.9	pass	940.7 Mbp	50-151	Conventional base calls	pass	warn	warn	6959846.0	pass	pass	pass	48.0	96.8390500856	PD_183P_2_bbduk_polyg_filt.fastq	fail	pass
PD_184S_1_bbduk_polyg_filt	pass	0.0	pass	133.555075842	Sanger / Illumina 1.9	pass	1 Gbp	51-151	Conventional base calls	pass	pass	warn	7677259.0	pass	warn	pass	45.0	96.4324168692	PD_184S_1_bbduk_polyg_filt.fastq	fail	pass
PD_184S_2_bbduk_polyg_filt	pass	0.0	pass	133.534999015	Sanger / Illumina 1.9	pass	1 Gbp	50-151	Conventional base calls	pass	pass	warn	7677259.0	pass	warn	pass	45.0	96.4250880711	PD_184S_2_bbduk_polyg_filt.fastq	fail	pass
PD_188S_1_bbduk_polyg_filt	pass	0.0	pass	127.683689757	Sanger / Illumina 1.9	pass	505.5 Mbp	51-151	Conventional base calls	pass	warn	warn	3959524.0	pass	warn	pass	47.0	97.885801405	PD_188S_1_bbduk_polyg_filt.fastq	fail	pass
PD_188S_2_bbduk_polyg_filt	pass	0.0	pass	127.664425825	Sanger / Illumina 1.9	pass	505.4 Mbp	50-151	Conventional base calls	pass	pass	warn	3959524.0	pass	warn	pass	47.0	97.909430559	PD_188S_2_bbduk_polyg_filt.fastq	fail	pass
PD_189P_1_bbduk_polyg_filt	pass	0.0	pass	128.69929395	Sanger / Illumina 1.9	pass	595.6 Mbp	51-151	Conventional base calls	pass	warn	warn	4628141.0	pass	warn	pass	46.0	97.3211302003	PD_189P_1_bbduk_polyg_filt.fastq	fail	pass
PD_189P_2_bbduk_polyg_filt	pass	0.0	pass	128.680616256	Sanger / Illumina 1.9	pass	595.5 Mbp	50-151	Conventional base calls	pass	warn	warn	4628141.0	pass	warn	pass	46.0	97.2807456214	PD_189P_2_bbduk_polyg_filt.fastq	fail	pass
PD_190S_1_bbduk_polyg_filt	pass	0.0	pass	134.94063378	Sanger / Illumina 1.9	pass	624.1 Mbp	51-151	Conventional base calls	pass	pass	warn	4625324.0	pass	pass	pass	48.0	97.7840628084	PD_190S_1_bbduk_polyg_filt.fastq	fail	pass
PD_190S_2_bbduk_polyg_filt	pass	0.0	pass	134.911991679	Sanger / Illumina 1.9	pass	624 Mbp	50-151	Conventional base calls	pass	pass	warn	4625324.0	pass	pass	pass	48.0	97.8332520317	PD_190S_2_bbduk_polyg_filt.fastq	fail	pass
PD_192S_1_bbduk_polyg_filt	pass	0.0	pass	125.675265554	Sanger / Illumina 1.9	pass	248.3 kbp	51-151	Conventional base calls	pass	warn	warn	1977.0	pass	warn	warn	43.0	96.7627718766	PD_192S_1_bbduk_polyg_filt.fastq	fail	pass
PD_192S_2_bbduk_polyg_filt	pass	0.0	pass	125.562468386	Sanger / Illumina 1.9	pass	248.1 kbp	50-151	Conventional base calls	pass	fail	warn	1977.0	pass	warn	warn	44.0	96.45928174	PD_192S_2_bbduk_polyg_filt.fastq	fail	pass
PD_193P_1_bbduk_polyg_filt	pass	0.0	pass	129.212081992	Sanger / Illumina 1.9	pass	662.4 Mbp	51-151	Conventional base calls	pass	pass	warn	5127201.0	pass	warn	pass	46.0	97.0995919749	PD_193P_1_bbduk_polyg_filt.fastq	fail	pass
PD_193P_2_bbduk_polyg_filt	pass	0.0	pass	129.189503786	Sanger / Illumina 1.9	pass	662.3 Mbp	50-151	Conventional base calls	pass	pass	warn	5127201.0	pass	warn	pass	46.0	97.120640972	PD_193P_2_bbduk_polyg_filt.fastq	fail	pass
PD_194S_1_bbduk_polyg_filt	pass	0.0	pass	129.062297769	Sanger / Illumina 1.9	pass	478.2 Mbp	51-151	Conventional base calls	pass	warn	warn	3705237.0	pass	warn	pass	48.0	98.0962071666	PD_194S_1_bbduk_polyg_filt.fastq	fail	pass
PD_194S_2_bbduk_polyg_filt	pass	0.0	pass	129.040903456	Sanger / Illumina 1.9	pass	478.1 Mbp	50-151	Conventional base calls	pass	warn	warn	3705237.0	pass	pass	pass	49.0	98.1152159185	PD_194S_2_bbduk_polyg_filt.fastq	fail	pass
PD_195_1_bbduk_polyg_filt	pass	0.0	pass	130.462546989	Sanger / Illumina 1.9	pass	732.6 Mbp	51-151	Conventional base calls	pass	fail	warn	5615650.0	pass	pass	pass	50.0	96.9642385458	PD_195_1_bbduk_polyg_filt.fastq	fail	pass
PD_195_2_bbduk_polyg_filt	pass	0.0	pass	130.446736531	Sanger / Illumina 1.9	pass	732.5 Mbp	50-151	Conventional base calls	pass	fail	warn	5615650.0	pass	pass	pass	50.0	96.9296240169	PD_195_2_bbduk_polyg_filt.fastq	fail	pass
PD_196_1_bbduk_polyg_filt	pass	0.0	pass	132.020994469	Sanger / Illumina 1.9	pass	870.8 Mbp	51-151	Conventional base calls	pass	warn	warn	6596404.0	pass	warn	pass	47.0	96.9962838663	PD_196_1_bbduk_polyg_filt.fastq	fail	pass
PD_196_2_bbduk_polyg_filt	pass	0.0	pass	131.994580835	Sanger / Illumina 1.9	pass	870.6 Mbp	50-151	Conventional base calls	pass	pass	warn	6596404.0	pass	warn	pass	47.0	96.9776713959	PD_196_2_bbduk_polyg_filt.fastq	fail	pass
PD_197_1_bbduk_polyg_filt	pass	0.0	pass	132.661047159	Sanger / Illumina 1.9	pass	731.7 Mbp	51-151	Conventional base calls	pass	pass	warn	5515667.0	pass	warn	pass	49.0	97.2994562286	PD_197_1_bbduk_polyg_filt.fastq	fail	pass
PD_197_2_bbduk_polyg_filt	pass	0.0	pass	132.623276931	Sanger / Illumina 1.9	pass	731.5 Mbp	50-151	Conventional base calls	pass	pass	warn	5515667.0	pass	warn	pass	49.0	97.2871403933	PD_197_2_bbduk_polyg_filt.fastq	fail	pass
PD_198_1_bbduk_polyg_filt	pass	0.0	pass	137.80228172	Sanger / Illumina 1.9	pass	553.2 Mbp	51-151	Conventional base calls	pass	pass	warn	4014778.0	pass	pass	pass	47.0	97.0296284938	PD_198_1_bbduk_polyg_filt.fastq	fail	pass
PD_198_2_bbduk_polyg_filt	pass	0.0	pass	137.778297331	Sanger / Illumina 1.9	pass	553.1 Mbp	50-151	Conventional base calls	pass	pass	warn	4014778.0	pass	warn	pass	47.0	97.1251717155	PD_198_2_bbduk_polyg_filt.fastq	fail	pass
PD_199P_1_bbduk_polyg_filt	pass	0.0	pass	151.0	Sanger / Illumina 1.9	pass	151 bp	151.0	Conventional base calls	pass	fail	pass	1.0	pass	fail	fail	45.0	100.0	PD_199P_1_bbduk_polyg_filt.fastq	pass	pass
PD_199P_2_bbduk_polyg_filt	pass	0.0	pass	151.0	Illumina 1.5	pass	151 bp	151.0	Conventional base calls	pass	fail	pass	1.0	pass	fail	fail	47.0	100.0	PD_199P_2_bbduk_polyg_filt.fastq	pass	fail
PD_1P_1_bbduk_polyg_filt	pass	0.0	pass	124.119494414	Sanger / Illumina 1.9	pass	485.7 Mbp	51-151	Conventional base calls	pass	pass	warn	3913639.0	pass	pass	pass	52.0	96.6492781928	PD_1P_1_bbduk_polyg_filt.fastq	fail	pass
PD_1P_2_bbduk_polyg_filt	pass	0.0	pass	124.095458728	Sanger / Illumina 1.9	pass	485.6 Mbp	50-151	Conventional base calls	pass	pass	warn	3913639.0	pass	pass	pass	52.0	96.5828678324	PD_1P_2_bbduk_polyg_filt.fastq	fail	pass
PD_200S_1_bbduk_polyg_filt	pass	0.0	pass	132.713178775	Sanger / Illumina 1.9	pass	674 Mbp	51-151	Conventional base calls	pass	warn	warn	5079129.0	pass	warn	pass	48.0	97.8885613498	PD_200S_1_bbduk_polyg_filt.fastq	fail	pass
PD_200S_2_bbduk_polyg_filt	pass	0.0	pass	132.685211185	Sanger / Illumina 1.9	pass	673.9 Mbp	50-151	Conventional base calls	pass	warn	warn	5079129.0	pass	pass	pass	48.0	97.871095187	PD_200S_2_bbduk_polyg_filt.fastq	fail	pass
PD_203_1_bbduk_polyg_filt	pass	0.0	pass	131.169472374	Sanger / Illumina 1.9	pass	576.4 Mbp	51-151	Conventional base calls	pass	pass	warn	4394852.0	pass	pass	pass	48.0	98.4716664625	PD_203_1_bbduk_polyg_filt.fastq	fail	pass
PD_203_2_bbduk_polyg_filt	pass	0.0	pass	131.151891804	Sanger / Illumina 1.9	pass	576.3 Mbp	50-151	Conventional base calls	pass	pass	warn	4394852.0	pass	pass	pass	48.0	98.4742003372	PD_203_2_bbduk_polyg_filt.fastq	fail	pass
PD_204_1_bbduk_polyg_filt	pass	0.0	pass	125.516587962	Sanger / Illumina 1.9	pass	535.8 Mbp	51-151	Conventional base calls	pass	pass	warn	4269542.0	pass	warn	pass	47.0	97.4782444284	PD_204_1_bbduk_polyg_filt.fastq	fail	pass
PD_204_2_bbduk_polyg_filt	pass	0.0	pass	125.492349531	Sanger / Illumina 1.9	pass	535.7 Mbp	50-151	Conventional base calls	pass	pass	warn	4269542.0	pass	warn	pass	48.0	97.5012380134	PD_204_2_bbduk_polyg_filt.fastq	fail	pass
PD_205P_1_bbduk_polyg_filt	pass	0.0	pass	137.11389752	Sanger / Illumina 1.9	pass	461.7 Mbp	51-151	Conventional base calls	pass	pass	warn	3367975.0	pass	warn	pass	45.0	96.1730062347	PD_205P_1_bbduk_polyg_filt.fastq	fail	pass
PD_205P_2_bbduk_polyg_filt	pass	0.0	pass	137.088062114	Sanger / Illumina 1.9	pass	461.7 Mbp	50-151	Conventional base calls	pass	pass	warn	3367975.0	pass	pass	pass	46.0	96.2074677159	PD_205P_2_bbduk_polyg_filt.fastq	fail	pass
PD_206S_1_bbduk_polyg_filt	pass	0.0	pass	132.488362857	Sanger / Illumina 1.9	pass	783.3 Mbp	51-151	Conventional base calls	pass	warn	warn	5912276.0	pass	warn	pass	48.0	97.4010072577	PD_206S_1_bbduk_polyg_filt.fastq	fail	pass
PD_206S_2_bbduk_polyg_filt	pass	0.0	pass	132.455452181	Sanger / Illumina 1.9	pass	783.1 Mbp	50-151	Conventional base calls	pass	warn	warn	5912276.0	pass	warn	pass	48.0	97.4936234049	PD_206S_2_bbduk_polyg_filt.fastq	fail	pass
PD_207P_1_bbduk_polyg_filt	pass	0.0	pass	130.391209116	Sanger / Illumina 1.9	pass	683.3 Mbp	51-151	Conventional base calls	pass	warn	warn	5240770.0	pass	pass	pass	48.0	96.5155753127	PD_207P_1_bbduk_polyg_filt.fastq	fail	pass
PD_207P_2_bbduk_polyg_filt	pass	0.0	pass	130.370836537	Sanger / Illumina 1.9	pass	683.2 Mbp	50-151	Conventional base calls	pass	warn	warn	5240770.0	pass	pass	pass	48.0	96.5309322886	PD_207P_2_bbduk_polyg_filt.fastq	fail	pass
PD_208S_1_bbduk_polyg_filt	pass	0.0	pass	132.670278751	Sanger / Illumina 1.9	pass	545 Mbp	51-151	Conventional base calls	pass	warn	warn	4108431.0	pass	warn	pass	48.0	97.2785710897	PD_208S_1_bbduk_polyg_filt.fastq	fail	pass
PD_208S_2_bbduk_polyg_filt	pass	0.0	pass	132.649067734	Sanger / Illumina 1.9	pass	544.9 Mbp	50-151	Conventional base calls	pass	warn	warn	4108431.0	pass	warn	pass	48.0	97.2782321974	PD_208S_2_bbduk_polyg_filt.fastq	fail	pass
PD_209P_1_bbduk_polyg_filt	pass	0.0	pass	132.349770915	Sanger / Illumina 1.9	pass	714.2 Mbp	51-151	Conventional base calls	pass	warn	warn	5396698.0	pass	warn	pass	46.0	96.5222175677	PD_209P_1_bbduk_polyg_filt.fastq	fail	pass
PD_209P_2_bbduk_polyg_filt	pass	0.0	pass	132.327896058	Sanger / Illumina 1.9	pass	714.1 Mbp	50-151	Conventional base calls	pass	warn	warn	5396698.0	pass	warn	pass	46.0	96.608240913	PD_209P_2_bbduk_polyg_filt.fastq	fail	pass
PD_210S_1_bbduk_polyg_filt	pass	0.0	pass	133.681901801	Sanger / Illumina 1.9	pass	618 Mbp	51-151	Conventional base calls	pass	pass	warn	4623217.0	pass	warn	pass	46.0	97.3351211587	PD_210S_1_bbduk_polyg_filt.fastq	fail	pass
PD_210S_2_bbduk_polyg_filt	pass	0.0	pass	133.646405955	Sanger / Illumina 1.9	pass	617.8 Mbp	50-151	Conventional base calls	pass	pass	warn	4623217.0	pass	warn	pass	46.0	97.3843555161	PD_210S_2_bbduk_polyg_filt.fastq	fail	pass
PD_211P_1_bbduk_polyg_filt	pass	0.0	pass	134.609046251	Sanger / Illumina 1.9	pass	5.8 Mbp	51-151	Conventional base calls	pass	warn	warn	43156.0	pass	warn	pass	44.0	95.1686903327	PD_211P_1_bbduk_polyg_filt.fastq	fail	pass
PD_211P_2_bbduk_polyg_filt	pass	0.0	pass	134.29451293	Sanger / Illumina 1.9	pass	5.7 Mbp	50-151	Conventional base calls	pass	warn	warn	43156.0	pass	warn	pass	44.0	95.4745574196	PD_211P_2_bbduk_polyg_filt.fastq	fail	pass
PD_212S_1_bbduk_polyg_filt	pass	0.0	pass	132.112604346	Sanger / Illumina 1.9	pass	2.2 Mbp	51-151	Conventional base calls	pass	pass	warn	16891.0	pass	fail	pass	42.0	95.1571842993	PD_212S_1_bbduk_polyg_filt.fastq	fail	pass
PD_212S_2_bbduk_polyg_filt	pass	0.0	pass	131.933455686	Sanger / Illumina 1.9	pass	2.2 Mbp	51-151	Conventional base calls	pass	pass	warn	16891.0	pass	warn	pass	42.0	95.293351489	PD_212S_2_bbduk_polyg_filt.fastq	fail	pass
