Sample	FastQC_percent_duplicates	FastQC_percent_gc	FastQC_avg_sequence_length	FastQC_total_sequences	FastQC_percent_fails
PD_46P_1_bbduk_polyg_filt	2.74574732345	50.0	124.514577765	3939047.0	9.09090909091
PD_46P_2_bbduk_polyg_filt	2.72517717157	50.0	124.498286514	3939047.0	9.09090909091
PD_47P_1_bbduk_polyg_filt	2.46287583872	48.0	126.775583891	3507676.0	9.09090909091
PD_47P_2_bbduk_polyg_filt	2.4393092265	48.0	126.740006774	3507676.0	9.09090909091
PD_48P_1_bbduk_polyg_filt	2.63192110361	47.0	125.782267812	3379707.0	9.09090909091
PD_48P_2_bbduk_polyg_filt	2.59076590531	47.0	125.746994932	3379707.0	9.09090909091
PD_4P_1_bbduk_polyg_filt	1.80775434599	48.0	120.359598029	3554188.0	9.09090909091
PD_4P_2_bbduk_polyg_filt	1.79094172549	48.0	120.339200402	3554188.0	9.09090909091
PD_50P_1_bbduk_polyg_filt	2.95957320154	47.0	125.207310411	234296.0	9.09090909091
PD_50P_2_bbduk_polyg_filt	2.97187941936	47.0	125.185257111	234296.0	9.09090909091
PD_51P_1_bbduk_polyg_filt	2.63986979001	46.0	128.60814868	3622550.0	9.09090909091
PD_51P_2_bbduk_polyg_filt	2.66534110494	46.0	128.571958427	3622550.0	9.09090909091
PD_52P_1_bbduk_polyg_filt	1.91271999394	50.0	123.845815734	2728041.0	9.09090909091
PD_52P_2_bbduk_polyg_filt	1.91725214488	50.0	123.819482918	2728041.0	9.09090909091
PD_53P_1_bbduk_polyg_filt	2.15244842617	47.0	128.491290913	3448295.0	9.09090909091
PD_53P_2_bbduk_polyg_filt	2.10646001745	48.0	128.451495014	3448295.0	9.09090909091
PD_54P_1_bbduk_polyg_filt	3.22043453107	48.0	125.436181967	4065622.0	9.09090909091
PD_54P_2_bbduk_polyg_filt	3.1661025574	48.0	125.407408018	4065622.0	9.09090909091
PD_55P_1_bbduk_polyg_filt	3.86843911743	47.0	131.303657921	3795544.0	9.09090909091
PD_55P_2_bbduk_polyg_filt	3.75144486472	47.0	131.284914363	3795544.0	9.09090909091
PD_56P_1_bbduk_polyg_filt	2.97140543599	48.0	125.679100736	6722739.0	9.09090909091
PD_56P_2_bbduk_polyg_filt	2.9010023394	48.0	125.657481571	6722739.0	9.09090909091
PD_57P_1_bbduk_polyg_filt	4.02648586923	45.0	121.644811465	4403025.0	9.09090909091
PD_57P_2_bbduk_polyg_filt	3.92938146317	45.0	121.630958716	4403025.0	9.09090909091
PD_58P_1_bbduk_polyg_filt	2.35963646763	48.0	125.632951638	3672734.0	9.09090909091
PD_58P_2_bbduk_polyg_filt	2.38497283451	48.0	125.600873083	3672734.0	9.09090909091
PD_59P_1_bbduk_polyg_filt	1.92677064601	51.0	123.852379313	2750353.0	9.09090909091
PD_59P_2_bbduk_polyg_filt	1.92874456315	51.0	123.828531828	2750353.0	9.09090909091
PD_5P_1_bbduk_polyg_filt	2.04058993006	49.0	124.434988741	3491003.0	9.09090909091
PD_5P_2_bbduk_polyg_filt	2.0466937549	49.0	124.416478015	3491003.0	9.09090909091
PD_60P_1_bbduk_polyg_filt	2.26745616192	47.0	124.86057322	3861941.0	9.09090909091
PD_60P_2_bbduk_polyg_filt	2.25167336961	47.0	124.84054469	3861941.0	9.09090909091
PD_63P_1_bbduk_polyg_filt	2.6596544548	47.0	137.183974895	3199355.0	9.09090909091
PD_63P_2_bbduk_polyg_filt	2.64612192886	47.0	137.145845647	3199355.0	9.09090909091
PD_64P_1_bbduk_polyg_filt	1.8334138401	48.0	121.266999795	4275434.0	9.09090909091
PD_64P_2_bbduk_polyg_filt	1.76245374432	48.0	121.238869551	4275434.0	9.09090909091
PD_65P_1_bbduk_polyg_filt	2.27949123905	48.0	124.221969577	3545594.0	9.09090909091
PD_65P_2_bbduk_polyg_filt	2.28520350711	48.0	124.199354748	3545594.0	9.09090909091
PD_66P_1_bbduk_polyg_filt	2.20495488528	46.0	123.398907477	2898063.0	9.09090909091
PD_66P_2_bbduk_polyg_filt	2.19619955881	46.0	123.379172226	2898063.0	9.09090909091
PD_6P_1_bbduk_polyg_filt	1.81546844764	47.0	124.784807453	2608529.0	9.09090909091
PD_6P_2_bbduk_polyg_filt	1.78951109751	47.0	124.754524102	2608529.0	9.09090909091
PD_70P_1_bbduk_polyg_filt	3.78448876727	46.0	125.462301813	2899662.0	9.09090909091
PD_70P_2_bbduk_polyg_filt	3.766895455	46.0	125.428915508	2899662.0	9.09090909091
PD_73P_1_bbduk_polyg_filt	1.49756984816	45.0	128.544474488	1255214.0	9.09090909091
PD_73P_2_bbduk_polyg_filt	1.47140460808	45.0	128.518389693	1255214.0	9.09090909091
PD_74P_1_bbduk_polyg_filt	3.27630116275	48.0	123.322893477	3555860.0	9.09090909091
PD_74P_2_bbduk_polyg_filt	3.17955041326	48.0	123.304477117	3555860.0	9.09090909091
PD_75P_1_bbduk_polyg_filt	1.80785759524	47.0	125.60593585	3017765.0	9.09090909091
PD_75P_2_bbduk_polyg_filt	1.77192287268	47.0	125.582655044	3017765.0	9.09090909091
PD_76P_1_bbduk_polyg_filt	3.64752392236	49.0	126.25617623	2806283.0	9.09090909091
PD_76P_2_bbduk_polyg_filt	3.57455888662	49.0	126.210027285	2806283.0	9.09090909091
PD_77P_1_bbduk_polyg_filt	2.01955697663	50.0	121.989513837	3986587.0	9.09090909091
PD_77P_2_bbduk_polyg_filt	2.01894400639	50.0	121.965952831	3986587.0	9.09090909091
PD_78P_1_bbduk_polyg_filt	2.05119809586	49.0	123.77461167	2760733.0	9.09090909091
PD_78P_2_bbduk_polyg_filt	2.07494093868	49.0	123.750657525	2760733.0	9.09090909091
PD_79S_1_bbduk_polyg_filt	2.43239467511	47.0	124.548407477	3966505.0	9.09090909091
PD_79S_2_bbduk_polyg_filt	2.43421207406	47.0	124.516781398	3966505.0	9.09090909091
PD_7P_1_bbduk_polyg_filt	6.29886487247	43.0	123.76203632	3395577.0	9.09090909091
PD_7P_2_bbduk_polyg_filt	6.34822404167	43.0	123.744628674	3395577.0	9.09090909091
PD_81P_1_bbduk_polyg_filt	3.75	48.0	124.00625	800.0	18.1818181818
PD_81P_2_bbduk_polyg_filt	3.5	48.0	124.0125	800.0	18.1818181818
PD_82P_1_bbduk_polyg_filt	2.02481676704	47.0	127.459378827	3474555.0	9.09090909091
PD_82P_2_bbduk_polyg_filt	2.01228711389	47.0	127.426030096	3474555.0	9.09090909091
PD_83P_1_bbduk_polyg_filt	4.92498552024	45.0	127.197503877	53523.0	9.09090909091
PD_83P_2_bbduk_polyg_filt	4.82409431459	46.0	127.171029277	53523.0	9.09090909091
PD_84P_1_bbduk_polyg_filt	1.96441163119	50.0	116.800360762	3326851.0	18.1818181818
PD_84P_2_bbduk_polyg_filt	2.03240933909	50.0	116.785371512	3326851.0	18.1818181818
PD_8P_1_bbduk_polyg_filt	6.93163665409	47.0	123.238169894	4305477.0	9.09090909091
PD_8P_2_bbduk_polyg_filt	6.96434564105	47.0	123.224392094	4305477.0	9.09090909091
PD_9P_1_bbduk_polyg_filt	7.09960496317	46.0	124.201252723	4057560.0	9.09090909091
PD_9P_2_bbduk_polyg_filt	7.0675074645	46.0	124.178479185	4057560.0	9.09090909091
PD_Extr_neg_plate1_1_bbduk_polyg_filt	4.55432661028	52.0	126.936239427	1537.0	9.09090909091
PD_Extr_neg_plate1_2_bbduk_polyg_filt	4.42420299284	51.0	126.887443071	1537.0	18.1818181818
PD_Extr_neg_plate3_1_bbduk_polyg_filt	3.64683301344	55.0	110.50671785	521.0	18.1818181818
PD_Extr_neg_plate3_2_bbduk_polyg_filt	3.45489443378	55.0	110.431861804	521.0	18.1818181818
PD_Extr_pos_plate1_1_bbduk_polyg_filt	5.94323975674	45.0	141.139873457	32558.0	9.09090909091
PD_Extr_pos_plate1_2_bbduk_polyg_filt	5.35045150193	45.0	140.83368143	32558.0	9.09090909091
PD_Extr_pos_plate2_1_bbduk_polyg_filt	4.1717791411	46.0	127.726380368	815.0	9.09090909091
PD_Extr_pos_plate2_2_bbduk_polyg_filt	3.9263803681	46.0	127.536196319	815.0	9.09090909091
PD_Extr_pos_plate3_1_bbduk_polyg_filt	6.83157636079	51.0	133.234181196	5526998.0	9.09090909091
PD_Extr_pos_plate3_2_bbduk_polyg_filt	6.72168930655	51.0	133.216372251	5526998.0	9.09090909091
PD_Lib_neg_plate1_1_bbduk_polyg_filt	4.71740097908	52.0	127.010680908	2247.0	18.1818181818
PD_Lib_neg_plate1_2_bbduk_polyg_filt	4.36137071651	52.0	126.982643525	2247.0	18.1818181818
PD_Lib_neg_plate2_1_bbduk_polyg_filt	3.20699708455	51.0	130.157434402	343.0	9.09090909091
PD_Lib_neg_plate2_2_bbduk_polyg_filt	2.91545189504	51.0	130.131195335	343.0	9.09090909091
PD_Lib_pos_plate1_1_bbduk_polyg_filt	5.63844977221	47.0	138.613449129	4256811.0	9.09090909091
PD_Lib_pos_plate1_2_bbduk_polyg_filt	5.68917189379	47.0	138.582215654	4256811.0	9.09090909091
PD_Lib_pos_plate2_1_bbduk_polyg_filt	5.73472329761	47.0	141.32247912	4051115.0	9.09090909091
PD_Lib_pos_plate2_2_bbduk_polyg_filt	5.57450459939	47.0	141.280176939	4051115.0	9.09090909091
