PD_196_1_bbduk_polyg_filt	46639.0	75499.0	92285.0	107911.0	121420.0	133347.0	142252.0	148021.0	151018.0	153456.0	157191.0	157244.0	157858.0	156649.0	156779.0	126244.0	129731.0	153948.0	152853.0	144987.0	3931072.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_196_2_bbduk_polyg_filt	46693.0	75550.0	92305.0	107928.0	121445.0	133397.0	142239.0	148048.0	150993.0	153467.0	157211.0	157254.0	157872.0	156643.0	156889.0	126521.0	131226.0	157744.0	158978.0	146734.0	3917267.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_197_1_bbduk_polyg_filt	43313.0	66948.0	79167.0	88863.0	96707.0	104400.0	110538.0	114873.0	117570.0	120306.0	123435.0	123995.0	125621.0	126454.0	127231.0	101989.0	106390.0	127676.0	128039.0	120273.0	3361879.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_197_2_bbduk_polyg_filt	43355.0	66978.0	79212.0	88893.0	96739.0	104418.0	110583.0	114891.0	117572.0	120335.0	123412.0	123969.0	125647.0	126483.0	127343.0	102251.0	108202.0	132249.0	135708.0	122345.0	3345082.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_198_1_bbduk_polyg_filt	10921.0	18843.0	25201.0	32172.0	39346.0	46220.0	53364.0	60633.0	67468.0	72441.0	78690.0	83937.0	88771.0	92625.0	96239.0	79646.0	83358.0	101897.0	103599.0	99735.0	2679672.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_198_2_bbduk_polyg_filt	10940.0	18857.0	25212.0	32195.0	39354.0	46232.0	53352.0	60654.0	67492.0	72448.0	78710.0	83953.0	88792.0	92640.0	96288.0	79796.0	84138.0	103992.0	106981.0	100668.0	2672084.0
	151
PD_199P_1_bbduk_polyg_filt	1.0
	151
PD_199P_2_bbduk_polyg_filt	1.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_1P_1_bbduk_polyg_filt	55817.0	82457.0	93221.0	101555.0	108135.0	111994.0	116654.0	118177.0	118640.0	119063.0	119969.0	118109.0	114925.0	111809.0	111086.0	88126.0	91195.0	106340.0	102871.0	95487.0	1828009.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_1P_2_bbduk_polyg_filt	55895.0	82533.0	93267.0	101557.0	108132.0	112047.0	116673.0	118169.0	118641.0	119094.0	119951.0	118093.0	114924.0	111799.0	111132.0	88254.0	91897.0	108022.0	105742.0	96376.0	1821441.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_200S_1_bbduk_polyg_filt	35092.0	55541.0	67639.0	79674.0	89849.0	98958.0	105808.0	110149.0	111520.0	113638.0	116848.0	115102.0	114541.0	114513.0	117215.0	96436.0	101289.0	119111.0	120067.0	112341.0	3083798.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_200S_2_bbduk_polyg_filt	35122.0	55596.0	67690.0	79696.0	89856.0	98971.0	105802.0	110166.0	111520.0	113657.0	116837.0	115126.0	114550.0	114521.0	117260.0	96671.0	102447.0	122115.0	125237.0	113750.0	3072539.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_203_1_bbduk_polyg_filt	31323.0	50216.0	61918.0	73275.0	82759.0	92115.0	99958.0	104117.0	106066.0	108676.0	111129.0	110484.0	110599.0	112008.0	112208.0	90091.0	93799.0	112006.0	112129.0	104950.0	2515026.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_203_2_bbduk_polyg_filt	31342.0	50251.0	61938.0	73293.0	82776.0	92136.0	99956.0	104118.0	106120.0	108655.0	111112.0	110504.0	110620.0	112045.0	112190.0	90206.0	94406.0	113478.0	114868.0	105643.0	2509195.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_204_1_bbduk_polyg_filt	55293.0	83362.0	94919.0	104933.0	111241.0	116874.0	121894.0	123804.0	122691.0	123617.0	123172.0	121198.0	120625.0	119273.0	117435.0	93216.0	95924.0	111504.0	109152.0	102195.0	2097220.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_204_2_bbduk_polyg_filt	55355.0	83413.0	94943.0	104954.0	111258.0	116889.0	121910.0	123802.0	122684.0	123628.0	123201.0	121169.0	120645.0	119297.0	117485.0	93362.0	96662.0	113561.0	112638.0	103234.0	2089452.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_205P_1_bbduk_polyg_filt	16254.0	24870.0	28098.0	30580.0	33026.0	39750.0	45636.0	49963.0	54941.0	65438.0	71975.0	72372.0	71295.0	69936.0	72177.0	62041.0	67823.0	85997.0	88253.0	85244.0	2232306.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_205P_2_bbduk_polyg_filt	16285.0	24892.0	28131.0	30589.0	33041.0	39759.0	45654.0	49995.0	54933.0	65445.0	71968.0	72357.0	71322.0	69939.0	72236.0	62147.0	68544.0	87761.0	91247.0	86091.0	2225639.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_206S_1_bbduk_polyg_filt	43146.0	68531.0	83323.0	96034.0	106621.0	115037.0	122731.0	127742.0	130560.0	133085.0	135244.0	135718.0	135810.0	135367.0	135582.0	109351.0	112921.0	134305.0	133412.0	125047.0	3592709.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_206S_2_bbduk_polyg_filt	43203.0	68560.0	83375.0	96062.0	106657.0	115058.0	122755.0	127738.0	130546.0	133086.0	135253.0	135718.0	135775.0	135398.0	135675.0	109643.0	114575.0	138756.0	140407.0	126965.0	3577071.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_207P_1_bbduk_polyg_filt	41831.0	65587.0	80127.0	92124.0	103310.0	111598.0	120009.0	125448.0	128413.0	132465.0	136277.0	136686.0	138521.0	138474.0	139716.0	111820.0	115160.0	137238.0	134859.0	127629.0	2923478.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_207P_2_bbduk_polyg_filt	41880.0	65640.0	80174.0	92148.0	103338.0	111599.0	120002.0	125483.0	128431.0	132466.0	136319.0	136693.0	138513.0	138474.0	139743.0	111971.0	115984.0	139240.0	138371.0	128585.0	2915716.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_208S_1_bbduk_polyg_filt	27906.0	43814.0	53917.0	63554.0	70791.0	78211.0	83928.0	87814.0	90406.0	93974.0	96557.0	95813.0	97775.0	98634.0	98644.0	78732.0	82103.0	99419.0	99494.0	94224.0	2472721.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_208S_2_bbduk_polyg_filt	27932.0	43840.0	53949.0	63577.0	70796.0	78219.0	83938.0	87825.0	90387.0	93977.0	96551.0	95819.0	97794.0	98645.0	98669.0	78854.0	82849.0	101226.0	102628.0	95101.0	2465855.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_209P_1_bbduk_polyg_filt	38330.0	61502.0	74049.0	85100.0	93745.0	101965.0	109431.0	114931.0	118437.0	123077.0	127094.0	127803.0	130881.0	132958.0	134883.0	108357.0	113299.0	137971.0	137831.0	132677.0	3192377.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_209P_2_bbduk_polyg_filt	38377.0	61544.0	74071.0	85168.0	93751.0	101981.0	109422.0	114939.0	118432.0	123086.0	127121.0	127793.0	130912.0	132977.0	134917.0	108582.0	114214.0	140211.0	141987.0	133869.0	3183344.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_210S_1_bbduk_polyg_filt	31133.0	48486.0	58859.0	68391.0	75615.0	82104.0	87928.0	92907.0	95814.0	98446.0	100999.0	101768.0	103219.0	102975.0	104011.0	83992.0	86266.0	104235.0	103792.0	98169.0	2894108.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_210S_2_bbduk_polyg_filt	31182.0	48532.0	58893.0	68401.0	75647.0	82116.0	87937.0	92901.0	95814.0	98477.0	101028.0	101753.0	103234.0	102979.0	104075.0	84245.0	87666.0	107876.0	109609.0	99769.0	2881083.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_211P_1_bbduk_polyg_filt	281.0	372.0	461.0	537.0	595.0	659.0	688.0	765.0	808.0	874.0	906.0	974.0	1019.0	1054.0	1135.0	1007.0	1019.0	1217.0	1192.0	1084.0	26509.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_211P_2_bbduk_polyg_filt	313.0	389.0	469.0	541.0	596.0	644.0	699.0	765.0	800.0	879.0	906.0	989.0	1024.0	1059.0	1132.0	1038.0	1103.0	1357.0	1516.0	1104.0	25833.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_212S_1_bbduk_polyg_filt	122.0	176.0	233.0	226.0	262.0	274.0	324.0	345.0	377.0	392.0	445.0	432.0	468.0	473.0	478.0	437.0	438.0	534.0	512.0	490.0	9453.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_212S_2_bbduk_polyg_filt	126.0	181.0	235.0	226.0	265.0	277.0	321.0	351.0	374.0	393.0	449.0	424.0	464.0	475.0	481.0	441.0	455.0	573.0	581.0	500.0	9299.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_213S_1_bbduk_polyg_filt	45192.0	70320.0	82866.0	94594.0	103764.0	111197.0	119013.0	123445.0	127191.0	131775.0	135486.0	138199.0	141488.0	142727.0	144612.0	117790.0	122831.0	149893.0	149063.0	143516.0	3526964.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_213S_2_bbduk_polyg_filt	45253.0	70372.0	82888.0	94615.0	103788.0	111201.0	119038.0	123476.0	127175.0	131783.0	135540.0	138224.0	141465.0	142748.0	144640.0	117990.0	123939.0	152531.0	153884.0	144855.0	3516521.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_214S_1_bbduk_polyg_filt	21920.0	35838.0	44884.0	53740.0	60725.0	67920.0	74584.0	78723.0	81601.0	87289.0	91839.0	94421.0	98122.0	99139.0	102171.0	83303.0	88384.0	109182.0	110826.0	105823.0	3044456.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_214S_2_bbduk_polyg_filt	21939.0	35863.0	44901.0	53761.0	60724.0	67939.0	74585.0	78740.0	81648.0	87294.0	91853.0	94403.0	98112.0	99174.0	102215.0	83478.0	89576.0	112145.0	115633.0	107429.0	3033478.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_215S_1_bbduk_polyg_filt	47193.0	74666.0	91179.0	106278.0	117958.0	127937.0	137530.0	142181.0	146495.0	147997.0	151222.0	150504.0	150624.0	148950.0	149533.0	120059.0	125357.0	149902.0	149949.0	141007.0	4233503.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_215S_2_bbduk_polyg_filt	47250.0	74699.0	91245.0	106302.0	118003.0	127982.0	137541.0	142145.0	146496.0	148022.0	151231.0	150519.0	150619.0	148955.0	149627.0	120411.0	127171.0	154665.0	158302.0	143354.0	4215485.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_216S_1_bbduk_polyg_filt	227.0	365.0	386.0	447.0	445.0	526.0	600.0	596.0	658.0	715.0	752.0	826.0	879.0	918.0	983.0	766.0	813.0	1122.0	1009.0	951.0	19202.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_216S_2_bbduk_polyg_filt	241.0	375.0	385.0	451.0	451.0	533.0	598.0	589.0	652.0	715.0	753.0	827.0	887.0	915.0	981.0	777.0	862.0	1195.0	1137.0	979.0	18883.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_217P_1_bbduk_polyg_filt	334.0	525.0	538.0	589.0	727.0	841.0	890.0	963.0	970.0	1116.0	1218.0	1287.0	1409.0	1355.0	1372.0	1132.0	1282.0	1580.0	1497.0	1421.0	37937.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_217P_2_bbduk_polyg_filt	342.0	539.0	557.0	595.0	740.0	837.0	890.0	959.0	972.0	1116.0	1216.0	1285.0	1404.0	1363.0	1380.0	1137.0	1381.0	1755.0	1823.0	1466.0	37226.0
	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_218S_1_bbduk_polyg_filt	3.0	4.0	2.0	2.0	4.0	5.0	3.0	3.0	3.0	7.0	2.0	1.0	10.0	1.0	3.0	8.0	4.0	4.0	6.0	15.0	7.0	7.0	5.0	7.0	7.0	6.0	10.0	8.0	15.0	13.0	13.0	8.0	11.0	9.0	13.0	8.0	12.0	18.0	8.0	13.0	11.0	16.0	10.0	14.0	21.0	16.0	21.0	7.0	16.0	632.0
	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126	128	130	132	134	136	138	140	142	144	146	148	150
PD_218S_2_bbduk_polyg_filt	3.0	4.0	2.0	2.0	4.0	5.0	3.0	3.0	3.0	7.0	2.0	1.0	10.0	1.0	3.0	8.0	4.0	4.0	6.0	15.0	7.0	7.0	5.0	7.0	7.0	6.0	10.0	8.0	15.0	13.0	13.0	8.0	11.0	9.0	13.0	8.0	12.0	18.0	8.0	13.0	11.0	16.0	10.0	14.0	20.0	15.0	21.0	7.0	16.0	634.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_221P_1_bbduk_polyg_filt	33036.0	51106.0	60934.0	69160.0	76592.0	82980.0	89201.0	93170.0	96121.0	99903.0	104569.0	105578.0	108927.0	110832.0	114075.0	93675.0	99959.0	121178.0	122506.0	116564.0	3050624.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_221P_2_bbduk_polyg_filt	33072.0	51146.0	60966.0	69176.0	76612.0	82996.0	89212.0	93189.0	96158.0	99883.0	104556.0	105618.0	108925.0	110854.0	114148.0	93859.0	100957.0	123588.0	126748.0	117865.0	3041162.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_222S_1_bbduk_polyg_filt	45579.0	69268.0	81810.0	91518.0	99138.0	105810.0	110970.0	114274.0	115666.0	117410.0	119480.0	118516.0	116792.0	114003.0	115038.0	91514.0	94545.0	112575.0	110852.0	103972.0	2653020.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_222S_2_bbduk_polyg_filt	45632.0	69319.0	81817.0	91542.0	99154.0	105823.0	111004.0	114294.0	115671.0	117399.0	119476.0	118514.0	116824.0	114025.0	115122.0	91746.0	95860.0	115775.0	116127.0	105404.0	2641222.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_223P_1_bbduk_polyg_filt	45614.0	73212.0	89818.0	103944.0	115473.0	126414.0	136151.0	140987.0	144293.0	151396.0	156821.0	158683.0	161103.0	161281.0	164327.0	130619.0	136857.0	163966.0	163458.0	152649.0	4091012.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_223P_2_bbduk_polyg_filt	45679.0	73245.0	89824.0	104005.0	115493.0	126418.0	136175.0	141026.0	144270.0	151407.0	156896.0	158684.0	161124.0	161266.0	164402.0	130953.0	138575.0	168396.0	170334.0	154678.0	4075228.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_224S_1_bbduk_polyg_filt	50532.0	78694.0	92152.0	104294.0	114941.0	122068.0	130814.0	136697.0	140641.0	145762.0	149210.0	151677.0	153824.0	156017.0	157201.0	127196.0	131209.0	161419.0	162452.0	156287.0	4643437.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_224S_2_bbduk_polyg_filt	50585.0	78745.0	92214.0	104344.0	114927.0	122087.0	130822.0	136696.0	140648.0	145767.0	149217.0	151716.0	153822.0	156029.0	157279.0	127526.0	132849.0	165616.0	169841.0	158422.0	4627372.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_225P_1_bbduk_polyg_filt	50508.0	77921.0	91927.0	103875.0	113968.0	122177.0	130916.0	135756.0	137633.0	143219.0	147590.0	147895.0	148559.0	151111.0	152800.0	124773.0	128581.0	155404.0	155357.0	148447.0	3631607.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_225P_2_bbduk_polyg_filt	50577.0	77952.0	91949.0	103918.0	113979.0	122199.0	130920.0	135788.0	137642.0	143231.0	147576.0	147906.0	148569.0	151087.0	152888.0	124954.0	129529.0	157706.0	159496.0	149574.0	3622584.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_226S_1_bbduk_polyg_filt	37234.0	56332.0	66249.0	73973.0	81117.0	86988.0	91594.0	95344.0	98328.0	100328.0	103804.0	105841.0	106969.0	107570.0	108656.0	87835.0	90865.0	109703.0	110069.0	104621.0	2868116.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_226S_2_bbduk_polyg_filt	37272.0	56365.0	66271.0	73975.0	81141.0	86996.0	91604.0	95380.0	98333.0	100335.0	103795.0	105860.0	106974.0	107593.0	108726.0	88044.0	92208.0	113289.0	116042.0	106360.0	2854973.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_227P_1_bbduk_polyg_filt	55476.0	84385.0	98543.0	108474.0	117247.0	123419.0	130602.0	132182.0	132447.0	134030.0	134523.0	130448.0	129697.0	127016.0	125545.0	97492.0	98750.0	115240.0	111414.0	104113.0	1886745.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_227P_2_bbduk_polyg_filt	55523.0	84438.0	98630.0	108493.0	117240.0	123442.0	130606.0	132184.0	132438.0	134017.0	134547.0	130431.0	129667.0	127056.0	125600.0	97564.0	99214.0	116348.0	113337.0	104682.0	1882331.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_228S_1_bbduk_polyg_filt	27908.0	45189.0	56858.0	67590.0	77570.0	85345.0	93850.0	98809.0	101081.0	105854.0	109956.0	110337.0	112078.0	112506.0	115638.0	94987.0	98593.0	119944.0	120931.0	115700.0	3307927.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_228S_2_bbduk_polyg_filt	27950.0	45217.0	56877.0	67614.0	77577.0	85368.0	93848.0	98849.0	101085.0	105855.0	109981.0	110335.0	112087.0	112507.0	115696.0	95204.0	99788.0	122965.0	126122.0	117151.0	3296575.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_229P_1_bbduk_polyg_filt	42030.0	64310.0	74650.0	83922.0	90410.0	96548.0	102859.0	107043.0	109513.0	112701.0	115472.0	117470.0	119520.0	120462.0	121560.0	99078.0	102714.0	124403.0	125349.0	119303.0	3017701.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_229P_2_bbduk_polyg_filt	42071.0	64345.0	74697.0	83956.0	90383.0	96602.0	102853.0	107043.0	109530.0	112691.0	115485.0	117482.0	119523.0	120466.0	121609.0	99209.0	103504.0	126411.0	128844.0	120336.0	3009978.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_230S_1_bbduk_polyg_filt	30106.0	46803.0	56175.0	64851.0	72830.0	79469.0	85433.0	90705.0	94088.0	98268.0	103050.0	105406.0	107585.0	109629.0	112748.0	92306.0	97358.0	119548.0	120702.0	115611.0	3246385.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_230S_2_bbduk_polyg_filt	30144.0	46817.0	56199.0	64877.0	72864.0	79484.0	85444.0	90690.0	94101.0	98263.0	103045.0	105414.0	107617.0	109665.0	112829.0	92500.0	98455.0	122214.0	125361.0	117010.0	3236063.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_231P_1_bbduk_polyg_filt	61265.0	93522.0	108697.0	120921.0	130632.0	138051.0	145147.0	148559.0	147736.0	148833.0	149945.0	148963.0	148928.0	147748.0	146784.0	117685.0	122782.0	146146.0	144085.0	135149.0	3365887.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_231P_2_bbduk_polyg_filt	61334.0	93588.0	108730.0	120936.0	130672.0	138073.0	145144.0	148593.0	147735.0	148825.0	149973.0	148960.0	148932.0	147755.0	146849.0	117927.0	123917.0	149041.0	149060.0	136683.0	3354738.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_232S_1_bbduk_polyg_filt	45223.0	68952.0	81304.0	90999.0	98675.0	104413.0	109099.0	111841.0	113614.0	113748.0	114981.0	114604.0	113652.0	113242.0	111153.0	88873.0	91228.0	106607.0	105714.0	99788.0	2903116.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_232S_2_bbduk_polyg_filt	45270.0	68997.0	81329.0	91014.0	98699.0	104401.0	109114.0	111875.0	113609.0	113772.0	114968.0	114586.0	113661.0	113266.0	111222.0	89158.0	92752.0	110317.0	111928.0	101415.0	2889473.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_25P_1_bbduk_polyg_filt	70956.0	99952.0	110120.0	116933.0	121477.0	124327.0	128359.0	126769.0	124171.0	123393.0	123724.0	119232.0	118574.0	114358.0	112216.0	88037.0	87948.0	102771.0	98302.0	91092.0	1551707.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_25P_2_bbduk_polyg_filt	71019.0	100026.0	110158.0	116924.0	121466.0	124365.0	128370.0	126804.0	124158.0	123391.0	123713.0	119215.0	118584.0	114361.0	112189.0	88116.0	88349.0	103635.0	100006.0	91605.0	1547964.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_26P_1_bbduk_polyg_filt	79.0	92.0	100.0	130.0	115.0	105.0	126.0	123.0	131.0	126.0	121.0	125.0	110.0	103.0	121.0	96.0	106.0	116.0	122.0	103.0	1706.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_26P_2_bbduk_polyg_filt	79.0	93.0	100.0	129.0	115.0	106.0	125.0	123.0	131.0	127.0	121.0	125.0	109.0	103.0	121.0	96.0	106.0	117.0	124.0	102.0	1704.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_27P_1_bbduk_polyg_filt	66723.0	98365.0	111541.0	122308.0	129657.0	134930.0	139524.0	141160.0	141554.0	141270.0	140738.0	138856.0	136782.0	132973.0	131183.0	102603.0	103522.0	121978.0	117931.0	109661.0	2305069.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_27P_2_bbduk_polyg_filt	66802.0	98439.0	111569.0	122374.0	129661.0	134953.0	139538.0	141140.0	141562.0	141286.0	140759.0	138821.0	136770.0	132999.0	131210.0	102744.0	104397.0	124032.0	121475.0	110507.0	2297290.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_28P_1_bbduk_polyg_filt	5472.0	7682.0	8579.0	8936.0	9111.0	9555.0	9925.0	9825.0	10123.0	10152.0	10416.0	10252.0	10148.0	9817.0	9524.0	7774.0	7738.0	9241.0	8564.0	8486.0	150556.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_28P_2_bbduk_polyg_filt	5477.0	7686.0	8582.0	8934.0	9121.0	9551.0	9929.0	9827.0	10116.0	10165.0	10417.0	10250.0	10144.0	9813.0	9529.0	7781.0	7780.0	9313.0	8686.0	8530.0	150245.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_29P_1_bbduk_polyg_filt	48013.0	68964.0	76423.0	81722.0	86053.0	88702.0	91595.0	92019.0	90026.0	90079.0	90027.0	87328.0	85719.0	83400.0	82351.0	65687.0	67319.0	78864.0	76615.0	70639.0	1686698.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_29P_2_bbduk_polyg_filt	48070.0	68994.0	76429.0	81737.0	86097.0	88677.0	91602.0	92051.0	89987.0	90078.0	90036.0	87345.0	85706.0	83422.0	82432.0	65788.0	68094.0	80885.0	79757.0	71459.0	1679597.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_2P_1_bbduk_polyg_filt	43768.0	63424.0	70212.0	74927.0	77860.0	80427.0	81953.0	82218.0	82434.0	82298.0	82014.0	79346.0	77838.0	76085.0	74584.0	58359.0	58945.0	68983.0	66826.0	61459.0	1386570.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_2P_2_bbduk_polyg_filt	43835.0	63450.0	70233.0	74932.0	77881.0	80425.0	81944.0	82225.0	82445.0	82273.0	82015.0	79368.0	77850.0	76090.0	74611.0	58485.0	59744.0	70840.0	69863.0	62262.0	1379759.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_30P_1_bbduk_polyg_filt	43235.0	61248.0	66358.0	69746.0	71847.0	73194.0	76010.0	75614.0	74873.0	75452.0	75299.0	74076.0	72827.0	70699.0	68784.0	54004.0	55164.0	65156.0	63198.0	58154.0	1429003.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_30P_2_bbduk_polyg_filt	43278.0	61280.0	66379.0	69748.0	71893.0	73215.0	75991.0	75591.0	74846.0	75481.0	75292.0	74061.0	72841.0	70705.0	68805.0	54107.0	55872.0	67108.0	66196.0	58967.0	1422285.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_31P_1_bbduk_polyg_filt	54136.0	78925.0	88336.0	95702.0	101301.0	105811.0	110105.0	111133.0	109875.0	110120.0	111412.0	108584.0	107364.0	103955.0	102916.0	81807.0	84007.0	98671.0	95490.0	88275.0	1744902.0
	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_31P_2_bbduk_polyg_filt	54213.0	78954.0	88387.0	95718.0	101313.0	105825.0	110127.0	111127.0	109889.0	110080.0	111423.0	108574.0	107353.0	103975.0	102951.0	81904.0	84417.0	99809.0	97576.0	88919.0	1740293.0
