Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_162P_bmtagged_2	pass	0.0	pass	133.040220001	Sanger / Illumina 1.9	pass	602.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4508702.0	pass	warn	pass	47.0	98.5641419931	PD_162P_bmtagged_2.fastq	fail	pass
PD_163S_bmtagged_1	pass	0.0	pass	129.059908366	Sanger / Illumina 1.9	pass	674.7 Mbp	60-151	Conventional base calls	pass	pass	warn	5202195.0	pass	warn	pass	47.0	98.1842755537	PD_163S_bmtagged_1.fastq	fail	pass
PD_163S_bmtagged_2	pass	0.0	pass	129.160292146	Sanger / Illumina 1.9	pass	675.3 Mbp	60-151	Conventional base calls	pass	pass	warn	5202195.0	pass	warn	pass	47.0	98.2424939281	PD_163S_bmtagged_2.fastq	fail	pass
PD_164P_bmtagged_1	pass	0.0	pass	130.502038298	Sanger / Illumina 1.9	pass	459.6 Mbp	60-151	Conventional base calls	pass	warn	warn	3504394.0	pass	warn	pass	48.0	98.5354926244	PD_164P_bmtagged_1.fastq	fail	pass
PD_164P_bmtagged_2	pass	0.0	pass	130.645749308	Sanger / Illumina 1.9	pass	460.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3504394.0	pass	warn	pass	48.0	98.575229227	PD_164P_bmtagged_2.fastq	fail	pass
PD_165S_bmtagged_1	pass	0.0	pass	128.599808122	Sanger / Illumina 1.9	pass	743.6 Mbp	60-151	Conventional base calls	pass	pass	warn	5753660.0	pass	warn	pass	48.0	97.6976150218	PD_165S_bmtagged_1.fastq	fail	pass
PD_165S_bmtagged_2	pass	0.0	pass	128.773269536	Sanger / Illumina 1.9	pass	744.6 Mbp	60-151	Conventional base calls	pass	pass	warn	5753660.0	pass	warn	pass	48.0	97.713422647	PD_165S_bmtagged_2.fastq	fail	pass
PD_166_bmtagged_1	pass	0.0	pass	132.669662976	Sanger / Illumina 1.9	pass	546.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4097930.0	pass	warn	pass	49.0	98.2355345132	PD_166_bmtagged_1.fastq	fail	pass
PD_166_bmtagged_2	pass	0.0	pass	132.797126354	Sanger / Illumina 1.9	pass	546.8 Mbp	60-151	Conventional base calls	pass	warn	warn	4097930.0	pass	warn	pass	49.0	98.2447797601	PD_166_bmtagged_2.fastq	fail	pass
PD_167P_bmtagged_1	pass	0.0	pass	136.90613188	Sanger / Illumina 1.9	pass	616 Mbp	60-151	Conventional base calls	pass	pass	warn	4476898.0	pass	warn	pass	47.0	96.9024947668	PD_167P_bmtagged_1.fastq	fail	pass
PD_167P_bmtagged_2	pass	0.0	pass	136.940297501	Sanger / Illumina 1.9	pass	616.1 Mbp	60-151	Conventional base calls	pass	pass	warn	4476898.0	pass	warn	pass	47.0	96.9632456043	PD_167P_bmtagged_2.fastq	fail	pass
PD_169P_bmtagged_1	pass	0.0	pass	126.41972322	Sanger / Illumina 1.9	pass	635.4 Mbp	60-151	Conventional base calls	pass	pass	warn	5001739.0	pass	warn	pass	50.0	97.5376321103	PD_169P_bmtagged_1.fastq	fail	pass
PD_169P_bmtagged_2	pass	0.0	pass	126.642894001	Sanger / Illumina 1.9	pass	636.5 Mbp	60-151	Conventional base calls	pass	pass	warn	5001739.0	pass	warn	pass	50.0	97.5895809631	PD_169P_bmtagged_2.fastq	fail	pass
PD_16P_bmtagged_1	pass	0.0	pass	123.019397995	Sanger / Illumina 1.9	pass	473 Mbp	60-151	Conventional base calls	pass	pass	warn	3826117.0	pass	warn	pass	47.0	98.492112679	PD_16P_bmtagged_1.fastq	fail	pass
PD_16P_bmtagged_2	pass	0.0	pass	123.368970682	Sanger / Illumina 1.9	pass	474.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3826117.0	pass	warn	pass	47.0	98.4938234009	PD_16P_bmtagged_2.fastq	fail	pass
PD_170S_bmtagged_1	pass	0.0	pass	129.324651438	Sanger / Illumina 1.9	pass	548 Mbp	60-151	Conventional base calls	pass	pass	warn	4216821.0	pass	warn	pass	47.0	98.3988663497	PD_170S_bmtagged_1.fastq	fail	pass
PD_170S_bmtagged_2	pass	0.0	pass	129.500700172	Sanger / Illumina 1.9	pass	548.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4216821.0	pass	warn	pass	48.0	98.3515194006	PD_170S_bmtagged_2.fastq	fail	pass
PD_171P_bmtagged_1	pass	0.0	pass	132.724042795	Sanger / Illumina 1.9	pass	688.6 Mbp	60-151	Conventional base calls	pass	pass	warn	5162844.0	pass	warn	pass	46.0	98.1150154248	PD_171P_bmtagged_1.fastq	fail	pass
PD_171P_bmtagged_2	pass	0.0	pass	132.887932698	Sanger / Illumina 1.9	pass	689.5 Mbp	60-151	Conventional base calls	pass	pass	warn	5162844.0	pass	warn	pass	46.0	98.0378146545	PD_171P_bmtagged_2.fastq	fail	pass
PD_172S_bmtagged_1	pass	0.0	pass	131.921973792	Sanger / Illumina 1.9	pass	409.7 Mbp	60-151	Conventional base calls	pass	warn	warn	3090782.0	pass	warn	pass	49.0	98.9306351738	PD_172S_bmtagged_1.fastq	fail	pass
PD_172S_bmtagged_2	pass	0.0	pass	132.043349547	Sanger / Illumina 1.9	pass	410.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3090782.0	pass	warn	pass	49.0	98.9136768963	PD_172S_bmtagged_2.fastq	fail	pass
PD_173P_bmtagged_1	pass	0.0	pass	132.878923456	Sanger / Illumina 1.9	pass	608.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4555614.0	pass	warn	pass	48.0	98.0461910174	PD_173P_bmtagged_1.fastq	fail	pass
PD_173P_bmtagged_2	pass	0.0	pass	133.051633435	Sanger / Illumina 1.9	pass	609.1 Mbp	60-151	Conventional base calls	pass	pass	warn	4555614.0	pass	warn	pass	48.0	98.0823989081	PD_173P_bmtagged_2.fastq	fail	pass
PD_174S_bmtagged_1	pass	0.0	pass	137.101017911	Sanger / Illumina 1.9	pass	615.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4469742.0	pass	warn	pass	46.0	97.0686571934	PD_174S_bmtagged_1.fastq	fail	pass
PD_174S_bmtagged_2	pass	0.0	pass	137.024800089	Sanger / Illumina 1.9	pass	615.5 Mbp	60-151	Conventional base calls	pass	pass	warn	4469742.0	pass	warn	pass	46.0	97.1358513866	PD_174S_bmtagged_2.fastq	fail	pass
PD_175P_bmtagged_1	pass	0.0	pass	127.263860734	Sanger / Illumina 1.9	pass	456.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3566135.0	pass	warn	pass	47.0	97.5927169121	PD_175P_bmtagged_1.fastq	fail	pass
PD_175P_bmtagged_2	pass	0.0	pass	127.466797527	Sanger / Illumina 1.9	pass	456.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3566135.0	pass	warn	pass	48.0	97.597701511	PD_175P_bmtagged_2.fastq	fail	pass
PD_176S_bmtagged_1	pass	0.0	pass	134.499545721	Sanger / Illumina 1.9	pass	652.8 Mbp	60-151	Conventional base calls	pass	warn	warn	4829636.0	pass	warn	pass	47.0	98.2356732036	PD_176S_bmtagged_1.fastq	fail	pass
PD_176S_bmtagged_2	pass	0.0	pass	134.546877239	Sanger / Illumina 1.9	pass	653 Mbp	60-151	Conventional base calls	pass	warn	warn	4829636.0	pass	warn	pass	47.0	98.2950814369	PD_176S_bmtagged_2.fastq	fail	pass
PD_177P_bmtagged_1	pass	0.0	pass	133.975810077	Sanger / Illumina 1.9	pass	476.7 Mbp	60-151	Conventional base calls	pass	warn	warn	3541144.0	pass	warn	pass	47.0	97.7707145784	PD_177P_bmtagged_1.fastq	fail	pass
PD_177P_bmtagged_2	pass	0.0	pass	134.128483902	Sanger / Illumina 1.9	pass	477.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3541144.0	pass	warn	pass	47.0	97.8003855902	PD_177P_bmtagged_2.fastq	fail	pass
PD_178S_bmtagged_1	pass	0.0	pass	131.864931686	Sanger / Illumina 1.9	pass	751.4 Mbp	60-151	Conventional base calls	pass	warn	warn	5670612.0	pass	warn	pass	48.0	97.9111368783	PD_178S_bmtagged_1.fastq	fail	pass
PD_178S_bmtagged_2	pass	0.0	pass	132.019349587	Sanger / Illumina 1.9	pass	752.3 Mbp	60-151	Conventional base calls	pass	warn	warn	5670612.0	pass	warn	pass	48.0	97.9030481793	PD_178S_bmtagged_2.fastq	fail	pass
PD_179P_bmtagged_1	pass	0.0	pass	133.64278135	Sanger / Illumina 1.9	pass	696.9 Mbp	60-151	Conventional base calls	pass	pass	warn	5188934.0	pass	warn	pass	46.0	95.7306959479	PD_179P_bmtagged_1.fastq	fail	pass
PD_179P_bmtagged_2	pass	0.0	pass	133.755736727	Sanger / Illumina 1.9	pass	697.5 Mbp	60-151	Conventional base calls	pass	pass	warn	5188934.0	pass	warn	pass	46.0	95.7742131421	PD_179P_bmtagged_2.fastq	fail	pass
PD_180S_bmtagged_1	pass	0.0	pass	133.387383957	Sanger / Illumina 1.9	pass	594.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4433609.0	pass	warn	pass	45.0	98.0326503144	PD_180S_bmtagged_1.fastq	fail	pass
PD_180S_bmtagged_2	pass	0.0	pass	133.421579124	Sanger / Illumina 1.9	pass	594.5 Mbp	60-151	Conventional base calls	pass	pass	warn	4433609.0	pass	warn	pass	45.0	98.0040180749	PD_180S_bmtagged_2.fastq	fail	pass
PD_181P_bmtagged_1	pass	0.0	pass	129.716671654	Sanger / Illumina 1.9	pass	607.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4658722.0	pass	warn	pass	46.0	97.8050233783	PD_181P_bmtagged_1.fastq	fail	pass
PD_181P_bmtagged_2	pass	0.0	pass	129.903435749	Sanger / Illumina 1.9	pass	608.2 Mbp	60-151	Conventional base calls	pass	warn	warn	4658722.0	pass	warn	pass	46.0	97.7565036619	PD_181P_bmtagged_2.fastq	fail	pass
PD_182S_bmtagged_1	pass	0.0	pass	134.798795434	Sanger / Illumina 1.9	pass	7.7 Mbp	60-151	Conventional base calls	pass	pass	warn	57116.0	pass	warn	pass	45.0	98.2246655928	PD_182S_bmtagged_1.fastq	fail	pass
PD_182S_bmtagged_2	pass	0.0	pass	134.276034736	Sanger / Illumina 1.9	pass	7.7 Mbp	60-151	Conventional base calls	pass	warn	warn	57116.0	pass	warn	pass	45.0	98.0740948246	PD_182S_bmtagged_2.fastq	fail	pass
PD_183P_bmtagged_1	pass	0.0	pass	134.817911272	Sanger / Illumina 1.9	pass	886.5 Mbp	60-151	Conventional base calls	pass	warn	warn	6543656.0	pass	warn	pass	48.0	97.4863485211	PD_183P_bmtagged_1.fastq	fail	pass
PD_183P_bmtagged_2	pass	0.0	pass	134.985628523	Sanger / Illumina 1.9	pass	887.6 Mbp	60-151	Conventional base calls	pass	warn	warn	6543656.0	pass	warn	pass	48.0	97.4784426282	PD_183P_bmtagged_2.fastq	fail	pass
PD_184S_bmtagged_1	pass	0.0	pass	133.575103246	Sanger / Illumina 1.9	pass	967.3 Mbp	60-151	Conventional base calls	pass	pass	warn	7205614.0	pass	warn	pass	45.0	97.1535797813	PD_184S_bmtagged_1.fastq	fail	pass
PD_184S_bmtagged_2	pass	0.0	pass	133.748576041	Sanger / Illumina 1.9	pass	968.5 Mbp	60-151	Conventional base calls	pass	pass	warn	7205614.0	pass	warn	pass	45.0	97.126965217	PD_184S_bmtagged_2.fastq	fail	pass
PD_188S_bmtagged_1	pass	0.0	pass	128.324608129	Sanger / Illumina 1.9	pass	481.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3732291.0	pass	warn	pass	47.0	98.4772377784	PD_188S_bmtagged_1.fastq	fail	pass
PD_188S_bmtagged_2	pass	0.0	pass	128.475949491	Sanger / Illumina 1.9	pass	481.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3732291.0	pass	warn	pass	47.0	98.5106167144	PD_188S_bmtagged_2.fastq	fail	pass
PD_189P_bmtagged_1	pass	0.0	pass	129.377731847	Sanger / Illumina 1.9	pass	565.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4347563.0	pass	warn	pass	46.0	97.846318746	PD_189P_bmtagged_1.fastq	fail	pass
PD_189P_bmtagged_2	pass	0.0	pass	129.611679923	Sanger / Illumina 1.9	pass	566.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4347563.0	pass	warn	pass	46.0	97.7882119114	PD_189P_bmtagged_2.fastq	fail	pass
PD_190S_bmtagged_1	pass	0.0	pass	134.87642701	Sanger / Illumina 1.9	pass	592.7 Mbp	60-151	Conventional base calls	pass	pass	warn	4372517.0	pass	warn	pass	48.0	98.4512526937	PD_190S_bmtagged_1.fastq	fail	pass
PD_190S_bmtagged_2	pass	0.0	pass	134.954437456	Sanger / Illumina 1.9	pass	593 Mbp	60-151	Conventional base calls	pass	warn	warn	4372517.0	pass	warn	pass	48.0	98.5164169114	PD_190S_bmtagged_2.fastq	fail	pass
PD_191P_bmtagged_1	pass	0.0	pass	137.968228534	Sanger / Illumina 1.9	pass	5 Mbp	60-151	Conventional base calls	pass	pass	warn	36196.0	pass	fail	pass	41.0	98.1241021107	PD_191P_bmtagged_1.fastq	fail	pass
PD_191P_bmtagged_2	pass	0.0	pass	137.404298818	Sanger / Illumina 1.9	pass	4.9 Mbp	60-151	Conventional base calls	pass	pass	warn	36196.0	pass	warn	pass	41.0	97.894795005	PD_191P_bmtagged_2.fastq	fail	pass
PD_192S_bmtagged_1	pass	0.0	pass	126.643731778	Sanger / Illumina 1.9	pass	218.2 kbp	60-151	Conventional base calls	pass	warn	warn	1715.0	pass	warn	warn	43.0	99.0087463557	PD_192S_bmtagged_1.fastq	fail	pass
PD_192S_bmtagged_2	pass	0.0	pass	126.087463557	Sanger / Illumina 1.9	pass	217.3 kbp	60-151	Conventional base calls	pass	warn	warn	1715.0	pass	warn	warn	43.0	98.7172011662	PD_192S_bmtagged_2.fastq	fail	pass
PD_193P_bmtagged_1	pass	0.0	pass	129.75223282	Sanger / Illumina 1.9	pass	631.2 Mbp	60-151	Conventional base calls	pass	pass	warn	4840851.0	pass	warn	pass	46.0	97.6328204541	PD_193P_bmtagged_1.fastq	fail	pass
PD_193P_bmtagged_2	pass	0.0	pass	129.873215267	Sanger / Illumina 1.9	pass	631.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4840851.0	pass	warn	pass	46.0	97.6620887432	PD_193P_bmtagged_2.fastq	fail	pass
PD_194S_bmtagged_1	pass	0.0	pass	129.691081884	Sanger / Illumina 1.9	pass	458.7 Mbp	60-151	Conventional base calls	pass	warn	warn	3519813.0	pass	warn	pass	48.0	98.6300994068	PD_194S_bmtagged_1.fastq	fail	pass
PD_194S_bmtagged_2	pass	0.0	pass	129.812799714	Sanger / Illumina 1.9	pass	459.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3519813.0	pass	warn	pass	49.0	98.6434373296	PD_194S_bmtagged_2.fastq	fail	pass
PD_195_bmtagged_1	pass	0.0	pass	130.762180571	Sanger / Illumina 1.9	pass	690.4 Mbp	60-151	Conventional base calls	pass	fail	warn	5254146.0	pass	warn	pass	50.0	97.5583967843	PD_195_bmtagged_1.fastq	fail	pass
PD_195_bmtagged_2	pass	0.0	pass	131.002235949	Sanger / Illumina 1.9	pass	691.7 Mbp	60-151	Conventional base calls	pass	fail	warn	5254146.0	pass	warn	pass	50.0	97.4976807486	PD_195_bmtagged_2.fastq	fail	pass
PD_196_bmtagged_1	pass	0.0	pass	132.130991648	Sanger / Illumina 1.9	pass	823.7 Mbp	60-151	Conventional base calls	pass	warn	warn	6203281.0	pass	warn	pass	47.0	97.6003061311	PD_196_bmtagged_1.fastq	fail	pass
PD_196_bmtagged_2	pass	0.0	pass	132.264749574	Sanger / Illumina 1.9	pass	824.5 Mbp	60-151	Conventional base calls	pass	pass	warn	6203281.0	pass	warn	pass	47.0	97.5708699915	PD_196_bmtagged_2.fastq	fail	pass
PD_197_bmtagged_1	pass	0.0	pass	132.969299916	Sanger / Illumina 1.9	pass	683.3 Mbp	60-151	Conventional base calls	pass	pass	warn	5113569.0	pass	warn	pass	49.0	97.9096167839	PD_197_bmtagged_1.fastq	fail	pass
PD_197_bmtagged_2	pass	0.0	pass	133.056707751	Sanger / Illumina 1.9	pass	683.7 Mbp	60-151	Conventional base calls	pass	pass	warn	5113569.0	pass	warn	pass	49.0	97.8789923979	PD_197_bmtagged_2.fastq	fail	pass
PD_198_bmtagged_1	pass	0.0	pass	137.137243611	Sanger / Illumina 1.9	pass	521.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3782340.0	pass	warn	pass	47.0	98.0211648119	PD_198_bmtagged_1.fastq	fail	pass
PD_198_bmtagged_2	pass	0.0	pass	137.26093688	Sanger / Illumina 1.9	pass	521.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3782340.0	pass	warn	pass	47.0	98.1031355143	PD_198_bmtagged_2.fastq	fail	pass
PD_199P_bmtagged_1	pass	0.0	pass	150.0	Sanger / Illumina 1.9	pass	150 bp	150.0	Conventional base calls	pass	fail	pass	1.0	pass	fail	fail	44.0	100.0	PD_199P_bmtagged_1.fastq	pass	pass
PD_199P_bmtagged_2	pass	0.0	pass	151.0	Illumina 1.5	pass	151 bp	151.0	Conventional base calls	pass	fail	pass	1.0	pass	fail	fail	47.0	100.0	PD_199P_bmtagged_2.fastq	pass	fail
PD_1P_bmtagged_1	pass	0.0	pass	125.399195999	Sanger / Illumina 1.9	pass	460.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3651487.0	pass	fail	pass	52.0	97.4497580769	PD_1P_bmtagged_1.fastq	fail	pass
PD_1P_bmtagged_2	pass	0.0	pass	125.642175366	Sanger / Illumina 1.9	pass	461 Mbp	60-151	Conventional base calls	pass	pass	warn	3651487.0	pass	fail	pass	52.0	97.3731910143	PD_1P_bmtagged_2.fastq	fail	pass
PD_200S_bmtagged_1	pass	0.0	pass	132.776743408	Sanger / Illumina 1.9	pass	638.6 Mbp	60-151	Conventional base calls	pass	warn	warn	4786273.0	pass	warn	pass	48.0	98.47246124	PD_200S_bmtagged_1.fastq	fail	pass
PD_200S_bmtagged_2	pass	0.0	pass	132.925049198	Sanger / Illumina 1.9	pass	639.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4786273.0	pass	warn	pass	48.0	98.4433783871	PD_200S_bmtagged_2.fastq	fail	pass
PD_203_bmtagged_1	pass	0.0	pass	131.421550318	Sanger / Illumina 1.9	pass	550.1 Mbp	60-151	Conventional base calls	pass	pass	warn	4165804.0	pass	warn	pass	48.0	98.9755396832	PD_203_bmtagged_1.fastq	fail	pass
PD_203_bmtagged_2	pass	0.0	pass	131.623824357	Sanger / Illumina 1.9	pass	551 Mbp	60-151	Conventional base calls	pass	pass	warn	4165804.0	pass	warn	pass	48.0	98.977682489	PD_203_bmtagged_2.fastq	fail	pass
PD_204_bmtagged_1	pass	0.0	pass	126.71112168	Sanger / Illumina 1.9	pass	511.4 Mbp	60-151	Conventional base calls	pass	warn	warn	4016075.0	pass	warn	pass	47.0	97.9750826621	PD_204_bmtagged_1.fastq	fail	pass
PD_204_bmtagged_2	pass	0.0	pass	126.915602423	Sanger / Illumina 1.9	pass	512.2 Mbp	60-151	Conventional base calls	pass	warn	warn	4016075.0	pass	warn	pass	48.0	97.9938306122	PD_204_bmtagged_2.fastq	fail	pass
PD_205P_bmtagged_1	pass	0.0	pass	136.896792325	Sanger / Illumina 1.9	pass	437.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3179967.0	pass	warn	pass	45.0	97.1693190099	PD_205P_bmtagged_1.fastq	fail	pass
PD_205P_bmtagged_2	pass	0.0	pass	136.960450847	Sanger / Illumina 1.9	pass	437.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3179967.0	pass	warn	pass	45.0	97.1493966406	PD_205P_bmtagged_2.fastq	fail	pass
PD_206S_bmtagged_1	pass	0.0	pass	132.549596862	Sanger / Illumina 1.9	pass	737.2 Mbp	60-151	Conventional base calls	pass	warn	warn	5534584.0	pass	warn	pass	48.0	98.0692149897	PD_206S_bmtagged_1.fastq	fail	pass
PD_206S_bmtagged_2	pass	0.0	pass	132.661466878	Sanger / Illumina 1.9	pass	737.8 Mbp	60-151	Conventional base calls	pass	warn	warn	5534584.0	pass	warn	pass	48.0	98.1424188736	PD_206S_bmtagged_2.fastq	fail	pass
PD_207P_bmtagged_1	pass	0.0	pass	130.64509827	Sanger / Illumina 1.9	pass	646.2 Mbp	60-151	Conventional base calls	pass	warn	warn	4922140.0	pass	warn	pass	48.0	97.0803627305	PD_207P_bmtagged_1.fastq	fail	pass
PD_207P_bmtagged_2	pass	0.0	pass	130.928330767	Sanger / Illumina 1.9	pass	647.6 Mbp	60-151	Conventional base calls	pass	warn	warn	4922140.0	pass	warn	pass	48.0	97.0915401857	PD_207P_bmtagged_2.fastq	fail	pass
PD_208S_bmtagged_1	pass	0.0	pass	132.832000337	Sanger / Illumina 1.9	pass	519 Mbp	60-151	Conventional base calls	pass	warn	warn	3887734.0	pass	warn	pass	48.0	97.8754009953	PD_208S_bmtagged_1.fastq	fail	pass
PD_208S_bmtagged_2	pass	0.0	pass	132.93950512	Sanger / Illumina 1.9	pass	519.4 Mbp	60-151	Conventional base calls	pass	warn	warn	3887734.0	pass	warn	pass	48.0	97.8493677264	PD_208S_bmtagged_2.fastq	fail	pass
PD_209P_bmtagged_1	pass	0.0	pass	132.561285363	Sanger / Illumina 1.9	pass	673 Mbp	60-151	Conventional base calls	pass	warn	warn	5052022.0	pass	warn	pass	46.0	97.1856386975	PD_209P_bmtagged_1.fastq	fail	pass
PD_209P_bmtagged_2	pass	0.0	pass	132.676865223	Sanger / Illumina 1.9	pass	673.6 Mbp	60-151	Conventional base calls	pass	warn	warn	5052022.0	pass	warn	pass	46.0	97.2633911426	PD_209P_bmtagged_2.fastq	fail	pass
PD_210S_bmtagged_1	pass	0.0	pass	133.714030846	Sanger / Illumina 1.9	pass	583.3 Mbp	60-151	Conventional base calls	pass	pass	warn	4340622.0	pass	warn	pass	46.0	98.0410105685	PD_210S_bmtagged_1.fastq	fail	pass
PD_210S_bmtagged_2	pass	0.0	pass	133.759082915	Sanger / Illumina 1.9	pass	583.5 Mbp	60-151	Conventional base calls	pass	pass	warn	4340622.0	pass	warn	pass	46.0	98.0930598872	PD_210S_bmtagged_2.fastq	fail	pass
PD_211P_bmtagged_1	pass	0.0	pass	133.85266229	Sanger / Illumina 1.9	pass	5.3 Mbp	60-151	Conventional base calls	pass	warn	warn	39759.0	pass	warn	pass	44.0	98.2670590307	PD_211P_bmtagged_1.fastq	fail	pass
PD_211P_bmtagged_2	pass	0.0	pass	133.016977288	Sanger / Illumina 1.9	pass	5.3 Mbp	60-151	Conventional base calls	pass	warn	warn	39759.0	pass	warn	pass	44.0	98.2846651073	PD_211P_bmtagged_2.fastq	fail	pass
PD_212S_bmtagged_1	pass	0.0	pass	130.940115748	Sanger / Illumina 1.9	pass	2.1 Mbp	60-151	Conventional base calls	pass	pass	warn	16415.0	pass	fail	pass	42.0	98.4770027414	PD_212S_bmtagged_1.fastq	fail	pass
PD_212S_bmtagged_2	pass	0.0	pass	130.015108133	Sanger / Illumina 1.9	pass	2.1 Mbp	60-151	Conventional base calls	pass	pass	warn	16415.0	pass	warn	pass	42.0	98.4891867195	PD_212S_bmtagged_2.fastq	fail	pass
PD_213S_bmtagged_1	pass	0.0	pass	132.685463669	Sanger / Illumina 1.9	pass	737.8 Mbp	60-151	Conventional base calls	pass	pass	warn	5533542.0	pass	warn	pass	46.0	98.1634134497	PD_213S_bmtagged_1.fastq	fail	pass
PD_213S_bmtagged_2	pass	0.0	pass	132.859428193	Sanger / Illumina 1.9	pass	738.8 Mbp	60-151	Conventional base calls	pass	pass	warn	5533542.0	pass	warn	pass	46.0	98.1129493925	PD_213S_bmtagged_2.fastq	fail	pass
PD_214S_bmtagged_1	pass	0.0	pass	135.836628269	Sanger / Illumina 1.9	pass	597.5 Mbp	60-151	Conventional base calls	pass	pass	warn	4377122.0	pass	warn	pass	46.0	96.7378208998	PD_214S_bmtagged_1.fastq	fail	pass
PD_214S_bmtagged_2	pass	0.0	pass	135.882498135	Sanger / Illumina 1.9	pass	597.7 Mbp	60-151	Conventional base calls	pass	pass	warn	4377122.0	pass	warn	pass	46.0	96.7635871423	PD_214S_bmtagged_2.fastq	fail	pass
PD_215S_bmtagged_1	pass	0.0	pass	133.250692709	Sanger / Illumina 1.9	pass	856.7 Mbp	60-151	Conventional base calls	pass	pass	warn	6396983.0	pass	warn	pass	46.0	97.4070406927	PD_215S_bmtagged_1.fastq	fail	pass
PD_215S_bmtagged_2	pass	0.0	pass	133.326890504	Sanger / Illumina 1.9	pass	857.1 Mbp	60-151	Conventional base calls	pass	pass	warn	6396983.0	pass	warn	pass	46.0	97.485943982	PD_215S_bmtagged_2.fastq	fail	pass
PD_216S_bmtagged_1	pass	0.0	pass	132.885532591	Sanger / Illumina 1.9	pass	4.1 Mbp	60-151	Conventional base calls	pass	warn	warn	31450.0	pass	fail	pass	44.0	98.480127186	PD_216S_bmtagged_1.fastq	fail	pass
PD_216S_bmtagged_2	pass	0.0	pass	132.187344992	Sanger / Illumina 1.9	pass	4.1 Mbp	60-151	Conventional base calls	pass	pass	warn	31450.0	pass	warn	pass	44.0	98.4292527822	PD_216S_bmtagged_2.fastq	fail	pass
PD_217P_bmtagged_1	pass	0.0	pass	135.154780419	Sanger / Illumina 1.9	pass	7.3 Mbp	60-151	Conventional base calls	pass	pass	warn	54012.0	pass	fail	pass	42.0	98.0448789158	PD_217P_bmtagged_1.fastq	fail	pass
PD_217P_bmtagged_2	pass	0.0	pass	134.685995705	Sanger / Illumina 1.9	pass	7.3 Mbp	60-151	Conventional base calls	pass	pass	warn	54012.0	pass	warn	pass	42.0	97.9597126564	PD_217P_bmtagged_2.fastq	fail	pass
PD_218S_bmtagged_1	pass	0.0	pass	135.898785425	Sanger / Illumina 1.9	pass	134.9 kbp	60-151	Conventional base calls	pass	warn	warn	988.0	pass	warn	warn	47.0	98.8866396761	PD_218S_bmtagged_1.fastq	fail	pass
PD_218S_bmtagged_2	pass	0.0	pass	136.188259109	Sanger / Illumina 1.9	pass	135.1 kbp	60-151	Conventional base calls	pass	warn	warn	988.0	pass	warn	warn	47.0	98.8866396761	PD_218S_bmtagged_2.fastq	fail	pass
PD_221P_bmtagged_1	pass	0.0	pass	134.086872624	Sanger / Illumina 1.9	pass	622.7 Mbp	60-151	Conventional base calls	pass	warn	warn	4621594.0	pass	warn	pass	48.0	98.3793446714	PD_221P_bmtagged_1.fastq	fail	pass
PD_221P_bmtagged_2	pass	0.0	pass	134.208757411	Sanger / Illumina 1.9	pass	623.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4621594.0	pass	warn	pass	48.0	98.3875905232	PD_221P_bmtagged_2.fastq	fail	pass
PD_222S_bmtagged_1	pass	0.0	pass	130.384665253	Sanger / Illumina 1.9	pass	578.2 Mbp	60-151	Conventional base calls	pass	pass	warn	4413115.0	pass	warn	pass	47.0	98.5084030261	PD_222S_bmtagged_1.fastq	fail	pass
PD_222S_bmtagged_2	pass	0.0	pass	130.475210367	Sanger / Illumina 1.9	pass	578.6 Mbp	60-151	Conventional base calls	pass	pass	warn	4413115.0	pass	warn	pass	47.0	98.5493295305	PD_222S_bmtagged_2.fastq	fail	pass
