PD_138S_2_bbduk_adapt_filt	642.0	507.0	878.0	3491.0	9957.0	20311.0	33770.0	47588.0	62519.0	76498.0	86679.0	93007.0	97957.0	100589.0	104350.0	104985.0	104249.0	103163.0	102385.0	98741.0	95357.0	89880.0	89402.0	72878.0	75727.0	89936.0	86368.0	80621.0	1632982.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_13P_1_bbduk_adapt_filt	1747.0	493.0	1250.0	4018.0	10418.0	20248.0	34270.0	48601.0	64735.0	79622.0	92130.0	100638.0	108615.0	114240.0	118651.0	120472.0	121735.0	121815.0	122754.0	121040.0	119893.0	116982.0	115891.0	90786.0	91662.0	108229.0	104237.0	97989.0	2183427.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_13P_2_bbduk_adapt_filt	1747.0	493.0	1250.0	4018.0	10418.0	20248.0	34270.0	48601.0	64735.0	79622.0	92130.0	100638.0	108615.0	114240.0	118651.0	120472.0	121735.0	121815.0	122754.0	121040.0	119893.0	116982.0	115891.0	90786.0	91662.0	108229.0	104237.0	97989.0	2183427.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_140S_1_bbduk_adapt_filt	781.0	468.0	934.0	3563.0	8828.0	17018.0	29156.0	43429.0	61061.0	79346.0	95267.0	110319.0	122333.0	132442.0	141976.0	148737.0	153120.0	157438.0	161933.0	163793.0	166035.0	166587.0	168364.0	136129.0	141027.0	169814.0	167779.0	160951.0	4056722.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_140S_2_bbduk_adapt_filt	781.0	468.0	934.0	3563.0	8828.0	17018.0	29156.0	43429.0	61061.0	79346.0	95267.0	110319.0	122333.0	132442.0	141976.0	148737.0	153120.0	157438.0	161933.0	163793.0	166035.0	166587.0	168364.0	136129.0	141027.0	169814.0	167779.0	160951.0	4056722.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_141P_1_bbduk_adapt_filt	790.0	519.0	918.0	3083.0	7974.0	15815.0	27006.0	39310.0	54853.0	70854.0	85472.0	98392.0	109099.0	116714.0	125784.0	131357.0	135643.0	139216.0	142789.0	145724.0	147660.0	148909.0	150736.0	122303.0	127086.0	151719.0	151240.0	144852.0	3967931.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_141P_2_bbduk_adapt_filt	790.0	519.0	918.0	3083.0	7974.0	15815.0	27006.0	39310.0	54853.0	70854.0	85472.0	98392.0	109099.0	116714.0	125784.0	131357.0	135643.0	139216.0	142789.0	145724.0	147660.0	148909.0	150736.0	122303.0	127086.0	151719.0	151240.0	144852.0	3967931.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_142S_1_bbduk_adapt_filt	709.0	435.0	560.0	1763.0	4553.0	9364.0	15994.0	23159.0	31236.0	39035.0	45798.0	51437.0	57754.0	62648.0	67552.0	71636.0	74901.0	78686.0	81934.0	81870.0	84509.0	86383.0	88817.0	71854.0	74186.0	90870.0	90484.0	87782.0	3012424.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_142S_2_bbduk_adapt_filt	709.0	435.0	560.0	1763.0	4553.0	9364.0	15994.0	23159.0	31236.0	39035.0	45798.0	51437.0	57754.0	62648.0	67552.0	71636.0	74901.0	78686.0	81934.0	81870.0	84509.0	86383.0	88817.0	71854.0	74186.0	90870.0	90484.0	87782.0	3012424.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_145P_1_bbduk_adapt_filt	514.0	471.0	806.0	3053.0	7893.0	15709.0	27650.0	41238.0	57676.0	74267.0	88486.0	101504.0	113030.0	122012.0	132201.0	138880.0	144696.0	149198.0	154663.0	158081.0	161211.0	162957.0	165446.0	133257.0	138349.0	165252.0	162543.0	156690.0	3957341.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_145P_2_bbduk_adapt_filt	514.0	471.0	806.0	3053.0	7893.0	15709.0	27650.0	41238.0	57676.0	74267.0	88486.0	101504.0	113030.0	122012.0	132201.0	138880.0	144696.0	149198.0	154663.0	158081.0	161211.0	162957.0	165446.0	133257.0	138349.0	165252.0	162543.0	156690.0	3957341.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_146S_1_bbduk_adapt_filt	676.0	495.0	697.0	2427.0	5980.0	11824.0	20836.0	30625.0	43274.0	55929.0	66962.0	76774.0	83980.0	89651.0	95749.0	98182.0	99239.0	100757.0	102637.0	102660.0	104485.0	104113.0	103627.0	82186.0	85724.0	101704.0	99137.0	92923.0	2498778.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_146S_2_bbduk_adapt_filt	676.0	495.0	697.0	2427.0	5980.0	11824.0	20836.0	30625.0	43274.0	55929.0	66962.0	76774.0	83980.0	89651.0	95749.0	98182.0	99239.0	100757.0	102637.0	102660.0	104485.0	104113.0	103627.0	82186.0	85724.0	101704.0	99137.0	92923.0	2498778.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_147_1_bbduk_adapt_filt	628.0	328.0	514.0	1428.0	3883.0	7435.0	13016.0	19465.0	28723.0	38268.0	47783.0	57673.0	66368.0	73486.0	80828.0	87504.0	90692.0	96226.0	101069.0	103904.0	106343.0	109453.0	112574.0	92074.0	96810.0	117736.0	118354.0	114942.0	3236708.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_147_2_bbduk_adapt_filt	628.0	328.0	514.0	1428.0	3883.0	7435.0	13016.0	19465.0	28723.0	38268.0	47783.0	57673.0	66368.0	73486.0	80828.0	87504.0	90692.0	96226.0	101069.0	103904.0	106343.0	109453.0	112574.0	92074.0	96810.0	117736.0	118354.0	114942.0	3236708.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_148P_1_bbduk_adapt_filt	821.0	495.0	884.0	3561.0	9080.0	18184.0	31521.0	46287.0	64672.0	82224.0	96559.0	109198.0	119438.0	126083.0	132363.0	136218.0	137770.0	138643.0	140107.0	138714.0	137286.0	135406.0	134690.0	107577.0	109994.0	129813.0	126495.0	119477.0	3655132.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_148P_2_bbduk_adapt_filt	821.0	495.0	884.0	3561.0	9080.0	18184.0	31521.0	46287.0	64672.0	82224.0	96559.0	109198.0	119438.0	126083.0	132363.0	136218.0	137770.0	138643.0	140107.0	138714.0	137286.0	135406.0	134690.0	107577.0	109994.0	129813.0	126495.0	119477.0	3655132.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_149S_1_bbduk_adapt_filt	777.0	418.0	1014.0	3832.0	8979.0	16528.0	26824.0	37568.0	50156.0	61216.0	68972.0	73765.0	77784.0	81305.0	86153.0	85734.0	84737.0	87224.0	89303.0	87563.0	86955.0	87513.0	88541.0	70965.0	75061.0	89038.0	88104.0	82069.0	2650451.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_149S_2_bbduk_adapt_filt	777.0	418.0	1014.0	3832.0	8979.0	16528.0	26824.0	37568.0	50156.0	61216.0	68972.0	73765.0	77784.0	81305.0	86153.0	85734.0	84737.0	87224.0	89303.0	87563.0	86955.0	87513.0	88541.0	70965.0	75061.0	89038.0	88104.0	82069.0	2650451.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_14P_1_bbduk_adapt_filt	3287.0	952.0	1568.0	5544.0	14439.0	26836.0	42923.0	57308.0	71059.0	82125.0	90009.0	94953.0	99499.0	102190.0	104695.0	105713.0	104327.0	104987.0	104476.0	102223.0	99931.0	98954.0	97566.0	77185.0	78573.0	91159.0	86864.0	81485.0	1500021.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_14P_2_bbduk_adapt_filt	3287.0	952.0	1568.0	5544.0	14439.0	26836.0	42923.0	57308.0	71059.0	82125.0	90009.0	94953.0	99499.0	102190.0	104695.0	105713.0	104327.0	104987.0	104476.0	102223.0	99931.0	98954.0	97566.0	77185.0	78573.0	91159.0	86864.0	81485.0	1500021.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_150P_1_bbduk_adapt_filt	649.0	312.0	598.0	3163.0	8464.0	17755.0	30383.0	44354.0	59799.0	74292.0	85541.0	95180.0	102139.0	108025.0	112511.0	116170.0	118469.0	119303.0	120264.0	119250.0	118587.0	116841.0	116459.0	92048.0	95690.0	114220.0	112034.0	106248.0	2425126.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_150P_2_bbduk_adapt_filt	649.0	312.0	598.0	3163.0	8464.0	17755.0	30383.0	44354.0	59799.0	74292.0	85541.0	95180.0	102139.0	108025.0	112511.0	116170.0	118469.0	119303.0	120264.0	119250.0	118587.0	116841.0	116459.0	92048.0	95690.0	114220.0	112034.0	106248.0	2425126.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_151S_1_bbduk_adapt_filt	866.0	516.0	1378.0	6700.0	16183.0	29362.0	46181.0	61089.0	76581.0	89946.0	99011.0	105715.0	108711.0	112779.0	116508.0	113953.0	108176.0	110356.0	114273.0	111535.0	109774.0	106355.0	107742.0	89102.0	92581.0	109514.0	106458.0	99931.0	2254368.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_151S_2_bbduk_adapt_filt	866.0	516.0	1378.0	6700.0	16183.0	29362.0	46181.0	61089.0	76581.0	89946.0	99011.0	105715.0	108711.0	112779.0	116508.0	113953.0	108176.0	110356.0	114273.0	111535.0	109774.0	106355.0	107742.0	89102.0	92581.0	109514.0	106458.0	99931.0	2254368.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_152P_1_bbduk_adapt_filt	625.0	393.0	738.0	2296.0	5601.0	10219.0	17336.0	25673.0	35119.0	45598.0	54215.0	63061.0	68539.0	74309.0	79687.0	81574.0	80989.0	83284.0	85685.0	85050.0	85757.0	82889.0	83975.0	67998.0	71982.0	86209.0	85150.0	80450.0	2617812.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_152P_2_bbduk_adapt_filt	625.0	393.0	738.0	2296.0	5601.0	10219.0	17336.0	25673.0	35119.0	45598.0	54215.0	63061.0	68539.0	74309.0	79687.0	81574.0	80989.0	83284.0	85685.0	85050.0	85757.0	82889.0	83975.0	67998.0	71982.0	86209.0	85150.0	80450.0	2617812.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_153S_1_bbduk_adapt_filt	934.0	626.0	1377.0	5333.0	13174.0	25661.0	43643.0	63069.0	86004.0	108233.0	125322.0	140055.0	151853.0	159456.0	166273.0	169892.0	171316.0	172674.0	173198.0	172779.0	171786.0	168283.0	166015.0	131867.0	135164.0	158282.0	151723.0	143743.0	2886433.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_153S_2_bbduk_adapt_filt	934.0	626.0	1377.0	5333.0	13174.0	25661.0	43643.0	63069.0	86004.0	108233.0	125322.0	140055.0	151853.0	159456.0	166273.0	169892.0	171316.0	172674.0	173198.0	172779.0	171786.0	168283.0	166015.0	131867.0	135164.0	158282.0	151723.0	143743.0	2886433.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_156P_1_bbduk_adapt_filt	2338.0	1228.0	943.0	2203.0	6681.0	14248.0	25586.0	38612.0	53498.0	66082.0	77897.0	86350.0	93557.0	98930.0	105209.0	109214.0	111626.0	113470.0	114860.0	113697.0	113328.0	111837.0	109713.0	86728.0	87677.0	104929.0	100828.0	95310.0	1911434.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_156P_2_bbduk_adapt_filt	2338.0	1228.0	943.0	2203.0	6681.0	14248.0	25586.0	38612.0	53498.0	66082.0	77897.0	86350.0	93557.0	98930.0	105209.0	109214.0	111626.0	113470.0	114860.0	113697.0	113328.0	111837.0	109713.0	86728.0	87677.0	104929.0	100828.0	95310.0	1911434.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_157S_1_bbduk_adapt_filt	675.0	445.0	726.0	2844.0	7826.0	16471.0	29645.0	45287.0	64279.0	84194.0	101786.0	116811.0	130879.0	140722.0	151130.0	157129.0	160551.0	162361.0	165489.0	164667.0	163588.0	160498.0	158963.0	125943.0	127475.0	147317.0	141821.0	133511.0	2398607.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_157S_2_bbduk_adapt_filt	675.0	445.0	726.0	2844.0	7826.0	16471.0	29645.0	45287.0	64279.0	84194.0	101786.0	116811.0	130879.0	140722.0	151130.0	157129.0	160551.0	162361.0	165489.0	164667.0	163588.0	160498.0	158963.0	125943.0	127475.0	147317.0	141821.0	133511.0	2398607.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_158P_1_bbduk_adapt_filt	517.0	353.0	709.0	2769.0	7474.0	15165.0	26571.0	38625.0	53488.0	67786.0	81490.0	93650.0	103044.0	110832.0	118795.0	123799.0	127662.0	131029.0	135336.0	136816.0	139279.0	140090.0	141870.0	115056.0	118794.0	142519.0	141674.0	136633.0	3411776.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_158P_2_bbduk_adapt_filt	517.0	353.0	709.0	2769.0	7474.0	15165.0	26571.0	38625.0	53488.0	67786.0	81490.0	93650.0	103044.0	110832.0	118795.0	123799.0	127662.0	131029.0	135336.0	136816.0	139279.0	140090.0	141870.0	115056.0	118794.0	142519.0	141674.0	136633.0	3411776.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_159S_1_bbduk_adapt_filt	838.0	546.0	1006.0	3567.0	9397.0	18826.0	32063.0	46265.0	63233.0	79114.0	91415.0	102065.0	111129.0	118106.0	125679.0	130686.0	133615.0	138682.0	142710.0	142886.0	143099.0	142824.0	144542.0	115791.0	119916.0	143986.0	142737.0	137352.0	3313436.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_159S_2_bbduk_adapt_filt	838.0	546.0	1006.0	3567.0	9397.0	18826.0	32063.0	46265.0	63233.0	79114.0	91415.0	102065.0	111129.0	118106.0	125679.0	130686.0	133615.0	138682.0	142710.0	142886.0	143099.0	142824.0	144542.0	115791.0	119916.0	143986.0	142737.0	137352.0	3313436.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_15P_1_bbduk_adapt_filt	2193.0	547.0	1021.0	4340.0	11584.0	22452.0	37359.0	52351.0	68452.0	82207.0	92581.0	100597.0	106097.0	109711.0	113262.0	114076.0	112405.0	110610.0	111249.0	107809.0	106625.0	102641.0	101087.0	79534.0	80947.0	94130.0	89076.0	83842.0	1712627.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_15P_2_bbduk_adapt_filt	2193.0	547.0	1021.0	4340.0	11584.0	22452.0	37359.0	52351.0	68452.0	82207.0	92581.0	100597.0	106097.0	109711.0	113262.0	114076.0	112405.0	110610.0	111249.0	107809.0	106625.0	102641.0	101087.0	79534.0	80947.0	94130.0	89076.0	83842.0	1712627.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_160P_1_bbduk_adapt_filt	464.0	447.0	1031.0	4493.0	10723.0	20318.0	35145.0	50955.0	70171.0	89573.0	105909.0	119582.0	131068.0	139573.0	146939.0	151994.0	153823.0	155091.0	157469.0	157122.0	156107.0	155648.0	155085.0	122924.0	126905.0	149558.0	144120.0	137759.0	2935837.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_160P_2_bbduk_adapt_filt	464.0	447.0	1031.0	4493.0	10723.0	20318.0	35145.0	50955.0	70171.0	89573.0	105909.0	119582.0	131068.0	139573.0	146939.0	151994.0	153823.0	155091.0	157469.0	157122.0	156107.0	155648.0	155085.0	122924.0	126905.0	149558.0	144120.0	137759.0	2935837.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_161S_1_bbduk_adapt_filt	9375.0	786.0	1030.0	875.0	1889.0	406.0	640.0	770.0	1024.0	1139.0	1334.0	1472.0	1508.0	1690.0	1774.0	1872.0	1955.0	2169.0	2205.0	2323.0	2322.0	2364.0	2485.0	2231.0	2380.0	2697.0	1895.0	1630.0	116453.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_161S_2_bbduk_adapt_filt	9375.0	786.0	1030.0	875.0	1889.0	406.0	640.0	770.0	1024.0	1139.0	1334.0	1472.0	1508.0	1690.0	1774.0	1872.0	1955.0	2169.0	2205.0	2323.0	2322.0	2364.0	2485.0	2231.0	2380.0	2697.0	1895.0	1630.0	116453.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_162P_1_bbduk_adapt_filt	457.0	313.0	595.0	2215.0	5536.0	10717.0	19391.0	29102.0	41122.0	53926.0	65594.0	75745.0	84134.0	90870.0	96818.0	100627.0	103305.0	105602.0	107920.0	108716.0	110008.0	110326.0	111368.0	89623.0	93469.0	111921.0	109626.0	104496.0	2969634.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_162P_2_bbduk_adapt_filt	457.0	313.0	595.0	2215.0	5536.0	10717.0	19391.0	29102.0	41122.0	53926.0	65594.0	75745.0	84134.0	90870.0	96818.0	100627.0	103305.0	105602.0	107920.0	108716.0	110008.0	110326.0	111368.0	89623.0	93469.0	111921.0	109626.0	104496.0	2969634.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_163S_1_bbduk_adapt_filt	875.0	512.0	1324.0	6427.0	15303.0	28245.0	46530.0	64117.0	84171.0	102231.0	115508.0	127097.0	133925.0	138858.0	144287.0	145107.0	142540.0	142931.0	141377.0	137129.0	132883.0	130109.0	129323.0	102779.0	105212.0	123966.0	120262.0	112015.0	3103303.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_163S_2_bbduk_adapt_filt	875.0	512.0	1324.0	6427.0	15303.0	28245.0	46530.0	64117.0	84171.0	102231.0	115508.0	127097.0	133925.0	138858.0	144287.0	145107.0	142540.0	142931.0	141377.0	137129.0	132883.0	130109.0	129323.0	102779.0	105212.0	123966.0	120262.0	112015.0	3103303.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_164P_1_bbduk_adapt_filt	2126.0	449.0	712.0	2061.0	5391.0	10199.0	18140.0	27346.0	38005.0	48701.0	58451.0	67324.0	74659.0	81481.0	87431.0	91811.0	94448.0	96176.0	98504.0	99185.0	99005.0	98629.0	97399.0	77167.0	79297.0	92791.0	90108.0	84856.0	2122633.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_164P_2_bbduk_adapt_filt	2126.0	449.0	712.0	2061.0	5391.0	10199.0	18140.0	27346.0	38005.0	48701.0	58451.0	67324.0	74659.0	81481.0	87431.0	91811.0	94448.0	96176.0	98504.0	99185.0	99005.0	98629.0	97399.0	77167.0	79297.0	92791.0	90108.0	84856.0	2122633.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_165S_1_bbduk_adapt_filt	636.0	409.0	897.0	3932.0	10044.0	19770.0	34353.0	52229.0	72809.0	95234.0	114547.0	131936.0	144142.0	154672.0	162882.0	167353.0	169144.0	170146.0	170409.0	166458.0	162885.0	157678.0	154993.0	122298.0	126724.0	149925.0	144479.0	135996.0	3281564.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_165S_2_bbduk_adapt_filt	636.0	409.0	897.0	3932.0	10044.0	19770.0	34353.0	52229.0	72809.0	95234.0	114547.0	131936.0	144142.0	154672.0	162882.0	167353.0	169144.0	170146.0	170409.0	166458.0	162885.0	157678.0	154993.0	122298.0	126724.0	149925.0	144479.0	135996.0	3281564.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_166_1_bbduk_adapt_filt	787.0	477.0	821.0	2856.0	6828.0	12985.0	21260.0	30746.0	41809.0	52350.0	62193.0	70316.0	77493.0	82304.0	87943.0	91928.0	93649.0	96727.0	99812.0	98589.0	99959.0	102277.0	103464.0	83564.0	88898.0	107203.0	106202.0	100791.0	2610392.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_166_2_bbduk_adapt_filt	787.0	477.0	821.0	2856.0	6828.0	12985.0	21260.0	30746.0	41809.0	52350.0	62193.0	70316.0	77493.0	82304.0	87943.0	91928.0	93649.0	96727.0	99812.0	98589.0	99959.0	102277.0	103464.0	83564.0	88898.0	107203.0	106202.0	100791.0	2610392.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_167P_1_bbduk_adapt_filt	568.0	366.0	552.0	1481.0	3785.0	7589.0	13463.0	20126.0	28523.0	37187.0	45361.0	52235.0	58966.0	64833.0	70378.0	74590.0	77501.0	83051.0	87354.0	89533.0	92367.0	94355.0	97487.0	81604.0	85824.0	105684.0	106172.0	102811.0	3310430.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_167P_2_bbduk_adapt_filt	568.0	366.0	552.0	1481.0	3785.0	7589.0	13463.0	20126.0	28523.0	37187.0	45361.0	52235.0	58966.0	64833.0	70378.0	74590.0	77501.0	83051.0	87354.0	89533.0	92367.0	94355.0	97487.0	81604.0	85824.0	105684.0	106172.0	102811.0	3310430.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_169P_1_bbduk_adapt_filt	578.0	404.0	842.0	3140.0	8183.0	16774.0	30850.0	47366.0	69033.0	89624.0	108385.0	124080.0	138171.0	148459.0	158548.0	163614.0	165621.0	167799.0	170908.0	169058.0	164565.0	160701.0	159316.0	126335.0	129753.0	150695.0	143659.0	134836.0	2606336.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_169P_2_bbduk_adapt_filt	578.0	404.0	842.0	3140.0	8183.0	16774.0	30850.0	47366.0	69033.0	89624.0	108385.0	124080.0	138171.0	148459.0	158548.0	163614.0	165621.0	167799.0	170908.0	169058.0	164565.0	160701.0	159316.0	126335.0	129753.0	150695.0	143659.0	134836.0	2606336.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_16P_1_bbduk_adapt_filt	5755.0	1136.0	1890.0	7116.0	17893.0	33476.0	53967.0	72809.0	91158.0	106210.0	116785.0	123748.0	128884.0	132384.0	135744.0	135304.0	134922.0	133913.0	132957.0	130210.0	128538.0	124048.0	120877.0	96013.0	96429.0	113462.0	107544.0	100607.0	1787442.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_16P_2_bbduk_adapt_filt	5755.0	1136.0	1890.0	7116.0	17893.0	33476.0	53967.0	72809.0	91158.0	106210.0	116785.0	123748.0	128884.0	132384.0	135744.0	135304.0	134922.0	133913.0	132957.0	130210.0	128538.0	124048.0	120877.0	96013.0	96429.0	113462.0	107544.0	100607.0	1787442.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_170S_1_bbduk_adapt_filt	791.0	627.0	1095.0	4101.0	9241.0	17300.0	28734.0	40842.0	56068.0	70836.0	83511.0	94202.0	102285.0	108007.0	113730.0	115798.0	116778.0	117311.0	118125.0	116749.0	115952.0	114289.0	113484.0	89927.0	92229.0	109178.0	104481.0	98125.0	2487513.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_170S_2_bbduk_adapt_filt	791.0	627.0	1095.0	4101.0	9241.0	17300.0	28734.0	40842.0	56068.0	70836.0	83511.0	94202.0	102285.0	108007.0	113730.0	115798.0	116778.0	117311.0	118125.0	116749.0	115952.0	114289.0	113484.0	89927.0	92229.0	109178.0	104481.0	98125.0	2487513.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_171P_1_bbduk_adapt_filt	600.0	501.0	796.0	2530.0	7038.0	14470.0	25090.0	36880.0	50702.0	64485.0	76435.0	86480.0	95293.0	102897.0	111108.0	115384.0	119340.0	124074.0	128982.0	131200.0	133507.0	134556.0	137326.0	111048.0	115724.0	140384.0	139141.0	134479.0	3303574.0
	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	151
PD_171P_2_bbduk_adapt_filt	600.0	501.0	796.0	2530.0	7038.0	14470.0	25090.0	36880.0	50702.0	64485.0	76435.0	86480.0	95293.0	102897.0	111108.0	115384.0	119340.0	124074.0	128982.0	131200.0	133507.0	134556.0	137326.0	111048.0	115724.0	140384.0	139141.0	134479.0	3303574.0
