Sample	FastQC_percent_duplicates	FastQC_percent_gc	FastQC_avg_sequence_length	FastQC_total_sequences	FastQC_percent_fails
PD_45P_1_bbduk_adapt_filt	2.25824930824	47.0	124.170676312	4761768.0	9.09090909091
PD_45P_2_bbduk_adapt_filt	2.53777228745	48.0	124.170676312	4761768.0	9.09090909091
PD_46P_1_bbduk_adapt_filt	2.96506570895	50.0	121.436799583	4126025.0	9.09090909091
PD_46P_2_bbduk_adapt_filt	3.28369846492	50.0	121.436799583	4126025.0	9.09090909091
PD_47P_1_bbduk_adapt_filt	2.52456974226	48.0	124.380320604	3660275.0	9.09090909091
PD_47P_2_bbduk_adapt_filt	3.06853539157	49.0	124.380320604	3660275.0	9.09090909091
PD_48P_1_bbduk_adapt_filt	2.78199109145	47.0	122.603031196	3561300.0	9.09090909091
PD_48P_2_bbduk_adapt_filt	3.28882590193	47.0	122.603031196	3561300.0	9.09090909091
PD_4P_1_bbduk_adapt_filt	1.95241187777	48.0	117.496616641	3728691.0	9.09090909091
PD_4P_2_bbduk_adapt_filt	2.35399362591	48.0	117.496616641	3728691.0	9.09090909091
PD_50P_1_bbduk_adapt_filt	15.1142858882	52.0	119.750117478	289416.0	36.3636363636
PD_50P_2_bbduk_adapt_filt	17.3618296325	54.0	119.750117478	289416.0	36.3636363636
PD_51P_1_bbduk_adapt_filt	2.67544857909	46.0	126.844891119	3739586.0	9.09090909091
PD_51P_2_bbduk_adapt_filt	3.12600280891	46.0	126.844891119	3739586.0	9.09090909091
PD_52P_1_bbduk_adapt_filt	2.58219506631	50.0	119.990218403	2911181.0	9.09090909091
PD_52P_2_bbduk_adapt_filt	3.14182828748	50.0	119.990218403	2911181.0	9.09090909091
PD_53P_1_bbduk_adapt_filt	2.23109932932	48.0	126.222369053	3595226.0	9.09090909091
PD_53P_2_bbduk_adapt_filt	2.80568823062	48.0	126.222369053	3595226.0	9.09090909091
PD_54P_1_bbduk_adapt_filt	3.2372746043	48.0	123.184569935	4222730.0	9.09090909091
PD_54P_2_bbduk_adapt_filt	3.59076710127	48.0	123.184569935	4222730.0	9.09090909091
PD_55P_1_bbduk_adapt_filt	3.98512497428	47.0	130.070126937	3877212.0	9.09090909091
PD_55P_2_bbduk_adapt_filt	4.20161692928	48.0	130.070126937	3877212.0	9.09090909091
PD_56P_1_bbduk_adapt_filt	2.97626037729	48.0	123.730165206	6931897.0	9.09090909091
PD_56P_2_bbduk_adapt_filt	3.19277280362	48.0	123.730165206	6931897.0	9.09090909091
PD_57P_1_bbduk_adapt_filt	4.1508554417	45.0	118.120623383	4648825.0	9.09090909091
PD_57P_2_bbduk_adapt_filt	4.39321219073	45.0	118.120623383	4648825.0	9.09090909091
PD_58P_1_bbduk_adapt_filt	2.50783482272	48.0	122.884235879	3851366.0	9.09090909091
PD_58P_2_bbduk_adapt_filt	3.04712012726	48.0	122.884235879	3851366.0	9.09090909091
PD_59P_1_bbduk_adapt_filt	2.37874365922	51.0	120.472615137	2912211.0	9.09090909091
PD_59P_2_bbduk_adapt_filt	2.92894005822	51.0	120.472615137	2912211.0	9.09090909091
PD_5P_1_bbduk_adapt_filt	2.14097524796	49.0	121.606225157	3643699.0	9.09090909091
PD_5P_2_bbduk_adapt_filt	2.44606006703	49.0	121.606225157	3643699.0	9.09090909091
PD_60P_1_bbduk_adapt_filt	2.32282992367	47.0	122.315076714	4017374.0	9.09090909091
PD_60P_2_bbduk_adapt_filt	2.62932725335	47.0	122.315076714	4017374.0	9.09090909091
PD_63P_1_bbduk_adapt_filt	2.7500655117	47.0	136.044153999	3277574.0	9.09090909091
PD_63P_2_bbduk_adapt_filt	3.29209123136	47.0	136.044153999	3277574.0	9.09090909091
PD_64P_1_bbduk_adapt_filt	1.86719266618	48.0	118.225363231	4493426.0	9.09090909091
PD_64P_2_bbduk_adapt_filt	2.23372000759	49.0	118.225363231	4493426.0	9.09090909091
PD_65P_1_bbduk_adapt_filt	2.41426475056	48.0	121.746223468	3689695.0	9.09090909091
PD_65P_2_bbduk_adapt_filt	2.81792731988	48.0	121.746223468	3689695.0	9.09090909091
PD_66P_1_bbduk_adapt_filt	2.67558295308	46.0	119.983282797	3066422.0	9.09090909091
PD_66P_2_bbduk_adapt_filt	3.10990127218	47.0	119.983282797	3066422.0	9.09090909091
PD_6P_1_bbduk_adapt_filt	2.35091606505	48.0	122.120387974	2745648.0	9.09090909091
PD_6P_2_bbduk_adapt_filt	2.97665495096	48.0	122.120387974	2745648.0	9.09090909091
PD_70P_1_bbduk_adapt_filt	3.95973045868	46.0	122.231099727	3065551.0	9.09090909091
PD_70P_2_bbduk_adapt_filt	4.54915871503	47.0	122.231099727	3065551.0	9.09090909091
PD_73P_1_bbduk_adapt_filt	1.6932019476	45.0	123.191296516	1350103.0	9.09090909091
PD_73P_2_bbduk_adapt_filt	2.07376057652	46.0	123.191296516	1350103.0	9.09090909091
PD_74P_1_bbduk_adapt_filt	3.27634222215	48.0	120.238491895	3725179.0	9.09090909091
PD_74P_2_bbduk_adapt_filt	3.46245695303	48.0	120.238491895	3725179.0	9.09090909091
PD_75P_1_bbduk_adapt_filt	2.36899311698	47.0	122.494991428	3169766.0	9.09090909091
PD_75P_2_bbduk_adapt_filt	2.80715479375	47.0	122.494991428	3169766.0	9.09090909091
PD_76P_1_bbduk_adapt_filt	3.83647451565	49.0	122.542990354	2987519.0	9.09090909091
PD_76P_2_bbduk_adapt_filt	4.46586574274	49.0	122.542990354	2987519.0	9.09090909091
PD_77P_1_bbduk_adapt_filt	2.07663803625	50.0	118.721206299	4201049.0	9.09090909091
PD_77P_2_bbduk_adapt_filt	2.52089909993	51.0	118.721206299	4201049.0	9.09090909091
PD_78P_1_bbduk_adapt_filt	2.90404402356	49.0	119.443890296	2958695.0	9.09090909091
PD_78P_2_bbduk_adapt_filt	3.5482215129	50.0	119.443890296	2958695.0	9.09090909091
PD_79S_1_bbduk_adapt_filt	2.57955476651	47.0	121.074920659	4192008.0	9.09090909091
PD_79S_2_bbduk_adapt_filt	3.01738533094	48.0	121.074920659	4192008.0	9.09090909091
PD_7P_1_bbduk_adapt_filt	6.20686767337	43.0	120.982834343	3540150.0	9.09090909091
PD_7P_2_bbduk_adapt_filt	6.50043117173	44.0	120.982834343	3540150.0	9.09090909091
PD_81P_1_bbduk_adapt_filt	85.6719170188	78.0	63.4442258932	65075.0	54.5454545455
PD_81P_2_bbduk_adapt_filt	96.8820591625	96.0	63.4442258932	65075.0	54.5454545455
PD_82P_1_bbduk_adapt_filt	2.26400392042	48.0	124.989136976	3628916.0	9.09090909091
PD_82P_2_bbduk_adapt_filt	2.79957985926	48.0	124.989136976	3628916.0	9.09090909091
PD_83P_1_bbduk_adapt_filt	4.89718954835	46.0	124.737936608	55685.0	9.09090909091
PD_83P_2_bbduk_adapt_filt	5.19709077849	46.0	124.737936608	55685.0	9.09090909091
PD_84P_1_bbduk_adapt_filt	2.08529419321	50.0	113.207916052	3526000.0	18.1818181818
PD_84P_2_bbduk_adapt_filt	2.51233117629	50.0	113.207916052	3526000.0	18.1818181818
PD_8P_1_bbduk_adapt_filt	6.92913734539	47.0	120.469236086	4490586.0	9.09090909091
PD_8P_2_bbduk_adapt_filt	7.24956835565	48.0	120.469236086	4490586.0	9.09090909091
PD_9P_1_bbduk_adapt_filt	7.00727254941	46.0	121.023085323	4264571.0	9.09090909091
PD_9P_2_bbduk_adapt_filt	7.37209363376	47.0	121.023085323	4264571.0	9.09090909091
PD_Extr_neg_plate1_1_bbduk_adapt_filt	70.7772020725	79.0	103.295381843	22195.0	63.6363636364
PD_Extr_neg_plate1_2_bbduk_adapt_filt	89.1462041	93.0	103.295381843	22195.0	54.5454545455
PD_Extr_neg_plate2_1_bbduk_adapt_filt	80.8408457061	81.0	111.584877275	86413.0	63.6363636364
PD_Extr_neg_plate2_2_bbduk_adapt_filt	98.3439991668	97.0	111.584877275	86413.0	54.5454545455
PD_Extr_neg_plate3_1_bbduk_adapt_filt	71.1248338935	78.0	79.9963261158	12793.0	54.5454545455
PD_Extr_neg_plate3_2_bbduk_adapt_filt	92.3161103729	94.0	79.9963261158	12793.0	54.5454545455
PD_Extr_pos_plate1_1_bbduk_adapt_filt	41.5036356439	62.0	131.628435111	95994.0	45.4545454545
PD_Extr_pos_plate1_2_bbduk_adapt_filt	64.3008938059	77.0	131.628435111	95994.0	54.5454545455
PD_Extr_pos_plate2_1_bbduk_adapt_filt	82.7159597485	82.0	116.16086079	68867.0	63.6363636364
PD_Extr_pos_plate2_2_bbduk_adapt_filt	96.9666168121	97.0	116.16086079	68867.0	54.5454545455
PD_Extr_pos_plate3_1_bbduk_adapt_filt	6.8351417194	51.0	132.119000272	5635172.0	9.09090909091
PD_Extr_pos_plate3_2_bbduk_adapt_filt	7.04658695581	51.0	132.119000272	5635172.0	9.09090909091
PD_Lib_neg_plate1_1_bbduk_adapt_filt	68.2804232804	79.0	106.311210317	30240.0	54.5454545455
PD_Lib_neg_plate1_2_bbduk_adapt_filt	88.4457671958	93.0	106.311210317	30240.0	54.5454545455
PD_Lib_neg_plate2_1_bbduk_adapt_filt	72.5217391304	80.0	99.4277294686	10350.0	54.5454545455
PD_Lib_neg_plate2_2_bbduk_adapt_filt	93.3623188406	95.0	99.4277294686	10350.0	54.5454545455
PD_Lib_pos_plate1_1_bbduk_adapt_filt	5.63081896389	47.0	137.780303592	4328373.0	9.09090909091
PD_Lib_pos_plate1_2_bbduk_adapt_filt	6.00035606121	47.0	137.780303592	4328373.0	9.09090909091
PD_Lib_pos_plate2_1_bbduk_adapt_filt	5.79803852635	47.0	140.75016125	4131777.0	9.09090909091
PD_Lib_pos_plate2_2_bbduk_adapt_filt	6.27922011492	47.0	140.75016125	4131777.0	9.09090909091
