Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_210S_1_bbduk_adapt_filt	pass	0.0	pass	132.444624338	Sanger / Illumina 1.9	pass	627.1 Mbp	10-151	Conventional base calls	pass	pass	warn	4734896.0	pass	warn	pass	46.0	97.3324556527	PD_210S_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_210S_2_bbduk_adapt_filt	pass	0.0	pass	132.444624338	Sanger / Illumina 1.9	pass	627.1 Mbp	10-151	Conventional base calls	pass	pass	warn	4734896.0	pass	pass	warn	46.0	96.9516633689	PD_210S_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_211P_1_bbduk_adapt_filt	fail	0.0	warn	114.08549973	Sanger / Illumina 1.9	pass	13.9 Mbp	10-151	Conventional base calls	pass	fail	warn	122246.0	pass	fail	fail	58.0	63.3035027731	PD_211P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_211P_2_bbduk_adapt_filt	fail	0.0	fail	114.08549973	Sanger / Illumina 1.9	pass	13.9 Mbp	10-151	Conventional base calls	pass	fail	warn	122246.0	pass	fail	fail	73.0	38.688382442	PD_211P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_212S_1_bbduk_adapt_filt	fail	0.0	fail	118.260567238	Sanger / Illumina 1.9	pass	7.7 Mbp	10-151	Conventional base calls	pass	fail	warn	65722.0	pass	fail	fail	67.0	47.4057393263	PD_212S_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_212S_2_bbduk_adapt_filt	fail	0.0	fail	118.260567238	Sanger / Illumina 1.9	pass	7.7 Mbp	10-151	Conventional base calls	pass	fail	warn	65722.0	pass	fail	fail	80.0	27.8993335565	PD_212S_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_213S_1_bbduk_adapt_filt	pass	0.0	pass	130.959100864	Sanger / Illumina 1.9	pass	794 Mbp	10-151	Conventional base calls	pass	pass	warn	6063331.0	pass	warn	pass	46.0	97.5555911923	PD_213S_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_213S_2_bbduk_adapt_filt	pass	0.0	pass	130.959100864	Sanger / Illumina 1.9	pass	794 Mbp	10-151	Conventional base calls	pass	pass	warn	6063331.0	pass	warn	warn	47.0	97.1797869065	PD_213S_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_214S_1_bbduk_adapt_filt	pass	0.0	pass	135.227170821	Sanger / Illumina 1.9	pass	637.3 Mbp	10-151	Conventional base calls	pass	pass	warn	4713343.0	pass	warn	pass	46.0	96.0130561099	PD_214S_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_214S_2_bbduk_adapt_filt	pass	0.0	pass	135.227170821	Sanger / Illumina 1.9	pass	637.3 Mbp	10-151	Conventional base calls	pass	pass	warn	4713343.0	pass	pass	warn	46.0	95.7221391574	PD_214S_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_215S_1_bbduk_adapt_filt	pass	0.0	pass	131.899367164	Sanger / Illumina 1.9	pass	918 Mbp	10-151	Conventional base calls	pass	pass	warn	6960253.0	pass	warn	pass	46.0	96.7960483959	PD_215S_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_215S_2_bbduk_adapt_filt	pass	0.0	pass	131.899367164	Sanger / Illumina 1.9	pass	918 Mbp	10-151	Conventional base calls	pass	pass	warn	6960253.0	pass	pass	warn	46.0	96.5700214044	PD_215S_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_216S_1_bbduk_adapt_filt	fail	0.0	warn	130.115840095	Sanger / Illumina 1.9	pass	12.2 Mbp	10-151	Conventional base calls	pass	fail	warn	94406.0	pass	fail	fail	64.0	64.8804101434	PD_216S_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_216S_2_bbduk_adapt_filt	fail	0.0	fail	130.115840095	Sanger / Illumina 1.9	pass	12.2 Mbp	10-151	Conventional base calls	pass	fail	warn	94406.0	pass	fail	fail	77.0	37.5177425164	PD_216S_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_217P_1_bbduk_adapt_filt	fail	0.0	warn	124.814378196	Sanger / Illumina 1.9	pass	16.1 Mbp	10-151	Conventional base calls	pass	fail	warn	129446.0	pass	fail	fail	55.0	69.603541245	PD_217P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_217P_2_bbduk_adapt_filt	fail	0.0	fail	124.814378196	Sanger / Illumina 1.9	pass	16.1 Mbp	10-151	Conventional base calls	pass	fail	warn	129446.0	pass	fail	fail	68.0	47.5959087187	PD_217P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_218S_1_bbduk_adapt_filt	pass	0.0	pass	104.665103818	Sanger / Illumina 1.9	pass	156.7 kbp	10-151	Conventional base calls	pass	warn	warn	1493.0	pass	warn	warn	47.0	95.6463496316	PD_218S_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_218S_2_bbduk_adapt_filt	fail	0.0	pass	104.665103818	Sanger / Illumina 1.9	pass	156.7 kbp	10-151	Conventional base calls	pass	fail	warn	1493.0	pass	warn	fail	50.0	84.7957133289	PD_218S_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_221P_1_bbduk_adapt_filt	pass	0.0	pass	132.678991736	Sanger / Illumina 1.9	pass	664.4 Mbp	10-151	Conventional base calls	pass	warn	warn	5007896.0	pass	pass	pass	48.0	97.7099088829	PD_221P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_221P_2_bbduk_adapt_filt	pass	0.0	pass	132.678991736	Sanger / Illumina 1.9	pass	664.4 Mbp	10-151	Conventional base calls	pass	warn	warn	5007896.0	pass	pass	warn	48.0	97.4107410682	PD_221P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_222S_1_bbduk_adapt_filt	pass	0.0	pass	127.951839707	Sanger / Illumina 1.9	pass	620.5 Mbp	10-151	Conventional base calls	pass	pass	warn	4850012.0	pass	warn	pass	47.0	97.9022097283	PD_222S_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_222S_2_bbduk_adapt_filt	pass	0.0	pass	127.951839707	Sanger / Illumina 1.9	pass	620.5 Mbp	10-151	Conventional base calls	pass	pass	warn	4850012.0	pass	warn	warn	47.0	97.5646508779	PD_222S_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_223P_1_bbduk_adapt_filt	pass	0.0	pass	131.558132511	Sanger / Illumina 1.9	pass	910.3 Mbp	10-151	Conventional base calls	pass	warn	warn	6919794.0	pass	pass	pass	49.0	96.7652380497	PD_223P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_223P_2_bbduk_adapt_filt	pass	0.0	pass	131.558132511	Sanger / Illumina 1.9	pass	910.3 Mbp	10-151	Conventional base calls	pass	warn	warn	6919794.0	pass	pass	warn	50.0	96.5385749072	PD_223P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_224S_1_bbduk_adapt_filt	pass	0.0	pass	132.88794183	Sanger / Illumina 1.9	pass	987.8 Mbp	10-151	Conventional base calls	pass	pass	warn	7433425.0	pass	warn	pass	45.0	93.2182461471	PD_224S_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_224S_2_bbduk_adapt_filt	pass	0.0	pass	132.88794183	Sanger / Illumina 1.9	pass	987.8 Mbp	10-151	Conventional base calls	pass	pass	warn	7433425.0	pass	warn	warn	45.0	92.9886539882	PD_224S_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_225P_1_bbduk_adapt_filt	pass	0.0	pass	130.103282782	Sanger / Illumina 1.9	pass	825.7 Mbp	10-151	Conventional base calls	pass	pass	warn	6347147.0	pass	warn	pass	46.0	96.1094137265	PD_225P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_225P_2_bbduk_adapt_filt	pass	0.0	pass	130.103282782	Sanger / Illumina 1.9	pass	825.7 Mbp	10-151	Conventional base calls	pass	pass	warn	6347147.0	pass	warn	warn	46.0	95.8639929752	PD_225P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_226S_1_bbduk_adapt_filt	pass	0.0	pass	131.296827402	Sanger / Illumina 1.9	pass	633.2 Mbp	10-151	Conventional base calls	pass	warn	warn	4823271.0	pass	warn	pass	47.0	97.4917324563	PD_226S_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_226S_2_bbduk_adapt_filt	pass	0.0	pass	131.296827402	Sanger / Illumina 1.9	pass	633.2 Mbp	10-151	Conventional base calls	pass	warn	warn	4823271.0	pass	warn	warn	47.0	97.0716498621	PD_226S_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_227P_1_bbduk_adapt_filt	pass	0.0	pass	121.141089592	Sanger / Illumina 1.9	pass	524.6 Mbp	10-151	Conventional base calls	pass	pass	warn	4330851.0	pass	pass	pass	47.0	98.0600089837	PD_227P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_227P_2_bbduk_adapt_filt	pass	0.0	pass	121.141089592	Sanger / Illumina 1.9	pass	524.6 Mbp	10-151	Conventional base calls	pass	pass	warn	4330851.0	pass	pass	warn	47.0	97.7527338149	PD_227P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_228S_1_bbduk_adapt_filt	pass	0.0	pass	133.815682721	Sanger / Illumina 1.9	pass	705.3 Mbp	10-151	Conventional base calls	pass	pass	warn	5271139.0	pass	pass	pass	47.0	98.0651581789	PD_228S_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_228S_2_bbduk_adapt_filt	pass	0.0	pass	133.815682721	Sanger / Illumina 1.9	pass	705.3 Mbp	10-151	Conventional base calls	pass	pass	warn	5271139.0	pass	pass	warn	47.0	97.7831050534	PD_228S_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_229P_1_bbduk_adapt_filt	pass	0.0	pass	130.443149636	Sanger / Illumina 1.9	pass	677.9 Mbp	10-151	Conventional base calls	pass	warn	warn	5197249.0	pass	pass	pass	48.0	96.8936957836	PD_229P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_229P_2_bbduk_adapt_filt	pass	0.0	pass	130.443149636	Sanger / Illumina 1.9	pass	677.9 Mbp	10-151	Conventional base calls	pass	warn	warn	5197249.0	pass	pass	warn	48.0	96.6600564658	PD_229P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_230S_1_bbduk_adapt_filt	pass	0.0	pass	133.923791468	Sanger / Illumina 1.9	pass	689.5 Mbp	10-151	Conventional base calls	pass	pass	warn	5148728.0	pass	pass	pass	46.0	96.0846425581	PD_230S_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_230S_2_bbduk_adapt_filt	pass	0.0	pass	133.923791468	Sanger / Illumina 1.9	pass	689.5 Mbp	10-151	Conventional base calls	pass	warn	warn	5148728.0	pass	pass	warn	46.0	95.7925520643	PD_230S_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_231P_1_bbduk_adapt_filt	pass	0.0	pass	127.468298451	Sanger / Illumina 1.9	pass	790.3 Mbp	10-151	Conventional base calls	pass	pass	warn	6200738.0	pass	warn	pass	47.0	96.4528743863	PD_231P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_231P_2_bbduk_adapt_filt	pass	0.0	pass	127.468298451	Sanger / Illumina 1.9	pass	790.3 Mbp	10-151	Conventional base calls	pass	pass	warn	6200738.0	pass	warn	warn	47.0	96.1411853939	PD_231P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_232S_1_bbduk_adapt_filt	pass	0.0	pass	129.315099983	Sanger / Illumina 1.9	pass	654 Mbp	10-151	Conventional base calls	pass	pass	warn	5057436.0	pass	warn	pass	48.0	96.9460361222	PD_232S_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_232S_2_bbduk_adapt_filt	pass	0.0	pass	129.315099983	Sanger / Illumina 1.9	pass	654 Mbp	10-151	Conventional base calls	pass	pass	warn	5057436.0	pass	warn	warn	48.0	96.4615828989	PD_232S_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_25P_1_bbduk_adapt_filt	pass	0.0	pass	116.492462172	Sanger / Illumina 1.9	pass	462.7 Mbp	10-151	Conventional base calls	pass	warn	warn	3972033.0	pass	warn	pass	47.0	97.6136075517	PD_25P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_25P_2_bbduk_adapt_filt	pass	0.0	pass	116.492462172	Sanger / Illumina 1.9	pass	462.7 Mbp	10-151	Conventional base calls	pass	warn	warn	3972033.0	pass	warn	warn	47.0	97.2909396143	PD_25P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_26P_1_bbduk_adapt_filt	pass	0.0	pass	118.938878236	Sanger / Illumina 1.9	pass	496.1 kbp	10-151	Conventional base calls	pass	warn	warn	4172.0	pass	warn	pass	49.0	95.9971236817	PD_26P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_26P_2_bbduk_adapt_filt	pass	0.0	pass	118.938878236	Sanger / Illumina 1.9	pass	496.1 kbp	10-151	Conventional base calls	pass	warn	warn	4172.0	pass	pass	warn	49.0	95.6375838926	PD_26P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_27P_1_bbduk_adapt_filt	pass	0.0	pass	121.909670603	Sanger / Illumina 1.9	pass	607.3 Mbp	10-151	Conventional base calls	pass	pass	warn	4982254.0	pass	pass	pass	47.0	97.5192206005	PD_27P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_27P_2_bbduk_adapt_filt	pass	0.0	pass	121.909670603	Sanger / Illumina 1.9	pass	607.3 Mbp	10-151	Conventional base calls	pass	pass	warn	4982254.0	pass	pass	warn	48.0	97.0790812162	PD_27P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_28P_1_bbduk_adapt_filt	warn	0.0	pass	118.895195598	Sanger / Illumina 1.9	pass	47.4 Mbp	10-151	Conventional base calls	pass	warn	warn	398905.0	pass	warn	fail	52.0	88.5204519848	PD_28P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_28P_2_bbduk_adapt_filt	fail	0.0	pass	118.895195598	Sanger / Illumina 1.9	pass	47.4 Mbp	10-151	Conventional base calls	pass	fail	warn	398905.0	pass	warn	fail	54.0	85.990226799	PD_28P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_29P_1_bbduk_adapt_filt	pass	0.0	pass	122.976023815	Sanger / Illumina 1.9	pass	425 Mbp	10-151	Conventional base calls	pass	warn	warn	3456680.0	pass	pass	pass	48.0	97.082747058	PD_29P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_29P_2_bbduk_adapt_filt	pass	0.0	pass	122.976023815	Sanger / Illumina 1.9	pass	425 Mbp	10-151	Conventional base calls	pass	warn	warn	3456680.0	pass	pass	warn	49.0	96.4740591318	PD_29P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_2P_1_bbduk_adapt_filt	pass	0.0	pass	121.210498498	Sanger / Illumina 1.9	pass	363.2 Mbp	10-151	Conventional base calls	pass	pass	warn	2997000.0	pass	pass	pass	48.0	97.6030995361	PD_2P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_2P_2_bbduk_adapt_filt	pass	0.0	pass	121.210498498	Sanger / Illumina 1.9	pass	363.2 Mbp	10-151	Conventional base calls	pass	pass	warn	2997000.0	pass	pass	warn	48.0	97.0413985222	PD_2P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_30P_1_bbduk_adapt_filt	pass	0.0	pass	122.384936523	Sanger / Illumina 1.9	pass	359.4 Mbp	10-151	Conventional base calls	pass	pass	warn	2937383.0	pass	pass	pass	47.0	97.585112061	PD_30P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_30P_2_bbduk_adapt_filt	pass	0.0	pass	122.384936523	Sanger / Illumina 1.9	pass	359.4 Mbp	10-151	Conventional base calls	pass	warn	warn	2937383.0	pass	pass	warn	48.0	97.0203868599	PD_30P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_31P_1_bbduk_adapt_filt	pass	0.0	pass	121.209706268	Sanger / Illumina 1.9	pass	468.3 Mbp	10-151	Conventional base calls	pass	warn	warn	3863895.0	pass	pass	pass	50.0	97.2366097273	PD_31P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_31P_2_bbduk_adapt_filt	pass	0.0	pass	121.209706268	Sanger / Illumina 1.9	pass	468.3 Mbp	10-151	Conventional base calls	pass	warn	warn	3863895.0	pass	pass	warn	50.0	96.9489049032	PD_31P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_32P_1_bbduk_adapt_filt	pass	0.0	pass	115.656250999	Sanger / Illumina 1.9	pass	517.4 Mbp	10-151	Conventional base calls	pass	warn	warn	4473709.0	pass	pass	pass	48.0	97.7982332202	PD_32P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_32P_2_bbduk_adapt_filt	pass	0.0	pass	115.656250999	Sanger / Illumina 1.9	pass	517.4 Mbp	10-151	Conventional base calls	pass	warn	warn	4473709.0	pass	pass	warn	49.0	97.3954623362	PD_32P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_33P_1_bbduk_adapt_filt	pass	0.0	pass	121.819765269	Sanger / Illumina 1.9	pass	559.2 Mbp	10-151	Conventional base calls	pass	warn	warn	4590608.0	pass	pass	pass	50.0	97.5694552147	PD_33P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_33P_2_bbduk_adapt_filt	pass	0.0	pass	121.819765269	Sanger / Illumina 1.9	pass	559.2 Mbp	10-151	Conventional base calls	pass	warn	warn	4590608.0	pass	pass	warn	50.0	97.2222444368	PD_33P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_34P_1_bbduk_adapt_filt	pass	0.0	pass	118.043709172	Sanger / Illumina 1.9	pass	579.9 Mbp	10-151	Conventional base calls	pass	warn	warn	4913248.0	pass	warn	pass	48.0	97.2802427173	PD_34P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_34P_2_bbduk_adapt_filt	pass	0.0	pass	118.043709172	Sanger / Illumina 1.9	pass	579.9 Mbp	10-151	Conventional base calls	pass	warn	warn	4913248.0	pass	warn	warn	48.0	96.9300254904	PD_34P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_35P_1_bbduk_adapt_filt	pass	0.0	pass	121.72496162	Sanger / Illumina 1.9	pass	559.8 Mbp	10-151	Conventional base calls	pass	pass	warn	4599369.0	pass	warn	pass	46.0	96.9571627672	PD_35P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_35P_2_bbduk_adapt_filt	pass	0.0	pass	121.72496162	Sanger / Illumina 1.9	pass	559.8 Mbp	10-151	Conventional base calls	pass	warn	warn	4599369.0	pass	warn	warn	46.0	96.6181809972	PD_35P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_36P_1_bbduk_adapt_filt	fail	0.0	fail	76.2624641935	Sanger / Illumina 1.9	fail	4.3 Mbp	10-151	Conventional base calls	pass	fail	warn	56903.0	pass	fail	fail	77.0	15.884926981	PD_36P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_36P_2_bbduk_adapt_filt	fail	0.0	fail	76.2624641935	Sanger / Illumina 1.9	pass	4.3 Mbp	10-151	Conventional base calls	pass	fail	warn	56903.0	pass	fail	fail	95.0	5.26510025833	PD_36P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_38P_1_bbduk_adapt_filt	pass	0.0	pass	120.123879121	Sanger / Illumina 1.9	pass	466.7 Mbp	10-151	Conventional base calls	pass	pass	warn	3886014.0	pass	warn	pass	44.0	96.4231412917	PD_38P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_38P_2_bbduk_adapt_filt	pass	0.0	pass	120.123879121	Sanger / Illumina 1.9	pass	466.7 Mbp	10-151	Conventional base calls	pass	warn	warn	3886014.0	pass	warn	warn	44.0	96.1165620854	PD_38P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_39P_1_bbduk_adapt_filt	pass	0.0	pass	119.369274546	Sanger / Illumina 1.9	pass	297.5 Mbp	10-151	Conventional base calls	pass	fail	warn	2492357.0	pass	pass	warn	48.0	97.688511699	PD_39P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_39P_2_bbduk_adapt_filt	pass	0.0	pass	119.369274546	Sanger / Illumina 1.9	pass	297.5 Mbp	10-151	Conventional base calls	pass	warn	warn	2492357.0	pass	pass	warn	49.0	97.2776349135	PD_39P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_3P_1_bbduk_adapt_filt	pass	0.0	pass	117.998126404	Sanger / Illumina 1.9	pass	474.5 Mbp	10-151	Conventional base calls	pass	pass	warn	4021679.0	pass	pass	pass	47.0	97.8912976921	PD_3P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_3P_2_bbduk_adapt_filt	pass	0.0	pass	117.998126404	Sanger / Illumina 1.9	pass	474.5 Mbp	10-151	Conventional base calls	pass	pass	warn	4021679.0	pass	pass	warn	47.0	97.6022397935	PD_3P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_40P_1_bbduk_adapt_filt	pass	0.0	pass	122.920722133	Sanger / Illumina 1.9	pass	423.4 Mbp	10-151	Conventional base calls	pass	warn	warn	3444959.0	pass	pass	pass	45.0	94.1310017543	PD_40P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_40P_2_bbduk_adapt_filt	pass	0.0	pass	122.920722133	Sanger / Illumina 1.9	pass	423.4 Mbp	10-151	Conventional base calls	pass	warn	warn	3444959.0	pass	pass	warn	45.0	93.7083209238	PD_40P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_41P_1_bbduk_adapt_filt	pass	0.0	pass	130.85811963	Sanger / Illumina 1.9	pass	435 Mbp	10-151	Conventional base calls	pass	pass	warn	3324357.0	pass	pass	pass	47.0	97.1994882605	PD_41P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_41P_2_bbduk_adapt_filt	pass	0.0	pass	130.85811963	Sanger / Illumina 1.9	pass	435 Mbp	10-151	Conventional base calls	pass	warn	warn	3324357.0	pass	pass	warn	48.0	96.5835585134	PD_41P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_42P_1_bbduk_adapt_filt	pass	0.0	pass	125.491880918	Sanger / Illumina 1.9	pass	552.3 Mbp	10-151	Conventional base calls	pass	fail	warn	4401421.0	pass	pass	pass	48.0	96.6356140361	PD_42P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_42P_2_bbduk_adapt_filt	pass	0.0	pass	125.491880918	Sanger / Illumina 1.9	pass	552.3 Mbp	10-151	Conventional base calls	pass	fail	warn	4401421.0	pass	pass	warn	49.0	96.3179701169	PD_42P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_43P_1_bbduk_adapt_filt	pass	0.0	pass	117.532039686	Sanger / Illumina 1.9	pass	325.6 Mbp	10-151	Conventional base calls	pass	pass	warn	2771079.0	pass	pass	pass	49.0	97.3234583351	PD_43P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_43P_2_bbduk_adapt_filt	pass	0.0	pass	117.532039686	Sanger / Illumina 1.9	pass	325.6 Mbp	10-151	Conventional base calls	pass	warn	warn	2771079.0	pass	pass	fail	50.0	96.8441761966	PD_43P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_44P_1_bbduk_adapt_filt	pass	0.0	pass	122.330708252	Sanger / Illumina 1.9	pass	467.8 Mbp	10-151	Conventional base calls	pass	warn	warn	3824643.0	pass	pass	pass	47.0	97.4823046762	PD_44P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_44P_2_bbduk_adapt_filt	pass	0.0	pass	122.330708252	Sanger / Illumina 1.9	pass	467.8 Mbp	10-151	Conventional base calls	pass	warn	warn	3824643.0	pass	pass	warn	47.0	97.0235717556	PD_44P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_45P_1_bbduk_adapt_filt	pass	0.0	pass	124.170676312	Sanger / Illumina 1.9	pass	591.2 Mbp	10-151	Conventional base calls	pass	warn	warn	4761768.0	pass	pass	pass	47.0	97.7417506918	PD_45P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_45P_2_bbduk_adapt_filt	pass	0.0	pass	124.170676312	Sanger / Illumina 1.9	pass	591.2 Mbp	10-151	Conventional base calls	pass	warn	warn	4761768.0	pass	pass	warn	48.0	97.4622277125	PD_45P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_46P_1_bbduk_adapt_filt	pass	0.0	pass	121.436799583	Sanger / Illumina 1.9	pass	501 Mbp	10-151	Conventional base calls	pass	warn	warn	4126025.0	pass	pass	pass	50.0	97.034934291	PD_46P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_46P_2_bbduk_adapt_filt	pass	0.0	pass	121.436799583	Sanger / Illumina 1.9	pass	501 Mbp	10-151	Conventional base calls	pass	warn	warn	4126025.0	pass	pass	warn	50.0	96.7163015351	PD_46P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_47P_1_bbduk_adapt_filt	pass	0.0	pass	124.380320604	Sanger / Illumina 1.9	pass	455.2 Mbp	10-151	Conventional base calls	pass	warn	warn	3660275.0	pass	pass	pass	48.0	97.4754302577	PD_47P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_47P_2_bbduk_adapt_filt	pass	0.0	pass	124.380320604	Sanger / Illumina 1.9	pass	455.2 Mbp	10-151	Conventional base calls	pass	warn	warn	3660275.0	pass	pass	warn	49.0	96.9314646084	PD_47P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_48P_1_bbduk_adapt_filt	pass	0.0	pass	122.603031196	Sanger / Illumina 1.9	pass	436.6 Mbp	10-151	Conventional base calls	pass	pass	warn	3561300.0	pass	warn	pass	47.0	97.2180089086	PD_48P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_48P_2_bbduk_adapt_filt	pass	0.0	pass	122.603031196	Sanger / Illumina 1.9	pass	436.6 Mbp	10-151	Conventional base calls	pass	pass	warn	3561300.0	pass	warn	warn	47.0	96.7111740981	PD_48P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_4P_1_bbduk_adapt_filt	pass	0.0	pass	117.496616641	Sanger / Illumina 1.9	pass	438.1 Mbp	10-151	Conventional base calls	pass	pass	warn	3728691.0	pass	pass	pass	48.0	98.0475881222	PD_4P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_4P_2_bbduk_adapt_filt	pass	0.0	pass	117.496616641	Sanger / Illumina 1.9	pass	438.1 Mbp	10-151	Conventional base calls	pass	pass	warn	3728691.0	pass	pass	warn	48.0	97.6460063741	PD_4P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_50P_1_bbduk_adapt_filt	fail	0.0	pass	119.750117478	Sanger / Illumina 1.9	pass	34.6 Mbp	10-151	Conventional base calls	pass	warn	warn	289416.0	pass	fail	fail	52.0	84.8857141118	PD_50P_1_bbduk_adapt_filt.fastq.gz	fail	pass
PD_50P_2_bbduk_adapt_filt	fail	0.0	pass	119.750117478	Sanger / Illumina 1.9	pass	34.6 Mbp	10-151	Conventional base calls	pass	fail	warn	289416.0	pass	warn	fail	54.0	82.6381703675	PD_50P_2_bbduk_adapt_filt.fastq.gz	fail	pass
PD_51P_1_bbduk_adapt_filt	pass	0.0	pass	126.844891119	Sanger / Illumina 1.9	pass	474.3 Mbp	10-151	Conventional base calls	pass	pass	warn	3739586.0	pass	pass	pass	46.0	97.3245514209	PD_51P_1_bbduk_adapt_filt.fastq.gz	fail	pass
