"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Merdiplasma;s__Merdiplasma excrementigallinarum"	"Group"	"PD"	"GroupPD"	-1.1655644393038	0.213862347105435	0.346767017056068	0.0286850370583167	0.575103755784485	0.0286850370583167	0.575103755784485	NA	"abundance"	146	5
"d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli_F"	"Group"	"PD"	"GroupPD"	1.32734879579395	0.213862347105435	0.496028694592969	0.0288178352571746	0.575103755784485	0.0288178352571746	0.575103755784485	NA	"abundance"	146	61
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__QALW01;g__Neochristensenella;s__Neochristensenella gallicola"	"Group"	"PD"	"GroupPD"	-0.744116232778298	0.213862347105435	0.0338731953412938	0.0297577989591171	0.581226796690841	0.0297577989591171	0.581226796690841	NA	"abundance"	146	3
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Brotaphodocola;s__Brotaphodocola sp900770535"	"Group"	"PD"	"GroupPD"	-0.264592133229078	0.213862347105435	0.174080741547366	0.0304501419464885	0.582358964726593	0.0304501419464885	0.582358964726593	NA	"abundance"	146	9
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__Scatosoma sp003150575"	"Group"	"PD"	"GroupPD"	0.917449117595363	0.213862347105435	0.23902919219633	0.0329213257682399	0.598831290499356	0.0329213257682399	0.598831290499356	NA	"abundance"	146	7
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp900539115"	"Group"	"PD"	"GroupPD"	-0.470916656261667	0.213862347105435	0.305184606237604	0.0333437362613186	0.598831290499356	0.0333437362613186	0.598831290499356	NA	"abundance"	146	31
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum"	"Group"	"PD"	"GroupPD"	-0.551994056472579	0.213862347105435	0.353951513780601	0.0344284601198921	0.598831290499356	0.0344284601198921	0.598831290499356	NA	"abundance"	146	72
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__"	"Group"	"PD"	"GroupPD"	1.52585875061408	0.213862347105435	0.354135201271904	0.0345227784765343	0.598831290499356	0.0345227784765343	0.598831290499356	NA	"abundance"	146	5
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Pullichristensenella;s__Pullichristensenella excrementigallinarum"	"Group"	"PD"	"GroupPD"	-0.234891773943503	0.213862347105435	0.193940238556118	0.0359441868269695	0.598831290499356	0.0359441868269695	0.598831290499356	NA	"abundance"	146	18
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma sp004556545"	"Group"	"PD"	"GroupPD"	1.61572121576997	0.213862347105435	0.273434453853261	0.0364223446630471	0.598831290499356	0.0364223446630471	0.598831290499356	NA	"abundance"	146	4
"d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Enteroscipio;s__Enteroscipio rubneri"	"Group"	"PD"	"GroupPD"	1.46062641806137	0.213862347105435	0.44616418231615	0.0386067497048264	0.598831290499356	0.0386067497048264	0.598831290499356	NA	"abundance"	146	7
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-382;g__Woodwardibium;s__Woodwardibium gallinarum"	"Group"	"PD"	"GroupPD"	-0.22094564264117	0.213862347105435	0.189887334963687	0.038687960483037	0.598831290499356	0.038687960483037	0.598831290499356	NA	"abundance"	146	17
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp000433735"	"Group"	"PD"	"GroupPD"	-0.400727927052696	0.213862347105435	0.28292389541934	0.0388314469196547	0.598831290499356	0.0388314469196547	0.598831290499356	NA	"abundance"	146	32
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia intestinalis"	"Group"	"PD"	"GroupPD"	-0.424676767257188	0.213862347105435	0.302355228550189	0.0390640091749029	0.598831290499356	0.0390640091749029	0.598831290499356	NA	"abundance"	146	75
"d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides clarus"	"Group"	"PD"	"GroupPD"	1.05396646462561	0.213862347105435	0.380650185962349	0.0392376229884217	0.598831290499356	0.0392376229884217	0.598831290499356	NA	"abundance"	146	23
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp000435975"	"Group"	"PD"	"GroupPD"	1.12212668701492	0.213862347105435	0.416921010431974	0.0394472720010975	0.598831290499356	0.0394472720010975	0.598831290499356	NA	"abundance"	146	27
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp003522945"	"Group"	"PD"	"GroupPD"	0.746771905990745	0.213862347105435	0.249810825644313	0.0403558858281832	0.598831290499356	0.0403558858281832	0.598831290499356	NA	"abundance"	146	41
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens"	"Group"	"PD"	"GroupPD"	-0.251860411780449	0.213862347105435	0.221687616538518	0.0404439433670589	0.598831290499356	0.0404439433670589	0.598831290499356	NA	"abundance"	146	87
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis"	"Group"	"PD"	"GroupPD"	-0.500991278132231	0.213862347105435	0.344174926091327	0.041311985516793	0.601974646101842	0.041311985516793	0.601974646101842	NA	"abundance"	146	92
"d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Jutongia;s__Jutongia sp003524945"	"Group"	"PD"	"GroupPD"	-1.03397084918012	0.213862347105435	0.556611952276167	0.043315581746195	0.619488080635115	0.043315581746195	0.619488080635115	NA	"abundance"	146	15
