Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_79S_filtered_prinseq_1	pass	0.0	pass	126.056657409	Sanger / Illumina 1.9	pass	464.8 Mbp	60-151	Conventional base calls	pass	warn	warn	3665540.0	pass	pass	pass	47.0	98.2240041121	PD_79S_filtered_prinseq_1.fastq	fail	pass
PD_79S_filtered_prinseq_2	pass	0.0	pass	125.926704387	Sanger / Illumina 1.9	pass	464.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3665540.0	pass	pass	pass	47.0	98.2122842998	PD_79S_filtered_prinseq_2.fastq	fail	pass
PD_7P_filtered_prinseq_1	pass	0.0	pass	125.121702287	Sanger / Illumina 1.9	pass	394.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3136909.0	pass	warn	pass	43.0	94.6192447541	PD_7P_filtered_prinseq_1.fastq	fail	pass
PD_7P_filtered_prinseq_2	pass	0.0	pass	125.07716864	Sanger / Illumina 1.9	pass	394.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3136909.0	pass	pass	pass	43.0	94.5286211432	PD_7P_filtered_prinseq_2.fastq	fail	pass
PD_81P_filtered_prinseq_1	pass	0.0	pass	126.034632035	Sanger / Illumina 1.9	pass	87.8 kbp	60-151	Conventional base calls	pass	fail	warn	693.0	pass	fail	warn	48.0	98.4126984127	PD_81P_filtered_prinseq_1.fastq	fail	pass
PD_81P_filtered_prinseq_2	pass	0.0	pass	125.875901876	Sanger / Illumina 1.9	pass	87.7 kbp	60-151	Conventional base calls	pass	fail	warn	693.0	pass	warn	warn	48.0	98.556998557	PD_81P_filtered_prinseq_2.fastq	fail	pass
PD_82P_filtered_prinseq_1	pass	0.0	pass	128.29311175	Sanger / Illumina 1.9	pass	415.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3216855.0	pass	pass	pass	47.0	98.6949568898	PD_82P_filtered_prinseq_1.fastq	fail	pass
PD_82P_filtered_prinseq_2	pass	0.0	pass	128.195503994	Sanger / Illumina 1.9	pass	414.8 Mbp	60-151	Conventional base calls	pass	warn	warn	3216855.0	pass	pass	pass	47.0	98.7149771232	PD_82P_filtered_prinseq_2.fastq	fail	pass
PD_83P_filtered_prinseq_1	pass	0.0	pass	127.976367278	Sanger / Illumina 1.9	pass	6.3 Mbp	60-151	Conventional base calls	pass	warn	warn	49423.0	pass	warn	pass	45.0	98.395483884	PD_83P_filtered_prinseq_1.fastq	fail	pass
PD_83P_filtered_prinseq_2	pass	0.0	pass	127.945814702	Sanger / Illumina 1.9	pass	6.3 Mbp	60-151	Conventional base calls	pass	warn	warn	49423.0	pass	warn	pass	46.0	98.4743945127	PD_83P_filtered_prinseq_2.fastq	fail	pass
PD_84P_filtered_prinseq_1	pass	0.0	pass	118.828340898	Sanger / Illumina 1.9	pass	362.5 Mbp	60-151	Conventional base calls	pass	fail	warn	3033256.0	pass	warn	pass	49.0	98.6101773921	PD_84P_filtered_prinseq_1.fastq	fail	pass
PD_84P_filtered_prinseq_2	pass	0.0	pass	118.863785978	Sanger / Illumina 1.9	pass	362.6 Mbp	60-151	Conventional base calls	pass	fail	warn	3033256.0	pass	warn	pass	50.0	98.571576741	PD_84P_filtered_prinseq_2.fastq	fail	pass
PD_8P_filtered_prinseq_1	pass	0.0	pass	124.390182551	Sanger / Illumina 1.9	pass	497.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3975493.0	pass	pass	pass	47.0	93.8713471361	PD_8P_filtered_prinseq_1.fastq	fail	pass
PD_8P_filtered_prinseq_2	pass	0.0	pass	124.435284882	Sanger / Illumina 1.9	pass	497.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3975493.0	pass	pass	pass	47.0	93.8322275693	PD_8P_filtered_prinseq_2.fastq	fail	pass
PD_9P_filtered_prinseq_1	pass	0.0	pass	125.488807277	Sanger / Illumina 1.9	pass	470.1 Mbp	60-151	Conventional base calls	pass	warn	warn	3724697.0	pass	warn	pass	46.0	93.8253479751	PD_9P_filtered_prinseq_1.fastq	fail	pass
PD_9P_filtered_prinseq_2	pass	0.0	pass	125.460953737	Sanger / Illumina 1.9	pass	470 Mbp	60-151	Conventional base calls	pass	warn	warn	3724697.0	pass	warn	pass	46.0	93.8878853613	PD_9P_filtered_prinseq_2.fastq	fail	pass
PD_Extr_neg_plate1_filtered_prinseq_1	pass	0.0	pass	128.22173913	Sanger / Illumina 1.9	pass	177.9 kbp	60-151	Conventional base calls	pass	warn	warn	1380.0	pass	warn	warn	52.0	98.6956521739	PD_Extr_neg_plate1_filtered_prinseq_1.fastq	fail	pass
PD_Extr_neg_plate1_filtered_prinseq_2	pass	0.0	pass	128.120289855	Sanger / Illumina 1.9	pass	177.8 kbp	60-151	Conventional base calls	pass	fail	warn	1380.0	pass	pass	warn	51.0	98.768115942	PD_Extr_neg_plate1_filtered_prinseq_2.fastq	fail	pass
PD_Extr_neg_plate2_filtered_prinseq_1	pass	0.0	pass	123.939393939	Sanger / Illumina 1.9	pass	4.1 kbp	62-151	Conventional base calls	pass	fail	warn	33.0	pass	fail	fail	48.0	100.0	PD_Extr_neg_plate2_filtered_prinseq_1.fastq	fail	pass
PD_Extr_neg_plate2_filtered_prinseq_2	pass	0.0	pass	122.666666667	Sanger / Illumina 1.9	pass	4 kbp	62-151	Conventional base calls	pass	fail	warn	33.0	pass	fail	fail	48.0	100.0	PD_Extr_neg_plate2_filtered_prinseq_2.fastq	fail	pass
PD_Extr_neg_plate3_filtered_prinseq_1	pass	0.0	pass	114.415929204	Sanger / Illumina 1.9	pass	52 kbp	60-151	Conventional base calls	pass	fail	warn	452.0	pass	warn	warn	55.0	98.4513274336	PD_Extr_neg_plate3_filtered_prinseq_1.fastq	fail	pass
PD_Extr_neg_plate3_filtered_prinseq_2	pass	0.0	pass	114.415929204	Sanger / Illumina 1.9	pass	52 kbp	60-151	Conventional base calls	pass	fail	warn	452.0	pass	pass	warn	55.0	98.8938053097	PD_Extr_neg_plate3_filtered_prinseq_2.fastq	fail	pass
PD_Extr_pos_plate1_filtered_prinseq_1	pass	0.0	pass	140.164062226	Sanger / Illumina 1.9	pass	4 Mbp	60-151	Conventional base calls	pass	pass	warn	28477.0	pass	warn	pass	45.0	97.8228043684	PD_Extr_pos_plate1_filtered_prinseq_1.fastq	fail	pass
PD_Extr_pos_plate1_filtered_prinseq_2	pass	0.0	pass	139.868665941	Sanger / Illumina 1.9	pass	4 Mbp	60-151	Conventional base calls	pass	pass	warn	28477.0	pass	warn	pass	45.0	98.1072444429	PD_Extr_pos_plate1_filtered_prinseq_2.fastq	fail	pass
PD_Extr_pos_plate2_filtered_prinseq_1	pass	0.0	pass	130.787610619	Sanger / Illumina 1.9	pass	89.2 kbp	60-151	Conventional base calls	pass	warn	warn	678.0	pass	warn	warn	45.0	98.6725663717	PD_Extr_pos_plate2_filtered_prinseq_1.fastq	fail	pass
PD_Extr_pos_plate2_filtered_prinseq_2	pass	0.0	pass	130.203539823	Sanger / Illumina 1.9	pass	88.8 kbp	60-151	Conventional base calls	pass	warn	warn	678.0	pass	warn	warn	45.0	98.9675516224	PD_Extr_pos_plate2_filtered_prinseq_2.fastq	fail	pass
PD_Extr_pos_plate3_filtered_prinseq_1	pass	0.0	pass	132.91183421	Sanger / Illumina 1.9	pass	694.5 Mbp	60-151	Conventional base calls	pass	pass	warn	5194804.0	pass	pass	pass	51.0	93.972227473	PD_Extr_pos_plate3_filtered_prinseq_1.fastq	fail	pass
PD_Extr_pos_plate3_filtered_prinseq_2	pass	0.0	pass	132.945219492	Sanger / Illumina 1.9	pass	694.7 Mbp	60-151	Conventional base calls	pass	pass	warn	5194804.0	pass	pass	pass	51.0	94.0929791449	PD_Extr_pos_plate3_filtered_prinseq_2.fastq	fail	pass
PD_Lib_neg_plate1_filtered_prinseq_1	pass	0.0	pass	127.547280745	Sanger / Illumina 1.9	pass	261.8 kbp	60-151	Conventional base calls	pass	fail	warn	2041.0	pass	pass	warn	52.0	98.4811366977	PD_Lib_neg_plate1_filtered_prinseq_1.fastq	fail	pass
PD_Lib_neg_plate1_filtered_prinseq_2	pass	0.0	pass	127.482606565	Sanger / Illumina 1.9	pass	261.7 kbp	60-151	Conventional base calls	pass	fail	warn	2041.0	pass	pass	warn	52.0	98.7261146497	PD_Lib_neg_plate1_filtered_prinseq_2.fastq	fail	pass
PD_Lib_neg_plate2_filtered_prinseq_1	pass	0.0	pass	132.684039088	Sanger / Illumina 1.9	pass	40.9 kbp	61-151	Conventional base calls	pass	fail	warn	307.0	pass	warn	warn	51.0	98.3713355049	PD_Lib_neg_plate2_filtered_prinseq_1.fastq	fail	pass
PD_Lib_neg_plate2_filtered_prinseq_2	pass	0.0	pass	132.71009772	Sanger / Illumina 1.9	pass	40.9 kbp	61-151	Conventional base calls	pass	warn	warn	307.0	pass	warn	warn	51.0	98.6970684039	PD_Lib_neg_plate2_filtered_prinseq_2.fastq	fail	pass
PD_Lib_pos_plate1_filtered_prinseq_1	pass	0.0	pass	138.067597143	Sanger / Illumina 1.9	pass	557.1 Mbp	60-151	Conventional base calls	pass	warn	warn	4010850.0	pass	pass	pass	47.0	95.2130683238	PD_Lib_pos_plate1_filtered_prinseq_1.fastq	fail	pass
PD_Lib_pos_plate1_filtered_prinseq_2	pass	0.0	pass	137.974038421	Sanger / Illumina 1.9	pass	556.7 Mbp	60-151	Conventional base calls	pass	warn	warn	4010850.0	pass	pass	pass	47.0	95.1449941186	PD_Lib_pos_plate1_filtered_prinseq_2.fastq	fail	pass
PD_Lib_pos_plate2_filtered_prinseq_1	pass	0.0	pass	140.369428524	Sanger / Illumina 1.9	pass	535.9 Mbp	60-151	Conventional base calls	pass	warn	warn	3794282.0	pass	pass	pass	47.0	95.2408148861	PD_Lib_pos_plate2_filtered_prinseq_1.fastq	fail	pass
PD_Lib_pos_plate2_filtered_prinseq_2	pass	0.0	pass	140.22031889	Sanger / Illumina 1.9	pass	535.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3794282.0	pass	pass	pass	47.0	95.3644443835	PD_Lib_pos_plate2_filtered_prinseq_2.fastq	fail	pass
