Sample	adapter_content	Sequences flagged as poor quality	sequence_duplication_levels	avg_sequence_length	Encoding	per_base_sequence_quality	Total Bases	Sequence length	File type	basic_statistics	per_sequence_gc_content	sequence_length_distribution	Total Sequences	per_base_n_content	per_base_sequence_content	overrepresented_sequences	%GC	total_deduplicated_percentage	Filename	per_tile_sequence_quality	per_sequence_quality_scores
PD_164P_filtered_2	fail	0.0	pass	144.831663986	Sanger / Illumina 1.9	pass	513.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3521237.0	pass	pass	pass	49.0	98.4001674577	PD_164P_filtered_2.fastq	fail	pass
PD_165S_filtered_1	pass	0.0	pass	128.516143873	Sanger / Illumina 1.9	pass	746.3 Mbp	60-151	Conventional base calls	pass	pass	warn	5773150.0	pass	warn	pass	48.0	97.5984529284	PD_165S_filtered_1.fastq	fail	pass
PD_165S_filtered_2	fail	0.0	pass	144.598928141	Sanger / Illumina 1.9	pass	840.2 Mbp	60-151	Conventional base calls	pass	pass	warn	5773150.0	pass	warn	pass	49.0	97.6182341786	PD_165S_filtered_2.fastq	fail	pass
PD_166_filtered_1	pass	0.0	pass	132.613417067	Sanger / Illumina 1.9	pass	547.9 Mbp	60-151	Conventional base calls	pass	warn	warn	4107649.0	pass	pass	pass	49.0	98.1734458147	PD_166_filtered_1.fastq	fail	pass
PD_166_filtered_2	fail	0.0	pass	146.011470795	Sanger / Illumina 1.9	pass	603.6 Mbp	60-151	Conventional base calls	pass	warn	warn	4107649.0	pass	pass	pass	49.0	98.1847034845	PD_166_filtered_2.fastq	fail	pass
PD_167P_filtered_1	pass	0.0	pass	136.849079605	Sanger / Illumina 1.9	pass	626.2 Mbp	60-151	Conventional base calls	pass	pass	warn	4548537.0	pass	pass	pass	47.0	96.8879917015	PD_167P_filtered_1.fastq	fail	pass
PD_167P_filtered_2	fail	0.0	pass	146.952596406	Sanger / Illumina 1.9	pass	672.7 Mbp	60-151	Conventional base calls	pass	pass	warn	4548537.0	pass	pass	pass	47.0	96.956769402	PD_167P_filtered_2.fastq	fail	pass
PD_169P_filtered_1	pass	0.0	pass	126.239332852	Sanger / Illumina 1.9	pass	648.6 Mbp	60-151	Conventional base calls	pass	pass	warn	5108793.0	pass	pass	pass	50.0	97.3075237991	PD_169P_filtered_1.fastq	fail	pass
PD_169P_filtered_2	fail	0.0	pass	144.128450301	Sanger / Illumina 1.9	pass	741.1 Mbp	60-151	Conventional base calls	pass	pass	warn	5108793.0	pass	pass	pass	50.0	97.3709883885	PD_169P_filtered_2.fastq	fail	pass
PD_16P_filtered_1	pass	0.0	pass	122.837891215	Sanger / Illumina 1.9	pass	475.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3850729.0	pass	pass	pass	47.0	98.2180587321	PD_16P_filtered_1.fastq	fail	pass
PD_16P_filtered_2	fail	0.0	pass	142.816674972	Sanger / Illumina 1.9	pass	553.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3850729.0	pass	pass	pass	48.0	98.2212336762	PD_16P_filtered_2.fastq	fail	pass
PD_170S_filtered_1	pass	0.0	pass	129.254998218	Sanger / Illumina 1.9	pass	549.6 Mbp	60-151	Conventional base calls	pass	pass	warn	4227657.0	pass	warn	pass	48.0	98.3385490283	PD_170S_filtered_1.fastq	fail	pass
PD_170S_filtered_2	fail	0.0	pass	144.726451555	Sanger / Illumina 1.9	pass	615.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4227657.0	pass	pass	pass	48.0	98.2912631934	PD_170S_filtered_2.fastq	fail	pass
PD_171P_filtered_1	pass	0.0	pass	132.606155894	Sanger / Illumina 1.9	pass	694.7 Mbp	60-151	Conventional base calls	pass	pass	warn	5208439.0	pass	warn	pass	46.0	98.0411024907	PD_171P_filtered_1.fastq	fail	pass
PD_171P_filtered_2	fail	0.0	pass	146.170587003	Sanger / Illumina 1.9	pass	766.2 Mbp	60-151	Conventional base calls	pass	pass	warn	5208439.0	pass	pass	pass	46.0	97.9563894594	PD_171P_filtered_2.fastq	fail	pass
PD_172S_filtered_1	pass	0.0	pass	131.791295888	Sanger / Illumina 1.9	pass	411.7 Mbp	60-151	Conventional base calls	pass	warn	warn	3106302.0	pass	pass	pass	49.0	98.6641233001	PD_172S_filtered_1.fastq	fail	pass
PD_172S_filtered_2	fail	0.0	pass	146.111047799	Sanger / Illumina 1.9	pass	456.8 Mbp	60-151	Conventional base calls	pass	warn	warn	3106302.0	pass	pass	pass	49.0	98.6455717125	PD_172S_filtered_2.fastq	fail	pass
PD_173P_filtered_1	pass	0.0	pass	132.798270321	Sanger / Illumina 1.9	pass	610.4 Mbp	60-151	Conventional base calls	pass	warn	warn	4569635.0	pass	pass	pass	48.0	97.9559609141	PD_173P_filtered_1.fastq	fail	pass
PD_173P_filtered_2	fail	0.0	pass	145.848296855	Sanger / Illumina 1.9	pass	670.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4569635.0	pass	pass	pass	49.0	97.9987296358	PD_173P_filtered_2.fastq	fail	pass
PD_174S_filtered_1	pass	0.0	pass	137.021398124	Sanger / Illumina 1.9	pass	618.1 Mbp	60-151	Conventional base calls	pass	pass	warn	4484038.0	pass	warn	pass	46.0	97.0003249543	PD_174S_filtered_1.fastq	fail	pass
PD_174S_filtered_2	fail	0.0	pass	146.746054784	Sanger / Illumina 1.9	pass	662.2 Mbp	60-151	Conventional base calls	pass	pass	warn	4484038.0	pass	warn	pass	47.0	97.0695153456	PD_174S_filtered_2.fastq	fail	pass
PD_175P_filtered_1	pass	0.0	pass	127.134824567	Sanger / Illumina 1.9	pass	457.9 Mbp	60-151	Conventional base calls	pass	pass	warn	3581061.0	pass	warn	pass	48.0	97.4075677852	PD_175P_filtered_1.fastq	fail	pass
PD_175P_filtered_2	fail	0.0	pass	143.796211793	Sanger / Illumina 1.9	pass	518.3 Mbp	60-151	Conventional base calls	pass	pass	warn	3581061.0	pass	warn	pass	48.0	97.4154677975	PD_175P_filtered_2.fastq	fail	pass
PD_176S_filtered_1	pass	0.0	pass	134.446065146	Sanger / Illumina 1.9	pass	654.7 Mbp	60-151	Conventional base calls	pass	warn	warn	4840701.0	pass	warn	pass	47.0	98.1502641982	PD_176S_filtered_1.fastq	fail	pass
PD_176S_filtered_2	fail	0.0	pass	146.247554228	Sanger / Illumina 1.9	pass	712.5 Mbp	60-151	Conventional base calls	pass	pass	warn	4840701.0	pass	warn	pass	48.0	98.2136837964	PD_176S_filtered_2.fastq	fail	pass
PD_177P_filtered_1	pass	0.0	pass	133.889595782	Sanger / Illumina 1.9	pass	478.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3551223.0	pass	warn	pass	47.0	97.6738675549	PD_177P_filtered_1.fastq	fail	pass
PD_177P_filtered_2	fail	0.0	pass	145.484216001	Sanger / Illumina 1.9	pass	520 Mbp	60-151	Conventional base calls	pass	pass	warn	3551223.0	pass	warn	pass	48.0	97.7006231427	PD_177P_filtered_2.fastq	fail	pass
PD_178S_filtered_1	pass	0.0	pass	131.784909181	Sanger / Illumina 1.9	pass	753.8 Mbp	60-151	Conventional base calls	pass	warn	warn	5686928.0	pass	warn	pass	48.0	97.8250785072	PD_178S_filtered_1.fastq	fail	pass
PD_178S_filtered_2	fail	0.0	pass	145.057609662	Sanger / Illumina 1.9	pass	830.3 Mbp	60-151	Conventional base calls	pass	pass	warn	5686928.0	pass	warn	pass	49.0	97.8213548257	PD_178S_filtered_2.fastq	fail	pass
PD_179P_filtered_1	pass	0.0	pass	133.565840619	Sanger / Illumina 1.9	pass	699.1 Mbp	60-151	Conventional base calls	pass	pass	warn	5202928.0	pass	pass	pass	46.0	95.6700223954	PD_179P_filtered_1.fastq	fail	pass
PD_179P_filtered_2	fail	0.0	pass	145.313473875	Sanger / Illumina 1.9	pass	760.9 Mbp	60-151	Conventional base calls	pass	pass	warn	5202928.0	pass	pass	pass	47.0	95.7165340225	PD_179P_filtered_2.fastq	fail	pass
PD_180S_filtered_1	pass	0.0	pass	133.286259085	Sanger / Illumina 1.9	pass	596.9 Mbp	60-151	Conventional base calls	pass	warn	warn	4452229.0	pass	warn	pass	45.0	97.9500263277	PD_180S_filtered_1.fastq	fail	pass
PD_180S_filtered_2	fail	0.0	pass	145.77428789	Sanger / Illumina 1.9	pass	653.2 Mbp	60-151	Conventional base calls	pass	pass	warn	4452229.0	pass	warn	pass	46.0	97.9190189308	PD_180S_filtered_2.fastq	fail	pass
PD_181P_filtered_1	pass	0.0	pass	129.587883475	Sanger / Illumina 1.9	pass	616.2 Mbp	60-151	Conventional base calls	pass	warn	warn	4727527.0	pass	pass	pass	46.0	97.7474116145	PD_181P_filtered_1.fastq	fail	pass
PD_181P_filtered_2	fail	0.0	pass	145.381281588	Sanger / Illumina 1.9	pass	691.7 Mbp	60-151	Conventional base calls	pass	pass	warn	4727527.0	pass	pass	pass	47.0	97.7067211009	PD_181P_filtered_2.fastq	fail	pass
PD_182S_filtered_1	pass	0.0	pass	134.846480008	Sanger / Illumina 1.9	pass	7.7 Mbp	60-151	Conventional base calls	pass	pass	warn	57074.0	pass	warn	pass	45.0	97.9587903424	PD_182S_filtered_1.fastq	fail	pass
PD_182S_filtered_2	fail	0.0	pass	145.025265445	Sanger / Illumina 1.9	pass	8.3 Mbp	60-151	Conventional base calls	pass	warn	warn	57074.0	pass	warn	pass	46.0	97.813365105	PD_182S_filtered_2.fastq	fail	pass
PD_183P_filtered_1	pass	0.0	pass	134.749945471	Sanger / Illumina 1.9	pass	889.3 Mbp	60-151	Conventional base calls	pass	warn	warn	6560709.0	pass	pass	pass	48.0	97.4176055837	PD_183P_filtered_1.fastq	fail	pass
PD_183P_filtered_2	fail	0.0	pass	145.652394276	Sanger / Illumina 1.9	pass	961.8 Mbp	60-151	Conventional base calls	pass	warn	warn	6560709.0	pass	pass	pass	49.0	97.4121523323	PD_183P_filtered_2.fastq	fail	pass
PD_184S_filtered_1	pass	0.0	pass	133.493787741	Sanger / Illumina 1.9	pass	969.7 Mbp	60-151	Conventional base calls	pass	pass	warn	7221769.0	pass	warn	pass	45.0	97.0529244846	PD_184S_filtered_1.fastq	fail	pass
PD_184S_filtered_2	fail	0.0	pass	145.52395708	Sanger / Illumina 1.9	pass	1 Gbp	60-151	Conventional base calls	pass	pass	warn	7221769.0	pass	warn	pass	46.0	97.0282255458	PD_184S_filtered_2.fastq	fail	pass
PD_188S_filtered_1	pass	0.0	pass	128.217579017	Sanger / Illumina 1.9	pass	483.2 Mbp	60-151	Conventional base calls	pass	pass	warn	3746933.0	pass	warn	pass	47.0	98.3868883872	PD_188S_filtered_1.fastq	fail	pass
PD_188S_filtered_2	fail	0.0	pass	145.221007688	Sanger / Illumina 1.9	pass	547.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3746933.0	pass	warn	pass	48.0	98.4203893495	PD_188S_filtered_2.fastq	fail	pass
PD_189P_filtered_1	pass	0.0	pass	129.267180543	Sanger / Illumina 1.9	pass	568.2 Mbp	60-151	Conventional base calls	pass	warn	warn	4370438.0	pass	warn	pass	46.0	97.7684640219	PD_189P_filtered_1.fastq	fail	pass
PD_189P_filtered_2	fail	0.0	pass	143.130348034	Sanger / Illumina 1.9	pass	629.6 Mbp	60-151	Conventional base calls	pass	warn	warn	4370438.0	pass	warn	pass	47.0	97.714962588	PD_189P_filtered_2.fastq	fail	pass
PD_190S_filtered_1	pass	0.0	pass	134.840372122	Sanger / Illumina 1.9	pass	594.1 Mbp	60-151	Conventional base calls	pass	pass	warn	4380181.0	pass	pass	pass	48.0	98.3931175857	PD_190S_filtered_1.fastq	fail	pass
PD_190S_filtered_2	fail	0.0	pass	146.286350267	Sanger / Illumina 1.9	pass	644.9 Mbp	60-151	Conventional base calls	pass	warn	warn	4380181.0	pass	pass	pass	48.0	98.457373394	PD_190S_filtered_2.fastq	fail	pass
PD_191P_filtered_1	pass	0.0	pass	137.969445492	Sanger / Illumina 1.9	pass	5.1 Mbp	60-151	Conventional base calls	pass	pass	warn	37114.0	pass	fail	pass	41.0	97.9091447971	PD_191P_filtered_1.fastq	fail	pass
PD_191P_filtered_2	fail	0.0	pass	146.080131487	Sanger / Illumina 1.9	pass	5.4 Mbp	61-151	Conventional base calls	pass	pass	warn	37114.0	pass	warn	pass	42.0	97.6801207092	PD_191P_filtered_2.fastq	fail	pass
PD_192S_filtered_1	pass	0.0	pass	126.659066232	Sanger / Illumina 1.9	pass	234.6 kbp	60-151	Conventional base calls	pass	warn	warn	1842.0	pass	warn	warn	43.0	98.6427795874	PD_192S_filtered_1.fastq	fail	pass
PD_192S_filtered_2	fail	0.0	pass	142.741585233	Sanger / Illumina 1.9	pass	264.6 kbp	61-151	Conventional base calls	pass	pass	warn	1842.0	pass	warn	warn	45.0	98.3713355049	PD_192S_filtered_2.fastq	fail	pass
PD_193P_filtered_1	pass	0.0	pass	129.668645197	Sanger / Illumina 1.9	pass	633.6 Mbp	60-151	Conventional base calls	pass	pass	warn	4857814.0	pass	warn	pass	46.0	97.5482981368	PD_193P_filtered_1.fastq	fail	pass
PD_193P_filtered_2	fail	0.0	pass	145.580835742	Sanger / Illumina 1.9	pass	711.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4857814.0	pass	warn	pass	47.0	97.5755809525	PD_193P_filtered_2.fastq	fail	pass
PD_194S_filtered_1	pass	0.0	pass	129.62983698	Sanger / Illumina 1.9	pass	460.3 Mbp	60-151	Conventional base calls	pass	warn	warn	3530612.0	pass	warn	pass	48.0	98.5369072601	PD_194S_filtered_1.fastq	fail	pass
PD_194S_filtered_2	fail	0.0	pass	145.526818013	Sanger / Illumina 1.9	pass	517.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3530612.0	pass	pass	pass	49.0	98.5516471103	PD_194S_filtered_2.fastq	fail	pass
PD_195_filtered_1	pass	0.0	pass	130.652891805	Sanger / Illumina 1.9	pass	698.9 Mbp	60-151	Conventional base calls	pass	fail	warn	5318045.0	pass	pass	pass	50.0	97.4682724155	PD_195_filtered_1.fastq	fail	pass
PD_195_filtered_2	fail	0.0	pass	144.741250967	Sanger / Illumina 1.9	pass	774.7 Mbp	60-151	Conventional base calls	pass	fail	warn	5318045.0	pass	pass	pass	50.0	97.4113345074	PD_195_filtered_2.fastq	fail	pass
PD_196_filtered_1	pass	0.0	pass	132.052486886	Sanger / Illumina 1.9	pass	826.1 Mbp	60-151	Conventional base calls	pass	warn	warn	6218963.0	pass	warn	pass	47.0	97.5118195138	PD_196_filtered_1.fastq	fail	pass
PD_196_filtered_2	fail	0.0	pass	145.614287462	Sanger / Illumina 1.9	pass	911.4 Mbp	60-151	Conventional base calls	pass	pass	warn	6218963.0	pass	warn	pass	47.0	97.4825630509	PD_196_filtered_2.fastq	fail	pass
PD_197_filtered_1	pass	0.0	pass	132.773565781	Sanger / Illumina 1.9	pass	693.1 Mbp	60-151	Conventional base calls	pass	pass	warn	5189516.0	pass	warn	pass	49.0	97.8467032117	PD_197_filtered_1.fastq	fail	pass
PD_197_filtered_2	fail	0.0	pass	144.898399003	Sanger / Illumina 1.9	pass	756.8 Mbp	60-151	Conventional base calls	pass	pass	warn	5189516.0	pass	warn	pass	49.0	97.817450124	PD_197_filtered_2.fastq	fail	pass
PD_198_filtered_1	pass	0.0	pass	137.064724224	Sanger / Illumina 1.9	pass	522.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3791857.0	pass	pass	pass	47.0	97.86090689	PD_198_filtered_1.fastq	fail	pass
PD_198_filtered_2	fail	0.0	pass	146.783003684	Sanger / Illumina 1.9	pass	560.1 Mbp	60-151	Conventional base calls	pass	pass	warn	3791857.0	pass	pass	pass	47.0	97.9443845246	PD_198_filtered_2.fastq	fail	pass
PD_199P_filtered_1	pass	0.0	pass	151.0	Sanger / Illumina 1.9	pass	151 bp	151.0	Conventional base calls	pass	fail	pass	1.0	pass	fail	fail	45.0	100.0	PD_199P_filtered_1.fastq	pass	pass
PD_199P_filtered_2	pass	0.0	pass	151.0	Illumina 1.5	pass	151 bp	151.0	Conventional base calls	pass	fail	pass	1.0	pass	fail	fail	47.0	100.0	PD_199P_filtered_2.fastq	pass	fail
PD_1P_filtered_1	pass	0.0	pass	125.245317945	Sanger / Illumina 1.9	pass	462.6 Mbp	60-151	Conventional base calls	pass	pass	warn	3672479.0	pass	pass	pass	52.0	97.1922256182	PD_1P_filtered_1.fastq	fail	pass
PD_1P_filtered_2	fail	0.0	pass	143.791156873	Sanger / Illumina 1.9	pass	531.5 Mbp	60-151	Conventional base calls	pass	pass	warn	3672479.0	pass	pass	pass	52.0	97.1201438062	PD_1P_filtered_2.fastq	fail	pass
PD_200S_filtered_1	pass	0.0	pass	132.713622812	Sanger / Illumina 1.9	pass	640.8 Mbp	60-151	Conventional base calls	pass	warn	warn	4800323.0	pass	warn	pass	48.0	98.3992349224	PD_200S_filtered_1.fastq	fail	pass
PD_200S_filtered_2	fail	0.0	pass	145.14383178	Sanger / Illumina 1.9	pass	701.3 Mbp	60-151	Conventional base calls	pass	warn	warn	4800323.0	pass	pass	pass	49.0	98.3697203643	PD_200S_filtered_2.fastq	fail	pass
PD_203_filtered_1	pass	0.0	pass	131.362722093	Sanger / Illumina 1.9	pass	552.5 Mbp	60-151	Conventional base calls	pass	pass	warn	4181871.0	pass	pass	pass	48.0	98.9172885394	PD_203_filtered_1.fastq	fail	pass
PD_203_filtered_2	fail	0.0	pass	145.271259683	Sanger / Illumina 1.9	pass	611.4 Mbp	60-151	Conventional base calls	pass	pass	warn	4181871.0	pass	pass	pass	49.0	98.9198273766	PD_203_filtered_2.fastq	fail	pass
PD_204_filtered_1	pass	0.0	pass	126.635356747	Sanger / Illumina 1.9	pass	513.2 Mbp	60-151	Conventional base calls	pass	warn	warn	4029692.0	pass	warn	pass	48.0	97.8716394891	PD_204_filtered_1.fastq	fail	pass
PD_204_filtered_2	fail	0.0	pass	144.474164279	Sanger / Illumina 1.9	pass	586 Mbp	60-151	Conventional base calls	pass	pass	warn	4029692.0	pass	warn	pass	48.0	97.8923231586	PD_204_filtered_2.fastq	fail	pass
PD_205P_filtered_1	pass	0.0	pass	136.858988464	Sanger / Illumina 1.9	pass	438.7 Mbp	60-151	Conventional base calls	pass	pass	warn	3186718.0	pass	warn	pass	45.0	97.0713131909	PD_205P_filtered_1.fastq	fail	pass
PD_205P_filtered_2	fail	0.0	pass	146.792328032	Sanger / Illumina 1.9	pass	470.8 Mbp	60-151	Conventional base calls	pass	pass	warn	3186718.0	pass	pass	pass	46.0	97.0568049381	PD_205P_filtered_2.fastq	fail	pass
PD_206S_filtered_1	pass	0.0	pass	132.458995964	Sanger / Illumina 1.9	pass	739.5 Mbp	60-151	Conventional base calls	pass	warn	warn	5549661.0	pass	warn	pass	48.0	97.9906689927	PD_206S_filtered_1.fastq	fail	pass
PD_206S_filtered_2	fail	0.0	pass	145.413029012	Sanger / Illumina 1.9	pass	812.2 Mbp	60-151	Conventional base calls	pass	warn	warn	5549661.0	pass	warn	pass	48.0	98.0616711987	PD_206S_filtered_2.fastq	fail	pass
PD_207P_filtered_1	pass	0.0	pass	130.559946338	Sanger / Illumina 1.9	pass	649 Mbp	60-151	Conventional base calls	pass	warn	warn	4942070.0	pass	pass	pass	48.0	97.0072705406	PD_207P_filtered_1.fastq	fail	pass
PD_207P_filtered_2	fail	0.0	pass	144.859684302	Sanger / Illumina 1.9	pass	720.5 Mbp	60-151	Conventional base calls	pass	warn	warn	4942070.0	pass	pass	pass	48.0	97.0178254241	PD_207P_filtered_2.fastq	fail	pass
PD_208S_filtered_1	pass	0.0	pass	132.773698736	Sanger / Illumina 1.9	pass	521 Mbp	60-151	Conventional base calls	pass	warn	warn	3901379.0	pass	warn	pass	48.0	97.7962480584	PD_208S_filtered_1.fastq	fail	pass
PD_208S_filtered_2	fail	0.0	pass	146.500216462	Sanger / Illumina 1.9	pass	575.2 Mbp	60-151	Conventional base calls	pass	warn	warn	3901379.0	pass	warn	pass	48.0	97.7761791588	PD_208S_filtered_2.fastq	fail	pass
PD_209P_filtered_1	pass	0.0	pass	132.422641997	Sanger / Illumina 1.9	pass	678 Mbp	60-151	Conventional base calls	pass	warn	warn	5090346.0	pass	warn	pass	46.0	97.0981665497	PD_209P_filtered_1.fastq	fail	pass
PD_209P_filtered_2	fail	0.0	pass	145.368654704	Sanger / Illumina 1.9	pass	744.8 Mbp	60-151	Conventional base calls	pass	warn	warn	5090346.0	pass	warn	pass	46.0	97.1789990632	PD_209P_filtered_2.fastq	fail	pass
PD_210S_filtered_1	pass	0.0	pass	133.637455331	Sanger / Illumina 1.9	pass	585.1 Mbp	60-151	Conventional base calls	pass	pass	warn	4352865.0	pass	warn	pass	46.0	97.9718189835	PD_210S_filtered_1.fastq	fail	pass
PD_210S_filtered_2	fail	0.0	pass	146.277918107	Sanger / Illumina 1.9	pass	640.8 Mbp	60-151	Conventional base calls	pass	pass	warn	4352865.0	pass	pass	pass	47.0	98.0215131817	PD_210S_filtered_2.fastq	fail	pass
PD_211P_filtered_1	pass	0.0	pass	134.005799002	Sanger / Illumina 1.9	pass	5.3 Mbp	60-151	Conventional base calls	pass	warn	warn	39662.0	pass	warn	pass	44.0	98.0182542484	PD_211P_filtered_1.fastq	fail	pass
PD_211P_filtered_2	fail	0.0	pass	143.828702536	Sanger / Illumina 1.9	pass	5.7 Mbp	61-151	Conventional base calls	pass	warn	warn	39662.0	pass	warn	pass	45.0	98.0308607735	PD_211P_filtered_2.fastq	fail	pass
PD_212S_filtered_1	pass	0.0	pass	131.122422916	Sanger / Illumina 1.9	pass	2.1 Mbp	60-151	Conventional base calls	pass	pass	warn	16443.0	pass	fail	pass	42.0	98.1815970322	PD_212S_filtered_1.fastq	fail	pass
PD_212S_filtered_2	fail	0.0	pass	142.798151189	Sanger / Illumina 1.9	pass	2.3 Mbp	61-151	Conventional base calls	pass	pass	warn	16443.0	pass	warn	pass	43.0	98.1815970322	PD_212S_filtered_2.fastq	fail	pass
PD_213S_filtered_1	pass	0.0	pass	132.569291211	Sanger / Illumina 1.9	pass	745.3 Mbp	60-151	Conventional base calls	pass	pass	warn	5588869.0	pass	warn	pass	46.0	98.0832934192	PD_213S_filtered_1.fastq	fail	pass
PD_213S_filtered_2	fail	0.0	pass	145.222842046	Sanger / Illumina 1.9	pass	816.9 Mbp	60-151	Conventional base calls	pass	pass	warn	5588869.0	pass	warn	pass	47.0	98.0366309107	PD_213S_filtered_2.fastq	fail	pass
PD_214S_filtered_1	pass	0.0	pass	135.790367478	Sanger / Illumina 1.9	pass	599.3 Mbp	60-151	Conventional base calls	pass	pass	warn	4387096.0	pass	warn	pass	46.0	96.6663549956	PD_214S_filtered_1.fastq	fail	pass
PD_214S_filtered_2	fail	0.0	pass	146.672335869	Sanger / Illumina 1.9	pass	647.6 Mbp	60-151	Conventional base calls	pass	pass	warn	4387096.0	pass	pass	pass	47.0	96.6988667196	PD_214S_filtered_2.fastq	fail	pass
PD_215S_filtered_1	pass	0.0	pass	133.17123635	Sanger / Illumina 1.9	pass	859 Mbp	60-151	Conventional base calls	pass	pass	warn	6412552.0	pass	warn	pass	46.0	97.3304875812	PD_215S_filtered_1.fastq	fail	pass
PD_215S_filtered_2	fail	0.0	pass	145.443472427	Sanger / Illumina 1.9	pass	938.7 Mbp	60-151	Conventional base calls	pass	pass	warn	6412552.0	pass	pass	pass	46.0	97.4138888428	PD_215S_filtered_2.fastq	fail	pass
PD_216S_filtered_1	pass	0.0	pass	132.990399288	Sanger / Illumina 1.9	pass	4.2 Mbp	60-151	Conventional base calls	pass	warn	warn	31456.0	pass	fail	pass	44.0	98.1720498474	PD_216S_filtered_1.fastq	fail	pass
PD_216S_filtered_2	fail	0.0	pass	144.412131231	Sanger / Illumina 1.9	pass	4.5 Mbp	61-151	Conventional base calls	pass	pass	warn	31456.0	pass	warn	pass	45.0	98.11482706	PD_216S_filtered_2.fastq	fail	pass
PD_217P_filtered_1	pass	0.0	pass	135.195217951	Sanger / Illumina 1.9	pass	7.3 Mbp	60-151	Conventional base calls	pass	pass	warn	54370.0	pass	fail	pass	42.0	97.8370424867	PD_217P_filtered_1.fastq	fail	pass
PD_217P_filtered_2	fail	0.0	pass	145.030789038	Sanger / Illumina 1.9	pass	7.9 Mbp	61-151	Conventional base calls	pass	pass	warn	54370.0	pass	warn	pass	43.0	97.7579547545	PD_217P_filtered_2.fastq	fail	pass
PD_218S_filtered_1	pass	0.0	pass	135.713139418	Sanger / Illumina 1.9	pass	136 kbp	60-151	Conventional base calls	pass	warn	warn	997.0	pass	warn	warn	47.0	98.6960882648	PD_218S_filtered_1.fastq	fail	pass
PD_218S_filtered_2	fail	0.0	pass	146.335005015	Sanger / Illumina 1.9	pass	146.8 kbp	63-151	Conventional base calls	pass	warn	warn	997.0	pass	warn	warn	48.0	98.6960882648	PD_218S_filtered_2.fastq	fail	pass
PD_221P_filtered_1	pass	0.0	pass	134.019697818	Sanger / Illumina 1.9	pass	624.8 Mbp	60-151	Conventional base calls	pass	warn	warn	4634625.0	pass	pass	pass	48.0	98.2866107565	PD_221P_filtered_1.fastq	fail	pass
PD_221P_filtered_2	fail	0.0	pass	145.601036546	Sanger / Illumina 1.9	pass	679.2 Mbp	60-151	Conventional base calls	pass	warn	warn	4634625.0	pass	pass	pass	48.0	98.2948117318	PD_221P_filtered_2.fastq	fail	pass
PD_222S_filtered_1	pass	0.0	pass	130.285635247	Sanger / Illumina 1.9	pass	580.3 Mbp	60-151	Conventional base calls	pass	pass	warn	4428228.0	pass	warn	pass	47.0	98.422040443	PD_222S_filtered_1.fastq	fail	pass
PD_222S_filtered_2	fail	0.0	pass	145.704409981	Sanger / Illumina 1.9	pass	649.4 Mbp	60-151	Conventional base calls	pass	pass	warn	4428228.0	pass	warn	pass	48.0	98.4619324348	PD_222S_filtered_2.fastq	fail	pass
PD_223P_filtered_1	pass	0.0	pass	132.802208128	Sanger / Illumina 1.9	pass	852.9 Mbp	60-151	Conventional base calls	pass	warn	warn	6384231.0	pass	pass	pass	49.0	97.2982344876	PD_223P_filtered_1.fastq	fail	pass
PD_223P_filtered_2	fail	0.0	pass	145.438600828	Sanger / Illumina 1.9	pass	934.5 Mbp	60-151	Conventional base calls	pass	warn	warn	6384231.0	pass	pass	pass	50.0	97.390589418	PD_223P_filtered_2.fastq	fail	pass
PD_224S_filtered_1	pass	0.0	pass	134.342482549	Sanger / Illumina 1.9	pass	925.2 Mbp	60-151	Conventional base calls	pass	pass	warn	6846416.0	pass	warn	pass	45.0	93.7271304006	PD_224S_filtered_1.fastq	fail	pass
PD_224S_filtered_2	fail	0.0	pass	146.295182764	Sanger / Illumina 1.9	pass	1 Gbp	60-151	Conventional base calls	pass	pass	warn	6846416.0	pass	warn	pass	45.0	93.7135476117	PD_224S_filtered_2.fastq	fail	pass
PD_225P_filtered_1	pass	0.0	pass	131.940502157	Sanger / Illumina 1.9	pass	775.4 Mbp	60-151	Conventional base calls	pass	pass	warn	5842800.0	pass	warn	pass	46.0	96.5909736514	PD_225P_filtered_1.fastq	fail	pass
PD_225P_filtered_2	fail	0.0	pass	145.708951188	Sanger / Illumina 1.9	pass	856.8 Mbp	60-151	Conventional base calls	pass	pass	warn	5842800.0	pass	warn	pass	46.0	96.5722482109	PD_225P_filtered_2.fastq	fail	pass
PD_226S_filtered_1	pass	0.0	pass	132.999801193	Sanger / Illumina 1.9	pass	590.8 Mbp	60-151	Conventional base calls	pass	warn	warn	4416338.0	pass	warn	pass	47.0	98.0677451996	PD_226S_filtered_1.fastq	fail	pass
PD_226S_filtered_2	fail	0.0	pass	145.987460199	Sanger / Illumina 1.9	pass	648.9 Mbp	60-151	Conventional base calls	pass	warn	warn	4416338.0	pass	warn	pass	47.0	98.0892966718	PD_226S_filtered_2.fastq	fail	pass
