Sample	FastQC_percent_duplicates	FastQC_percent_gc	FastQC_avg_sequence_length	FastQC_total_sequences	FastQC_percent_fails
PD_76P_filtered_2	2.88413892485	49.0	144.020624356	2616906.0	18.1818181818
PD_77P_filtered_1	1.53577683937	50.0	123.433956655	3713334.0	9.09090909091
PD_77P_filtered_2	1.53420917036	50.0	142.314567448	3713334.0	18.1818181818
PD_78P_filtered_1	1.43120454673	49.0	125.177421016	2563676.0	9.09090909091
PD_78P_filtered_2	1.45842132374	50.0	142.491278149	2563676.0	18.1818181818
PD_79S_filtered_1	1.94706051306	47.0	125.999607776	3722358.0	9.09090909091
PD_79S_filtered_2	1.96022046461	48.0	144.305841082	3722358.0	18.1818181818
PD_7P_filtered_1	5.61661775577	43.0	125.083429128	3186501.0	9.09090909091
PD_7P_filtered_2	5.71700889174	45.0	143.590360085	3186501.0	18.1818181818
PD_81P_filtered_1	1.81818181818	48.0	124.371428571	770.0	27.2727272727
PD_81P_filtered_2	1.68831168831	49.0	137.696103896	770.0	18.1818181818
PD_82P_filtered_1	1.46327092915	47.0	128.288067376	3259786.0	9.09090909091
PD_82P_filtered_2	1.44177310403	48.0	144.258396103	3259786.0	18.1818181818
PD_83P_filtered_1	2.01461544605	46.0	127.957790911	50084.0	9.09090909091
PD_83P_filtered_2	1.93874291191	46.0	144.837193515	50084.0	18.1818181818
PD_84P_filtered_1	1.58500094998	50.0	118.847530101	3093568.0	18.1818181818
PD_84P_filtered_2	1.6369882374	50.0	141.342133743	3093568.0	27.2727272727
PD_8P_filtered_1	6.35714049508	47.0	124.414923248	4036467.0	9.09090909091
PD_8P_filtered_2	6.4055195901	48.0	143.981328721	4036467.0	18.1818181818
PD_9P_filtered_1	6.40035584172	46.0	125.427844552	3785667.0	9.09090909091
PD_9P_filtered_2	6.35409661632	47.0	143.843278873	3785667.0	18.1818181818
PD_Extr_neg_plate1_filtered_1	2.12314225053	52.0	128.002830856	1413.0	9.09090909091
PD_Extr_neg_plate1_filtered_2	2.05237084218	52.0	144.604387827	1413.0	18.1818181818
PD_Extr_neg_plate2_filtered_1	2.63157894737	48.0	120.421052632	38.0	36.3636363636
PD_Extr_neg_plate2_filtered_2	2.63157894737	49.0	135.0	38.0	45.4545454545
PD_Extr_neg_plate3_filtered_1	2.12765957447	55.0	113.863829787	470.0	18.1818181818
PD_Extr_neg_plate3_filtered_2	1.70212765957	55.0	139.080851064	470.0	27.2727272727
PD_Extr_pos_plate1_filtered_1	2.3868960093	45.0	139.925452245	29243.0	9.09090909091
PD_Extr_pos_plate1_filtered_2	2.07571042643	45.0	146.46889854	29243.0	18.1818181818
PD_Extr_pos_plate2_filtered_1	1.65745856354	46.0	129.986187845	724.0	18.1818181818
PD_Extr_pos_plate2_filtered_2	1.38121546961	46.0	141.038674033	724.0	18.1818181818
PD_Extr_pos_plate3_filtered_1	6.18286948357	51.0	133.032150608	5240212.0	9.09090909091
PD_Extr_pos_plate3_filtered_2	6.05778508734	51.0	145.612737805	5240212.0	18.1818181818
PD_Lib_neg_plate1_filtered_1	1.79090029042	52.0	127.618586641	2066.0	18.1818181818
PD_Lib_neg_plate1_filtered_2	1.50048402711	52.0	144.103581801	2066.0	27.2727272727
PD_Lib_neg_plate2_filtered_1	1.6077170418	51.0	132.450160772	311.0	18.1818181818
PD_Lib_neg_plate2_filtered_2	1.28617363344	51.0	145.68488746	311.0	27.2727272727
PD_Lib_pos_plate1_filtered_1	4.84977058555	47.0	138.139472309	4034636.0	9.09090909091
PD_Lib_pos_plate1_filtered_2	4.90869159253	47.0	146.869792467	4034636.0	18.1818181818
PD_Lib_pos_plate2_filtered_1	4.84681061757	47.0	140.44272358	3814362.0	9.09090909091
PD_Lib_pos_plate2_filtered_2	4.7108193143	47.0	147.181162669	3814362.0	18.1818181818
